,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,8.284918607830495,4.746943728555725,1.7563393282908755,0.5373841334539879,0.1904362210728207,9.409837832596816,5.352985745280896,2.0063936868820593,0.6620215168800099,0.10723069673770937,9.824930885575466,5.5977670734805764,2.1557107640094952,0.759434099152136,0.043814525710809245,10.038793399108329,5.789676652815726,2.271332843330863,0.8089809113943217,0.01891409996181807,10.14473966322987,5.8686976934827575,2.2995670707859848,0.8215336141955271,0.0
spearman,-0.045275912343908035,0.017416124768870864,-0.026095114561531144,-0.03378644771365336,0.03844501640914929,-0.021201276836879012,0.010399332370328113,0.015418348597621631,0.11765962599076035,0.035785894738969704,0.024424682859985072,0.014433326925909365,-0.007087512071052773,0.028626784110719065,0.11994874195057378,-0.08075901034246467,0.010496952501780225,0.02489254323028045,-0.002406496225362414,0.013472274714983936,0.05788452948974891,0.0029957949079262966,0.031979471062128444,-0.02307144031600102,-0.05913338280185308
