,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,0.35342970285096,0.34410774079603823,0.3456801627300815,0.35186023725222776,0.34042325342668667,0.21143263268395318,0.20885589482652747,0.1997053520482172,0.1947187681678203,0.21885289152435053,0.11734209934259747,0.08614149701323412,0.10677455583088907,0.07157925611940663,0.09984856514581782,0.06370774824413726,0.06547621604959808,0.03573385943145466,0.0306074561519164,0.0320958054181681,0.05476083349790018,0.0278203298295169,0.020368854978336674,0.0057053845014961475,0.0
spearman,0.10204644795141869,0.08751544287599668,0.03666309023537509,-0.01831690269249636,-0.0035146287079755537,0.03185281514441389,-0.02897117457253133,0.0021349305639428258,0.02853171438251077,0.014656639404412261,-0.03068750942915679,-0.055130681760309996,-0.05209453831210069,-0.014447021782963608,-0.08847322684625422,-0.03129573202430827,0.015691121653582336,-0.05432342949453078,0.012151044333456774,-0.0017554630687951116,0.028652949066322157,-0.006737543772397678,0.05523218921157211,-0.04150235950138014,0.02882224394984972
