Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
D,0.2790909091,0.1122865284,0.2212617078,3.1863768678,0.7593376063,0.1963636364,0.1003876783,-0.0450646941,2.7069769281,0.3423529723,0.5245454545,0.1039548535,-0.1052121671,2.6684280786,-0.2784587083,0.2445454545,0.0724083918,-0.2073905197,2.3058444873,0.0827398313
