Feature,Importance
INC_avg,0.11463195326480934
SUP_avg,0.10576578188875409
SUP_sd,0.09530099970813755
INC_sd,0.08285332619183793
INF_sd,0.08087390064224709
IND_avg,0.07561387910544085
INF_avg,0.06770370968937629
INF_sk,0.05350612624026817
SUP_kr,0.04711539016771651
INC_sk,0.04221069335581722
IND_sk,0.035423907077547494
IND_kr,0.029808248060897307
INF_kr,0.02637805369479784
INC_kr,0.02551862246823295
SUP_sk,0.023195605950636123
INC_r1,0.02286854825243876
SUP_r1,0.022443762808326943
IND_r1,0.02052083325912792
INF_r1,0.014735730210750798
IND_sd,0.013530927962838852
