Feature,Importance
SUP_sd,0.11712484597775984
INF_sd,0.0994063493572473
INC_r1,0.08836834389174754
INF_avg,0.08816686436874707
INC_sd,0.0785132865360657
SUP_r1,0.07058515132572077
INF_r1,0.0670442953199642
IND_r1,0.05361032011566409
IND_kr,0.050641410841116154
INC_avg,0.04608584926745727
IND_avg,0.04074429339845258
IND_sk,0.03244848146962572
INF_kr,0.03043654567018085
INC_sk,0.028659516709255536
SUP_sk,0.022460747019273426
INC_kr,0.02229840178096224
SUP_kr,0.02083982070912144
SUP_avg,0.016670583974611578
INF_sk,0.014774400621570302
IND_sd,0.011120491645456398
