Feature,Importance
INF_sd,0.20588607047793278
INC_sd,0.11984014889908394
SUP_r1,0.08793488582159258
INC_avg,0.08240161264730837
INC_kr,0.0587170149653843
SUP_sd,0.056062177898578675
INC_r1,0.04241722803520358
INF_r1,0.04026617769381367
SUP_kr,0.03371399584145046
INF_avg,0.03231234120842821
IND_avg,0.029762287969738118
IND_kr,0.029266567809166748
INF_sk,0.028480292669716252
INF_kr,0.027908760218036243
IND_r1,0.023206651045164013
INC_sk,0.02276585631675124
IND_sk,0.021707115081902973
IND_sd,0.020177285946312566
SUP_sk,0.0195627266958444
SUP_avg,0.017610802758590796
