,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,0.014375399295570305,0.014147772367001212,0.002053194895693639,0.0027057254242586876,0.009054999218480913,0.007249158918499074,0.007590599311352821,0.006863710652788317,0.003872692811390045,0.006399351718507595,0.008457099152772395,0.002924247275685242,0.005048765275663723,0.0036799686785345576,0.003702731371391662,0.0002625297242831309,0.003978918711388926,0.0016586415528405609,0.002432573109975821,0.01013926215489866,0.004805963218523518,0.0028028462471150306,0.00693503375707381,0.012690201267730294,0.0
spearman,-0.058347003568669974,-0.12227455603694388,-0.0648728429598634,-0.011692572361919418,-0.05739858336576375,-0.0789577679788549,-0.06905036900814457,-0.05528331479630025,-0.04336982079466522,-0.0954797304357328,-0.044574999756813276,-0.0445346854847005,-0.09307222311526188,-0.19317805780765493,-0.018107972126379726,-0.038779851135262736,-0.05867912425080983,-0.05874445877873672,-0.10326536016188874,-0.11197905544181441,-0.16385983465393197,-0.13029253574954633,-0.08635601027484816,-0.19596790640172435,-0.054010515373010035
