,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,0.24706106985471993,0.5987661811462891,0.2841099612651873,0.3361892053442469,1.0239866099573163,0.9514858731950074,0.1257411858565495,0.21831934209115808,0.6281567093791494,1.1476185342351461,1.3512964940683359,0.9486697683247786,0.3471824010045361,0.2033615566945775,0.7956715896819908,1.6088096960081424,1.0506368440287972,0.3267016870801484,0.016148498078086226,0.37473564394617975,1.7999932041129816,1.1482801512148129,0.49354964502127585,0.1698340625539044,0.0
spearman,0.01227530504238593,0.061410788863100654,0.00851811732419915,0.038543102447606094,0.03070793253305663,-0.018950416566163395,-0.01692908446846982,0.07827151884890943,-0.008279972713927667,0.04620980618794649,-0.02498178142608585,0.01860432382281147,-0.05458869675775826,-0.019205410579915153,-0.08635016973066634,-0.027243726292220587,0.017743776636576645,0.03706793296442825,-0.004252311873879053,-0.060885561158841944,-0.025866702590586262,-0.016925658175343215,-0.014297747954460335,-0.003655744416427038,-0.0730221277663425
