,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,1.9366473983273786,1.9639865131767313,1.929311886542287,1.9639248555436786,1.8761845155168724,1.4866443266276745,1.3542964588109794,1.3219639172132425,1.272724498139151,1.3023965479249857,1.1343040813827903,1.0883469071532672,0.9196571596482901,0.7990137079837507,0.6394641663407605,0.9648594152915534,0.9875002825784222,0.8032377871537414,0.6036134211243709,0.31065951564816613,0.9782668509924034,0.8695869731193056,0.6525346651577647,0.38773323333097387,0.0
spearman,-0.016398693572747994,-0.05333892067245889,0.013158492941729516,-0.003303505810663688,-0.03589583110024674,0.006542081441938994,-0.09954149457956972,0.011383018554503002,-0.0958407040889199,-0.08227831296177936,-0.009061864243829416,-0.02466937454307303,-0.1629772507016484,-0.1555991611826586,-0.28630071491355863,-0.046974644116972344,-0.10563829617913305,-0.334845845856453,-0.2917710550735531,-0.44142690204320084,-0.10282058492090855,-0.21172711870461125,-0.373037561677042,-0.4818532128195326,-0.5651116258457437
