Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 34510 | GridSize: 224
Generation 2 | Revalues: 46070 | GridSize: 300
Generation 3 | Revalues: 49430 | GridSize: 300
Generation 4 | Revalues: 51890 | GridSize: 297
Generation 5 | Revalues: 55180 | GridSize: 300
Generation 6 | Revalues: 57640 | GridSize: 299
Generation 7 | Revalues: 59610 | GridSize: 300
Generation 8 | Revalues: 62150 | GridSize: 300
Generation 9 | Revalues: 64800 | GridSize: 300
Generation 10 | Revalues: 67610 | GridSize: 300
Generation 11 | Revalues: 69260 | GridSize: 300
Generation 12 | Revalues: 71350 | GridSize: 299
Generation 13 | Revalues: 72800 | GridSize: 300
Generation 14 | Revalues: 74640 | GridSize: 300
Generation 15 | Revalues: 76650 | GridSize: 300
Generation 16 | Revalues: 78550 | GridSize: 300
Generation 17 | Revalues: 79990 | GridSize: 299
Generation 18 | Revalues: 82230 | GridSize: 299
Generation 19 | Revalues: 84580 | GridSize: 300
Generation 20 | Revalues: 86450 | GridSize: 300
Generation 21 | Revalues: 88400 | GridSize: 300
Generation 22 | Revalues: 90390 | GridSize: 300
Generation 23 | Revalues: 92330 | GridSize: 300
Generation 24 | Revalues: 93650 | GridSize: 300
Generation 25 | Revalues: 96050 | GridSize: 300
Generation 26 | Revalues: 97420 | GridSize: 300
Generation 27 | Revalues: 98760 | GridSize: 300
Generation 28 | Revalues: 101720 | GridSize: 300
Generation 29 | Revalues: 103640 | GridSize: 300
Generation 30 | Revalues: 105250 | GridSize: 300
Generation 31 | Revalues: 108110 | GridSize: 298
Generation 32 | Revalues: 110110 | GridSize: 299
Generation 33 | Revalues: 111640 | GridSize: 300
Generation 34 | Revalues: 113030 | GridSize: 300
Generation 35 | Revalues: 115020 | GridSize: 300
Generation 36 | Revalues: 116430 | GridSize: 298
Generation 37 | Revalues: 117800 | GridSize: 299
Generation 38 | Revalues: 119320 | GridSize: 300
Generation 39 | Revalues: 121000 | GridSize: 299
Generation 40 | Revalues: 122430 | GridSize: 300
Generation 41 | Revalues: 123980 | GridSize: 300
Generation 42 | Revalues: 125390 | GridSize: 299
Generation 43 | Revalues: 127000 | GridSize: 300
Generation 44 | Revalues: 128460 | GridSize: 300
Generation 45 | Revalues: 129690 | GridSize: 297
Generation 46 | Revalues: 130970 | GridSize: 300
Generation 47 | Revalues: 132010 | GridSize: 300
Generation 48 | Revalues: 133290 | GridSize: 300
Generation 49 | Revalues: 134550 | GridSize: 299
Generation 50 | Revalues: 135980 | GridSize: 299
Generation 51 | Revalues: 137150 | GridSize: 300
Generation 52 | Revalues: 138780 | GridSize: 300
Generation 53 | Revalues: 140120 | GridSize: 299
Generation 54 | Revalues: 141450 | GridSize: 300
Generation 55 | Revalues: 143340 | GridSize: 300
Generation 56 | Revalues: 144570 | GridSize: 300
Generation 57 | Revalues: 145870 | GridSize: 299
Generation 58 | Revalues: 147490 | GridSize: 298
Generation 59 | Revalues: 149580 | GridSize: 300
Generation 60 | Revalues: 151410 | GridSize: 299
Generation 61 | Revalues: 152630 | GridSize: 300
Generation 62 | Revalues: 154090 | GridSize: 300
Generation 63 | Revalues: 155940 | GridSize: 300
Generation 64 | Revalues: 157760 | GridSize: 299
Generation 65 | Revalues: 159370 | GridSize: 294
Generation 66 | Revalues: 160870 | GridSize: 300
Generation 67 | Revalues: 162360 | GridSize: 300
Generation 68 | Revalues: 163920 | GridSize: 297
Generation 69 | Revalues: 166010 | GridSize: 300
Generation 70 | Revalues: 167370 | GridSize: 298
Generation 71 | Revalues: 169600 | GridSize: 300
Generation 72 | Revalues: 171280 | GridSize: 300
Generation 73 | Revalues: 172950 | GridSize: 300
Generation 74 | Revalues: 174250 | GridSize: 300
Generation 75 | Revalues: 175800 | GridSize: 300
Generation 76 | Revalues: 177110 | GridSize: 297
Generation 77 | Revalues: 178390 | GridSize: 300
Generation 78 | Revalues: 179760 | GridSize: 300
Generation 79 | Revalues: 181060 | GridSize: 299
Generation 80 | Revalues: 182390 | GridSize: 300
Generation 81 | Revalues: 183750 | GridSize: 300
Generation 82 | Revalues: 184890 | GridSize: 300
Generation 83 | Revalues: 186290 | GridSize: 300
Generation 84 | Revalues: 187370 | GridSize: 298
Generation 85 | Revalues: 189070 | GridSize: 300
Generation 86 | Revalues: 191320 | GridSize: 300
Generation 87 | Revalues: 192590 | GridSize: 300
Generation 88 | Revalues: 194000 | GridSize: 299
Generation 89 | Revalues: 195140 | GridSize: 300
Generation 90 | Revalues: 196520 | GridSize: 299
Generation 91 | Revalues: 197810 | GridSize: 300
Generation 92 | Revalues: 199260 | GridSize: 300
Generation 93 | Revalues: 200510 | GridSize: 300
Generation 94 | Revalues: 201680 | GridSize: 300
Generation 95 | Revalues: 202830 | GridSize: 300
Generation 96 | Revalues: 204000 | GridSize: 300
Generation 97 | Revalues: 205400 | GridSize: 298
Generation 98 | Revalues: 206700 | GridSize: 300
Generation 99 | Revalues: 208030 | GridSize: 300
Generation 100 | Revalues: 209770 | GridSize: 300
Generation 101 | Revalues: 211040 | GridSize: 300
Generation 102 | Revalues: 212400 | GridSize: 300
Generation 103 | Revalues: 213700 | GridSize: 300
Generation 104 | Revalues: 215150 | GridSize: 300
Generation 105 | Revalues: 216430 | GridSize: 299
Generation 106 | Revalues: 217780 | GridSize: 300
Generation 107 | Revalues: 219140 | GridSize: 300
Generation 108 | Revalues: 220160 | GridSize: 300
Generation 109 | Revalues: 221310 | GridSize: 300
Generation 110 | Revalues: 222390 | GridSize: 300
Generation 111 | Revalues: 223540 | GridSize: 300
Generation 112 | Revalues: 224910 | GridSize: 300
Generation 113 | Revalues: 226330 | GridSize: 300
Generation 114 | Revalues: 227770 | GridSize: 300
