Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
J,0.4938899698,0.2998189218,0.0005041657,0.0004337928,0.1187102958,0.4298360162,1.8791643635,0.4047547175,0.0521146806,0.4450631339,-0.0000607747,0.0001240564,0.0001695328,0.0001244024,-0.3565571379,0.2779975046,2.0860462746,0.4468257047,0.2650851056,0.5854858114,0.4940000000,0.0626418391,0.1481661322,0.0537289240,-0.3292208887,0.3895735107,2.0327049659,0.5112869014,0.2058523557,0.6432755901
