Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 39280 | GridSize: 270
Generation 2 | Revalues: 43210 | GridSize: 273
Generation 3 | Revalues: 46110 | GridSize: 299
Generation 4 | Revalues: 48480 | GridSize: 295
Generation 5 | Revalues: 50690 | GridSize: 300
Generation 6 | Revalues: 51850 | GridSize: 300
Generation 7 | Revalues: 54400 | GridSize: 293
Generation 8 | Revalues: 56110 | GridSize: 264
Generation 9 | Revalues: 57450 | GridSize: 274
Generation 10 | Revalues: 60750 | GridSize: 283
Generation 11 | Revalues: 63150 | GridSize: 292
Generation 12 | Revalues: 65670 | GridSize: 269
Generation 13 | Revalues: 67850 | GridSize: 251
Generation 14 | Revalues: 70690 | GridSize: 258
Generation 15 | Revalues: 72320 | GridSize: 262
Generation 16 | Revalues: 74200 | GridSize: 250
Generation 17 | Revalues: 77780 | GridSize: 240
Generation 18 | Revalues: 79280 | GridSize: 253
Generation 19 | Revalues: 80950 | GridSize: 249
Generation 20 | Revalues: 82400 | GridSize: 259
Generation 21 | Revalues: 84820 | GridSize: 260
Generation 22 | Revalues: 86170 | GridSize: 263
Generation 23 | Revalues: 87820 | GridSize: 269
Generation 24 | Revalues: 89650 | GridSize: 279
Generation 25 | Revalues: 91840 | GridSize: 293
Generation 26 | Revalues: 93640 | GridSize: 300
Generation 27 | Revalues: 95010 | GridSize: 300
Generation 28 | Revalues: 96150 | GridSize: 297
Generation 29 | Revalues: 98240 | GridSize: 298
Generation 30 | Revalues: 100170 | GridSize: 293
Generation 31 | Revalues: 101830 | GridSize: 293
Generation 32 | Revalues: 102950 | GridSize: 300
Generation 33 | Revalues: 104470 | GridSize: 297
Generation 34 | Revalues: 105980 | GridSize: 284
Generation 35 | Revalues: 107590 | GridSize: 287
Generation 36 | Revalues: 109120 | GridSize: 287
Generation 37 | Revalues: 110540 | GridSize: 284
Generation 38 | Revalues: 111790 | GridSize: 295
Generation 39 | Revalues: 112930 | GridSize: 300
Generation 40 | Revalues: 114210 | GridSize: 294
Generation 41 | Revalues: 116040 | GridSize: 282
Generation 42 | Revalues: 117580 | GridSize: 277
Generation 43 | Revalues: 119070 | GridSize: 290
Generation 44 | Revalues: 120300 | GridSize: 296
Generation 45 | Revalues: 121610 | GridSize: 300
Generation 46 | Revalues: 122670 | GridSize: 292
Generation 47 | Revalues: 124030 | GridSize: 300
Generation 48 | Revalues: 125480 | GridSize: 300
Generation 49 | Revalues: 127100 | GridSize: 288
Generation 50 | Revalues: 128630 | GridSize: 299
Generation 51 | Revalues: 129920 | GridSize: 300
Generation 52 | Revalues: 131220 | GridSize: 290
Generation 53 | Revalues: 132540 | GridSize: 289
Generation 54 | Revalues: 133720 | GridSize: 300
Generation 55 | Revalues: 134900 | GridSize: 299
Generation 56 | Revalues: 135980 | GridSize: 300
Generation 57 | Revalues: 137110 | GridSize: 300
Generation 58 | Revalues: 138240 | GridSize: 293
Generation 59 | Revalues: 139250 | GridSize: 300
Generation 60 | Revalues: 140600 | GridSize: 295
Generation 61 | Revalues: 141700 | GridSize: 299
Generation 62 | Revalues: 143080 | GridSize: 300
Generation 63 | Revalues: 144330 | GridSize: 295
Generation 64 | Revalues: 145930 | GridSize: 300
Generation 65 | Revalues: 147140 | GridSize: 300
Generation 66 | Revalues: 148290 | GridSize: 298
Generation 67 | Revalues: 149630 | GridSize: 300
Generation 68 | Revalues: 150870 | GridSize: 300
Generation 69 | Revalues: 151950 | GridSize: 300
Generation 70 | Revalues: 153050 | GridSize: 300
Generation 71 | Revalues: 154170 | GridSize: 300
Generation 72 | Revalues: 155660 | GridSize: 299
Generation 73 | Revalues: 156820 | GridSize: 300
Generation 74 | Revalues: 158000 | GridSize: 300
Generation 75 | Revalues: 159200 | GridSize: 299
Generation 76 | Revalues: 160390 | GridSize: 300
Generation 77 | Revalues: 161500 | GridSize: 300
Generation 78 | Revalues: 162590 | GridSize: 299
Generation 79 | Revalues: 163650 | GridSize: 298
Generation 80 | Revalues: 164720 | GridSize: 300
Generation 81 | Revalues: 165790 | GridSize: 298
Generation 82 | Revalues: 167160 | GridSize: 300
Generation 83 | Revalues: 168230 | GridSize: 300
Generation 84 | Revalues: 169450 | GridSize: 299
Generation 85 | Revalues: 170610 | GridSize: 300
Generation 86 | Revalues: 171690 | GridSize: 300
Generation 87 | Revalues: 172830 | GridSize: 300
Generation 88 | Revalues: 174070 | GridSize: 300
Generation 89 | Revalues: 175440 | GridSize: 299
Generation 90 | Revalues: 176660 | GridSize: 300
Generation 91 | Revalues: 177960 | GridSize: 300
Generation 92 | Revalues: 179330 | GridSize: 295
Generation 93 | Revalues: 180770 | GridSize: 300
Generation 94 | Revalues: 182340 | GridSize: 298
Generation 95 | Revalues: 183490 | GridSize: 299
Generation 96 | Revalues: 185020 | GridSize: 300
Generation 97 | Revalues: 186420 | GridSize: 297
Generation 98 | Revalues: 187560 | GridSize: 300
Generation 99 | Revalues: 188630 | GridSize: 299
Generation 100 | Revalues: 189710 | GridSize: 299
Generation 101 | Revalues: 190830 | GridSize: 300
Generation 102 | Revalues: 191890 | GridSize: 297
Generation 103 | Revalues: 193640 | GridSize: 300
Generation 104 | Revalues: 194900 | GridSize: 297
Generation 105 | Revalues: 195990 | GridSize: 300
Generation 106 | Revalues: 197360 | GridSize: 299
Generation 107 | Revalues: 198680 | GridSize: 299
Generation 108 | Revalues: 200030 | GridSize: 294
Generation 109 | Revalues: 201380 | GridSize: 296
Generation 110 | Revalues: 202600 | GridSize: 293
Generation 111 | Revalues: 204010 | GridSize: 297
Generation 112 | Revalues: 205190 | GridSize: 300
Generation 113 | Revalues: 206340 | GridSize: 298
Generation 114 | Revalues: 207770 | GridSize: 300
Generation 115 | Revalues: 208980 | GridSize: 300
Generation 116 | Revalues: 210320 | GridSize: 299
Generation 117 | Revalues: 211390 | GridSize: 300
Generation 118 | Revalues: 212540 | GridSize: 298
