Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
C,0.4133333333,0.0956846673,0.4069121580,2.6835788703,0.5082052575,0.1145098039,0.0818490654,0.7864653496,2.9581108148,0.8446277525,0.4721568627,0.0755713849,-0.0221770031,2.8653699945,-0.4776744077,0.1274509804,0.0387977732,-0.0154462369,2.4050226051,0.1607878582
