Generation 0 | Revalues: 100 | GridSize: 10
Generation 1 | Revalues: 8490 | GridSize: 75
Generation 2 | Revalues: 11550 | GridSize: 81
Generation 3 | Revalues: 13680 | GridSize: 96
Generation 4 | Revalues: 15310 | GridSize: 119
Generation 5 | Revalues: 17330 | GridSize: 125
Generation 6 | Revalues: 19680 | GridSize: 111
Generation 7 | Revalues: 21670 | GridSize: 124
Generation 8 | Revalues: 23030 | GridSize: 120
Generation 9 | Revalues: 24360 | GridSize: 119
Generation 10 | Revalues: 26480 | GridSize: 117
Generation 11 | Revalues: 27630 | GridSize: 115
Generation 12 | Revalues: 29870 | GridSize: 118
Generation 13 | Revalues: 31970 | GridSize: 117
Generation 14 | Revalues: 33570 | GridSize: 125
Generation 15 | Revalues: 34920 | GridSize: 130
Generation 16 | Revalues: 36190 | GridSize: 118
Generation 17 | Revalues: 37490 | GridSize: 121
Generation 18 | Revalues: 38990 | GridSize: 119
Generation 19 | Revalues: 40240 | GridSize: 118
Generation 20 | Revalues: 41620 | GridSize: 124
Generation 21 | Revalues: 42790 | GridSize: 124
Generation 22 | Revalues: 43950 | GridSize: 132
Generation 23 | Revalues: 45030 | GridSize: 140
Generation 24 | Revalues: 46450 | GridSize: 144
Generation 25 | Revalues: 48140 | GridSize: 147
Generation 26 | Revalues: 49270 | GridSize: 153
Generation 27 | Revalues: 50400 | GridSize: 152
Generation 28 | Revalues: 51490 | GridSize: 162
Generation 29 | Revalues: 52890 | GridSize: 155
Generation 30 | Revalues: 54050 | GridSize: 158
Generation 31 | Revalues: 55320 | GridSize: 157
Generation 32 | Revalues: 56440 | GridSize: 158
Generation 33 | Revalues: 57730 | GridSize: 160
Generation 34 | Revalues: 58820 | GridSize: 166
Generation 35 | Revalues: 60100 | GridSize: 170
Generation 36 | Revalues: 61430 | GridSize: 169
Generation 37 | Revalues: 62550 | GridSize: 171
Generation 38 | Revalues: 63720 | GridSize: 173
Generation 39 | Revalues: 65040 | GridSize: 166
Generation 40 | Revalues: 66210 | GridSize: 172
Generation 41 | Revalues: 67630 | GridSize: 171
Generation 42 | Revalues: 68770 | GridSize: 169
Generation 43 | Revalues: 69920 | GridSize: 176
Generation 44 | Revalues: 70940 | GridSize: 179
