Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 9870 | GridSize: 153
Generation 2 | Revalues: 11600 | GridSize: 180
Generation 3 | Revalues: 14590 | GridSize: 168
Generation 4 | Revalues: 16930 | GridSize: 190
Generation 5 | Revalues: 18930 | GridSize: 188
Generation 6 | Revalues: 20680 | GridSize: 206
Generation 7 | Revalues: 22470 | GridSize: 202
Generation 8 | Revalues: 24020 | GridSize: 206
Generation 9 | Revalues: 25550 | GridSize: 224
Generation 10 | Revalues: 26880 | GridSize: 229
Generation 11 | Revalues: 28250 | GridSize: 246
Generation 12 | Revalues: 29660 | GridSize: 250
Generation 13 | Revalues: 30980 | GridSize: 254
Generation 14 | Revalues: 32300 | GridSize: 265
Generation 15 | Revalues: 33770 | GridSize: 250
Generation 16 | Revalues: 35240 | GridSize: 261
Generation 17 | Revalues: 36660 | GridSize: 252
Generation 18 | Revalues: 37820 | GridSize: 258
Generation 19 | Revalues: 39060 | GridSize: 267
Generation 20 | Revalues: 40100 | GridSize: 277
Generation 21 | Revalues: 41260 | GridSize: 260
Generation 22 | Revalues: 42310 | GridSize: 266
Generation 23 | Revalues: 43520 | GridSize: 256
Generation 24 | Revalues: 44990 | GridSize: 257
Generation 25 | Revalues: 46270 | GridSize: 251
Generation 26 | Revalues: 47460 | GridSize: 244
Generation 27 | Revalues: 48560 | GridSize: 249
Generation 28 | Revalues: 49620 | GridSize: 267
Generation 29 | Revalues: 50810 | GridSize: 270
Generation 30 | Revalues: 51890 | GridSize: 282
Generation 31 | Revalues: 53120 | GridSize: 281
Generation 32 | Revalues: 54260 | GridSize: 286
Generation 33 | Revalues: 55400 | GridSize: 286
Generation 34 | Revalues: 56460 | GridSize: 276
Generation 35 | Revalues: 57750 | GridSize: 277
Generation 36 | Revalues: 58880 | GridSize: 259
Generation 37 | Revalues: 60120 | GridSize: 265
Generation 38 | Revalues: 61220 | GridSize: 268
Generation 39 | Revalues: 62330 | GridSize: 263
Generation 40 | Revalues: 63400 | GridSize: 263
Generation 41 | Revalues: 64410 | GridSize: 262
Generation 42 | Revalues: 65480 | GridSize: 264
Generation 43 | Revalues: 66550 | GridSize: 273
Generation 44 | Revalues: 67700 | GridSize: 276
Generation 45 | Revalues: 68920 | GridSize: 276
Generation 46 | Revalues: 70050 | GridSize: 281
Generation 47 | Revalues: 71150 | GridSize: 287
Generation 48 | Revalues: 72370 | GridSize: 281
Generation 49 | Revalues: 73520 | GridSize: 284
Generation 50 | Revalues: 74680 | GridSize: 288
Generation 51 | Revalues: 75710 | GridSize: 295
Generation 52 | Revalues: 76790 | GridSize: 297
Generation 53 | Revalues: 77940 | GridSize: 299
Generation 54 | Revalues: 78950 | GridSize: 296
Generation 55 | Revalues: 80030 | GridSize: 298
Generation 56 | Revalues: 81040 | GridSize: 299
Generation 57 | Revalues: 82260 | GridSize: 300
Generation 58 | Revalues: 83410 | GridSize: 289
Generation 59 | Revalues: 84440 | GridSize: 288
Generation 60 | Revalues: 85540 | GridSize: 293
Generation 61 | Revalues: 86600 | GridSize: 295
Generation 62 | Revalues: 87670 | GridSize: 299
Generation 63 | Revalues: 88740 | GridSize: 300
Generation 64 | Revalues: 90100 | GridSize: 299
Generation 65 | Revalues: 91210 | GridSize: 290
Generation 66 | Revalues: 92230 | GridSize: 299
Generation 67 | Revalues: 93570 | GridSize: 300
Generation 68 | Revalues: 94820 | GridSize: 293
Generation 69 | Revalues: 95950 | GridSize: 287
Generation 70 | Revalues: 97020 | GridSize: 298
Generation 71 | Revalues: 98220 | GridSize: 297
Generation 72 | Revalues: 99620 | GridSize: 292
