Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
I,0.3389444444,0.0797252032,0.5974353380,2.2003197250,0.1311448997,0.1097777778,0.0719178200,0.8464051494,2.3694932175,0.6054029245,0.5512777778,0.0533023926,-0.0859866256,3.0743651025,0.1488025674,0.0798888889,0.0202755707,0.0744141839,3.1509318741,0.0271045086
