Instance,AS_Prediction
71,0.8737958784959006
129,0.8435480583380354
22,0.8499169226203979
183,0.8251283436445253
429,0.8324479467034382
64,0.8536178414412369
481,0.8427444885549888
241,0.849878003680552
281,0.856841474168927
84,0.8564954500540602
161,0.8504295277857311
103,0.8399847103489496
209,0.8506127038384804
206,0.8429754566147261
244,0.8652215365397332
336,0.8566102628247414
331,0.8472973435447464
0,0.8532788958963938
261,0.8483455790495859
504,0.8449390793663045
407,0.8501832914383516
440,0.85425838233971
230,0.8437169264844172
430,0.8694326594344673
A,0.8410245188158099
357,0.8526788947143629
202,0.8561787200066617
345,0.8500846133103035
232,0.8449822889918346
127,0.859466978590339
20,0.8592047080102836
387,0.8522346343577929
67,0.8477715236071356
502,0.8562237367607101
94,0.8518966675213808
74,0.8518220525484462
23,0.8587843641387568
156,0.8654640568806208
394,0.8434660026586891
121,0.8547339307078232
242,0.8539140908697412
80,0.8603397819180522
11,0.8611538611875637
59,0.8511277221330499
179,0.8593741914522874
427,0.8489902536065465
340,0.8490664540697501
137,0.8408619352480095
366,0.8473179485550284
322,0.8589151853722317
81,0.8677402854791479
237,0.8527612846397892
69,0.8686888871958953
239,0.8419237232703826
497,0.8415410887349626
496,0.8640642413108399
