Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
E,0.3076923077,0.0997037031,-0.2267521759,2.8920068027,-0.1543033500,0.2538461538,0.1082403637,-0.4181818182,3.1816651362,-0.8269603543,0.4384615385,0.1273303489,-0.4156275977,3.0733390165,1.0411184397,0.3307692308,0.0991084517,-0.6162915327,5.0832486573,1.7252984577
