Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.241,0.1080231457,-0.2166212123,2.374578525,0.2564746809,0.336,0.1131547613,-0.2049916366,2.7748325485,-0.3758112828,0.423,0.1277536692,-0.0736667732,3.7835278156,0.4024732751,0.221,0.0721734023,-0.0481532912,3.4614344069,0.8779648897,0.9708196929299998,0.9553606599610001,0.9513736987656001
129,0.258,0.1050523679,-0.0482950207,2.3122792571,0.6034581561,0.284,0.099216934,-0.0388668107,2.3320627469,-0.1212173958,0.458,0.1141753038,0.0186697352,2.7182267982,0.2060106238,0.234,0.0628012739,-0.0497643386,1.7688429082,0.1348792423,0.9886053797000001,0.9237810358435,0.9116260582598
22,0.293,0.1044078541,-0.2161708842,2.7637138732,0.1333427032,0.203,0.0695772951,-0.1588927665,2.9979011986,0.0264351955,0.504,0.117405281,-0.2904893281,2.7528827993,0.0244254146,0.223,0.0687095335,0.0781073244,2.9459550165,0.2915860052,0.83443006436,0.7971142174505002,0.78495835963945
183,0.267,0.1027667261,0.0113896252,2.8733504161,-0.2405043172,0.22,0.1086278049,0.0731624512,3.6268313703,0.2878746051,0.513,0.1165375476,-0.1553571244,3.2119408983,-0.2775996651,0.213,0.0753724087,0.1614251974,2.5116755683,0.3940861352,0.859334080925,0.8267238403275,0.8143153264020002
429,0.28,0.1126942767,0.2578746421,2.5705871412,0.5764323782,0.253,0.1110900536,-0.0309491566,3.5212781846,0.8763216577,0.467,0.1214948559,-0.0689829489,3.2928111295,-0.7668311963,0.218,0.0545527268,-0.1173225778,2.3113076656,-0.0094611042,0.8888247530330002,0.8749703666466001,0.8723078478941501
64,0.268,0.0876127845,0.1794156373,2.9595075275,0.3117607359,0.233,0.0803803459,0.1147996186,3.2914244483,-0.9398051947,0.499,0.0919184421,-0.0946883529,3.4483942637,0.0294198345,0.21,0.0538516481,-0.0572842999,2.5529131986,0.3649873888,0.8269819756200001,0.7687603685384999,0.7502480510884999
481,0.243,0.0943451112,0.0378025487,2.1465835837,0.077121499,0.27,0.1135781669,-0.0456096804,2.3765999639,0.380846206,0.487,0.108078675,-0.0850594011,2.4952421717,-0.0195997202,0.231,0.0823953882,0.0200682559,2.3736103352,0.2437188347,0.8635844077849999,0.782661456931,0.76570593047345
241,0.222,0.0975499872,0.2034772657,3.0712773125,0.3245724965,0.279,0.1144945414,0.0060441918,3.1175309753,0.5214360297,0.499,0.1027083249,-0.0806732025,3.0056082507,0.1515021015,0.222,0.0708237248,-0.0522401478,2.9570141099,0.417439119,0.87972009227,0.8338924915195,0.8232912049236999
281,0.225,0.0826135582,-0.1119266055,2.3215795194,0.026603408,0.278,0.0995791143,-0.0547964192,2.6088326289,0.2077157141,0.497,0.1128760382,0.1005208391,2.813925875,-0.1966438074,0.215,0.0687386354,0.0688789433,3.1110271269,0.0508020485,0.9358165651349999,0.9172129470979999,0.91060357539324
84,0.247,0.1146342008,-0.1040066951,3.6726503251,0.6112527149,0.252,0.089977775,0.0071007341,3.1728379993,0.1872662706,0.501,0.1181058847,0.1018539132,3.2996531598,-0.1877728081,0.214,0.052,0.0055084348,2.5856325059,-0.3649294492,0.91782031626,0.8798340885719999,0.869079533852695
