Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.2332,0.0667664586,-0.109250657,2.1728031325,0.1458619895,0.2628,0.0631202028,0.1852156666,2.4556552361,-0.0600001462,0.504,0.0620966988,-0.0747427029,3.3334308982,0.0096222567,0.1088,0.0305050815,-0.1254551473,2.9481125917,0.2153022578,0.9708196929299998,0.9553606599610001,0.9513736987656001
129,0.2588,0.0601877064,0.2471262807,2.7422494139,0.044410334,0.2744,0.053671594,0.1003783583,2.6433557607,0.299662411,0.4668,0.0631962024,0.0090014185,3.2441104289,0.4512566029,0.1032,0.030294554,-0.077407766,3.5723055735,0.5221259649,0.9886053797000001,0.9237810358435,0.9116260582598
22,0.2708,0.0716893297,0.0028555882,2.455425597,-0.0632264368,0.266,0.067557383,-0.0223540065,2.5428875604,0.3104187443,0.4632,0.0641697748,0.1431691563,2.836866414,0.2583932744,0.1088,0.0335046265,-0.0330242867,2.5159797641,-0.0233191641,0.83443006436,0.7971142174505002,0.78495835963945
183,0.2612,0.0624064099,0.0081862519,3.7776186285,0.5130638172,0.23,0.0634034699,0.0280571731,4.1638820821,0.5781500043,0.5088,0.0690692406,0.1150982715,2.7649217319,0.383903322,0.116,0.0401995025,-0.1088750252,3.6260170572,0.7625334507,0.859334080925,0.8267238403275,0.8143153264020002
429,0.2596,0.0522287277,-0.0672779251,3.4113006216,0.1161878615,0.3032,0.0735782577,0.1459353529,2.531206966,-0.2719441082,0.4372,0.0699725661,0.0871619636,2.4452446127,0.2345313134,0.1076,0.0279685538,0.248429876,3.8044647212,0.5761898707,0.8888247530330002,0.8749703666466001,0.8723078478941501
64,0.2384,0.0530418703,0.0936037513,2.3380844609,-0.1710873924,0.2712,0.0750637063,-0.0198504164,2.2726300682,0.1929156435,0.4904,0.0722484602,0.0453234745,2.7579760271,-0.2201492434,0.1184,0.0341385413,-0.2784746172,2.9788916965,0.100491772,0.8269819756200001,0.7687603685384999,0.7502480510884999
481,0.2736,0.0651693179,-0.0901616813,2.4937954191,0.4874879713,0.256,0.0565685425,0.2209848237,2.69795,-0.0668215908,0.4704,0.0667221103,-0.0284154709,2.6043402777,-0.3765947965,0.1108,0.0315493265,-0.2312268296,2.5521403269,-0.1346809033,0.8635844077849999,0.782661456931,0.76570593047345
241,0.2404,0.0640612207,-0.0919647552,2.1063528771,-0.1057626066,0.288,0.0652380257,-0.1067193676,3.2961444966,0.5338461317,0.4716,0.0689451956,-0.0021569706,2.8918729693,0.2926198808,0.1128,0.0326827171,-0.1016419453,2.7869850992,-0.043382409,0.87972009227,0.8338924915195,0.8232912049236999
281,0.2204,0.059125629,-0.0970673108,2.3679855382,0.3148858228,0.2528,0.055390974,-0.10043736,4.2923079172,-0.7714960456,0.5268,0.0634488771,-0.0950454898,2.8293837715,0.0449440794,0.116,0.0350998575,0.2147351862,2.8900320459,0.5727628973,0.9358165651349999,0.9172129470979999,0.91060357539324
84,0.2592,0.0642445328,-0.0079279246,2.671970741,0.3511316389,0.2468,0.06152853,-0.130786355,2.1052757707,0.2227946733,0.494,0.0674388612,-0.0540307389,2.480134502,-0.1627585802,0.116,0.0344093011,0.0215611354,2.3780131483,0.3110409793,0.91782031626,0.8798340885719999,0.869079533852695
