Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.32,0.0657267069,-0.202020202,1.8004115226,-0.5071505162,0.186,0.0323109888,0.1292463881,1.8927643458,0.0768394503,0.494,0.0815107355,-0.2492618595,1.3636262147,0.3852002175,0.102,0.0302654919,0.5971027614,2.3793787304,-0.5159579291,0.9708196929299998,0.9553606599610001,0.9513736987656001
129,0.262,0.0501597448,0.289998379,3.868095066,0.8375150054,0.216,0.0542586399,-0.4281798246,2.8734050095,1.2031744411,0.522,0.0797245257,0.006375169,1.8820933407,-0.4525968739,0.13,0.0325576412,0.3142857143,2.9138483446,-0.5563427473,0.9886053797000001,0.9237810358435,0.9116260582598
22,0.294,0.0606959636,-0.3653177895,1.7148157186,-0.0137385779,0.244,0.0355527777,-0.2790697674,1.8469796507,-0.6237829122,0.462,0.0384187454,-0.3383208645,2.2592151938,0.5349692006,0.104,0.0366606056,-0.3110846246,5.1207482993,1.4573837669,0.83443006436,0.7971142174505002,0.78495835963945
183,0.238,0.0423792402,-0.5237246603,2.3536440791,0.6356854498,0.256,0.0463033476,0.0129151292,2.5997995099,-0.6266269475,0.506,0.042,-0.0057211683,3.3229827078,0.6375121477,0.106,0.0429418211,-0.6361762432,1.9035154173,0.2145868597,0.859334080925,0.8267238403275,0.8143153264020002
429,0.31,0.0483735465,-0.0054054054,1.8836291913,0.0848100749,0.222,0.0433128157,-0.4580169234,3.5634362455,-1.0739544582,0.468,0.042142615,0.6705632306,1.906257609,-0.4053161171,0.112,0.0256124969,-0.2049861496,2.1160023795,0.2056922718,0.8888247530330002,0.8749703666466001,0.8723078478941501
64,0.268,0.0601331855,-0.1365784499,2.8109483906,0.8273669849,0.29,0.103247276,-0.3805309735,2.3266828353,0.5844000289,0.442,0.1164302366,-0.172021441,2.9918307899,-0.9877184691,0.094,0.0310483494,-0.5171798304,1.8363492364,-0.2950825376,0.8269819756200001,0.7687603685384999,0.7502480510884999
481,0.256,0.0504380809,-0.2181409295,2.5239112377,-0.1855441446,0.26,0.0657267069,-0.4027777778,2.4588477366,0.0338100344,0.484,0.0637495098,-0.4313139932,1.7670345341,-0.2564169786,0.108,0.0271293199,-0.2938596491,2.6474480151,0.2115471545,0.8635844077849999,0.782661456931,0.76570593047345
241,0.248,0.0705407684,-0.394083645,4.1592518688,1.0622577218,0.286,0.0544426304,-0.6494695538,1.6894720451,-0.0196321505,0.466,0.0544426304,0.1892987434,2.1877591831,-0.5550544359,0.136,0.0471593045,-0.2311015119,3.0064178873,1.0178267156,0.87972009227,0.8338924915195,0.8232912049236999
281,0.272,0.037094474,0.0537383178,2.2393185506,-0.7222288066,0.218,0.0561782876,-0.1357229158,3.1409976531,-0.303758614,0.51,0.077588659,0.0259965338,4.0735201598,1.1304183158,0.114,0.038,-0.1537343795,2.5440028852,-0.2659279778,0.9358165651349999,0.9172129470979999,0.91060357539324
84,0.23,0.0688476579,0.2366412214,1.5229931101,0.1470868086,0.288,0.0627375486,-0.0526315789,2.5547293278,-0.5271670871,0.482,0.066,-0.3331198634,1.9103608082,-0.1883295768,0.112,0.0285657137,-0.1210762332,1.6136101499,0.1070802417,0.91782031626,0.8798340885719999,0.869079533852695
161,0.334,0.0473708771,0.2483485092,2.3104177986,-0.4985124763,0.268,0.0587877538,-0.2384044527,2.111882716,-0.2060141836,0.398,0.064776539,-0.4205357994,2.591507096,0.0367325732,0.1,0.0219089023,-0.3333333333,2.5,-0.0,0.9587878640294999,0.9554812128928498,0.953664767910985
103,0.292,0.042142615,-0.5286236297,2.0036523009,-0.107742259,0.226,0.067557383,0.0942913615,3.5840887147,0.6124309629,0.482,0.0509509568,0.3392070485,2.4874038761,-0.5835394875,0.13,0.03,-0.2592592593,1.9481481481,-0.0,0.8228956127789999,0.8102610822709998,0.8029256388532499
209,0.266,0.058,-0.2473036417,2.1341687392,0.3896838739,0.238,0.0493558507,-0.4485137133,2.6063804832,-0.4439459503,0.496,0.0463033476,0.1017227235,1.8980842058,0.2436882574,0.102,0.0302654919,-0.3324112494,2.837035907,1.2154445175,0.87413138718,0.8439497735149999,0.83379883340945
206,0.212,0.0530659966,0.0034266134,2.2895790289,-0.1117819047,0.362,0.0729109045,0.2259325346,1.8080075143,-0.2288578143,0.426,0.0795235814,0.1012838802,1.4848275357,0.1884085442,0.114,0.018,-0.4232209738,2.2583447645,-0.1975308642,0.9784405803849996,0.9070913340284997,0.896958100515775
244,0.298,0.0561782876,0.1384038101,1.5449069188,-0.1413208525,0.274,0.0600333241,-0.0343295189,3.8811198804,1.1105929421,0.428,0.074939976,-0.0369450481,2.7990600726,-0.1313872031,0.096,0.0355527777,-0.0271317829,2.7362602147,0.7305950547,0.9192915730849999,0.8726690010590001,0.86390810861266
336,0.25,0.0402492236,0.0588235294,3.0704160951,0.77296177,0.222,0.0517300686,-0.4013206163,2.1418689296,-0.6303851191,0.528,0.0411825206,-0.433423913,2.2821288715,0.6927284075,0.132,0.0256124969,-0.6473988439,2.1160023795,0.2056922718,0.8700092230155001,0.862967178683,0.85881395128776
331,0.232,0.0664529909,-0.3469702817,1.6687933207,0.5319222748,0.302,0.054,0.2342904702,2.0415756406,0.0463344002,0.466,0.0593632883,-0.4094589837,2.9545635506,-0.4075025673,0.102,0.0166132477,-0.1822660099,1.4738500315,-0.1884300309,0.9763480240350001,0.8902053388950002,0.8735753223531502
0,0.276,0.0233238076,-0.1728395062,2.5363321799,0.0151322281,0.204,0.0463033476,-0.0705496308,1.7978391624,0.0464168109,0.52,0.0489897949,0.1764705882,1.6666666667,-0.1224744871,0.126,0.0283548938,0.1454272864,2.3686789931,0.3031933394,0.9841716827400001,0.918615917479,0.9070357817672999
261,0.242,0.0561782876,0.1177589048,1.7530926668,0.303758614,0.248,0.0507543102,-0.3164638053,2.16376683,0.3920971648,0.51,0.0830662386,-0.3392070485,2.4336483932,-0.196804699,0.112,0.0348711915,-0.4838255977,2.5228531856,0.1720618004,0.9011849547249999,0.8138222106499999,0.7961911128896001
504,0.266,0.0726911274,-0.0519675104,3.2014015717,-0.841780968,0.364,0.0631189354,-0.0486139012,2.4265253786,-0.2985375686,0.37,0.0722495675,-0.3802816901,3.4013740256,1.1709094477,0.09,0.0134164079,-0.4117647059,2.7777777778,-0.99380799,0.84624102298965,0.8506840134147501,0.8458814040793798
407,0.232,0.0552810998,-0.4518674382,2.1985965297,0.5887093909,0.354,0.0626418391,0.0001037237,2.3889340902,0.0246047119,0.414,0.0600333241,0.0983149202,2.0540711332,0.0900720604,0.102,0.0289136646,-0.3539074166,1.5992536801,-0.1747489172,0.8152886367709999,0.80071262922455,0.7975823861783748
440,0.274,0.0815107355,-0.159067503,3.0860387086,0.2079336655,0.262,0.0509509568,-0.1910589003,2.3620480483,0.2148354332,0.464,0.0674091982,0.272136068,1.9773110494,0.0620553085,0.076,0.0265329983,-0.5099009901,1.6745867769,0.1130667542,0.825853083795,0.7899407138160001,0.7748658780829499
230,0.306,0.0681469001,-0.0930092233,2.7624296973,-0.651579172,0.236,0.0591945943,0.0250696379,1.7288421843,-0.1749511843,0.458,0.067793805,-0.5566657902,1.597254509,0.2092044785,0.114,0.0237486842,-0.4528944381,2.4172325336,0.2365192629,0.849872010433,0.846330585988,0.8356469808255997
430,0.31,0.071133677,0.2517647059,1.5139277289,0.1733639583,0.21,0.0475394573,-0.5124378109,1.702952463,-0.6478084086,0.48,0.0748331477,0.5274725275,2.1653061224,-0.2978053838,0.106,0.0390384426,0.1620727674,2.1398102796,-0.5857339641,0.9441931505810001,0.9416469529324999,0.93767540717693
A,0.24,0.0505964426,0.2363636364,1.884765625,0.111173824,0.352,0.036,-0.0545905707,2.3955189758,-0.4197530864,0.408,0.0515363949,-0.0965794769,2.7464798955,-0.7265891066,0.082,0.020880613,0.1972249752,2.1594983587,-0.7275964809,0.8055238995996999,0.8061925604395002,0.804181943784665
357,0.226,0.0482078832,-0.6504165928,1.8646022497,0.2030791764,0.334,0.0639061812,-0.036810463,3.1414506912,1.0089472025,0.44,0.0687022561,-0.2745098039,3.4027578282,-1.1397745742,0.104,0.0407921561,-0.064453125,1.9972263314,0.5063190604,0.9271837986674999,0.9224677897114001,0.9192896181438449
202,0.218,0.0547357287,-0.2044261597,1.9377808596,-0.6269717752,0.316,0.048,0.188034188,2.787037037,0.5833333333,0.466,0.0514198405,-0.3240355008,1.7324344676,-0.2633830901,0.108,0.0411825206,0.1524621212,2.1753292987,0.1429439571,0.859196845694,0.8519976558325499,0.848651206994195
345,0.194,0.042,-0.2065439673,2.0642479214,-0.2487852284,0.26,0.0521536192,-0.3559322034,2.0934256055,0.642897123,0.546,0.0358329457,0.0044336961,2.6919090459,0.9013790175,0.12,0.0282842712,0.2631578947,2.6,0.6363961031,0.9680620852440001,0.9544057862110001,0.9539403524954653
232,0.25,0.0614817046,0.0303030303,1.6557487192,-0.3304635168,0.264,0.0591945943,-0.0073597056,2.4544317258,-0.8895666036,0.486,0.0805232886,-0.3031466882,1.7673559668,-0.3940296427,0.114,0.0410365691,0.1502023328,2.1393300647,-0.0097242506,1.0219068728449998,0.981430280431,0.9758373806394799
127,0.292,0.0466476152,-0.450617284,2.3660250865,0.5353025691,0.196,0.0355527777,0.2526158445,1.5585643326,-0.0170899428,0.512,0.0545527268,0.0707725554,3.8331599029,-1.2027428708,0.102,0.0362767143,-0.5955126208,1.9602276402,-0.0482612583,0.8772092735899999,0.848835502532,0.8393538757550999
20,0.27,0.0749666593,-0.3297682709,2.1203505528,-0.1310190977,0.304,0.0714422844,-0.1053621825,3.0578217588,0.665552477,0.426,0.0369323706,-0.615590598,2.2054935888,-0.1581713313,0.126,0.0335261092,0.1416153568,2.6445587062,-0.478938352,0.9626204907699998,0.9344381937305,0.9274782754861748
387,0.304,0.0598665182,0.2247596154,1.9874441964,0.321250399,0.252,0.042142615,-0.0133843212,2.4541027514,0.7259776022,0.444,0.0488262225,-0.1871961102,2.2452592226,0.3447371907,0.114,0.0269072481,0.2220329358,2.2409877598,0.5568546201,0.89813215213,0.8708232741545,0.86462154196255
67,0.246,0.0537028863,-0.1037792442,4.0131059305,-0.7239710361,0.234,0.0465188134,-0.3063854716,2.4082772712,-0.5883970849,0.52,0.0529150262,-0.1147540984,2.2,0.6479390966,0.112,0.0312409987,0.1575091575,1.7433485622,-0.1070472275,0.8507873984,0.8091631155425001,0.7949337828924998
502,0.244,0.081877958,0.0943720816,5.1555698589,1.5701813898,0.318,0.0909725233,-0.1111659835,1.7802014642,-0.3877545746,0.438,0.066,0.084397098,1.6432266568,-0.0120210368,0.096,0.028,0.4387755102,2.6018325698,-0.5160349854,0.9593578876411109,0.9597632072470151,0.9594009691385746
