Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.307,0.0306757233,0.3429793942,2.9520757645,-0.8410975346,0.197,0.026,0.2510580411,1.8677611078,0.6293240783,0.496,0.0372692903,0.4440409616,2.5199990048,-0.9898768754,0.0335,0.0107354553,-0.0041657531,3.9362557112,-0.2145868597,0.9708196929299998,0.9553606599610001,0.9513736987656001
129,0.2625,0.0313249102,0.000640615,5.1451093351,1.5311068127,0.221,0.0250798724,0.0304938681,2.7693717284,0.9516178672,0.5165,0.0382132176,-0.3462393908,1.8538715615,-0.5808513564,0.033,0.006,-0.0289389068,1.5138888889,-0.2361111111,0.9886053797000001,0.9237810358435,0.9116260582598
22,0.279,0.0365239647,-0.2049007817,2.7896183093,0.4356877353,0.2265,0.0468001068,-0.1894988555,3.4696881919,0.6080547113,0.4945,0.0340183774,0.0909355111,2.0878069126,-0.0590965697,0.034,0.0094339811,0.0791100124,2.2329251357,-0.6038414889,0.83443006436,0.7971142174505002,0.78495835963945
183,0.2465,0.0349320769,-0.5221180862,3.7120139089,1.0385243333,0.2225,0.0207665597,-0.36159601,2.6594833018,0.9421501546,0.531,0.0416413256,-0.3869548082,2.0915837534,-0.5225046307,0.037,0.0078102497,-0.2834224599,1.7433485622,0.1070472275,0.859334080925,0.8267238403275,0.8143153264020002
429,0.2195,0.0318158765,-0.191071296,2.5004693371,0.9363582827,0.3095,0.0237118114,-0.2596962237,2.0361595421,-0.1795684153,0.471,0.042296572,-0.2310765941,2.2606591239,-0.4452707541,0.029,0.0058309519,-0.1513157895,1.6280276817,-0.3631734744,0.8888247530330002,0.8749703666466001,0.8723078478941501
64,0.245,0.0281069386,0.9234042553,2.048149335,-0.7160716623,0.2445,0.0179513231,-0.2780953873,2.4914141922,-0.7872336276,0.5105,0.032515381,0.5026214319,1.5811719807,0.3229350043,0.0375,0.0084409715,0.0088495575,1.6943674977,0.1870575403,0.8269819756200001,0.7687603685384999,0.7502480510884999
481,0.2425,0.0281291664,0.0028818444,3.0253513323,-0.7126906326,0.23,0.0162788206,-0.0196078431,1.6002135991,-0.1912428194,0.5275,0.0279508497,-0.3273340832,2.672192,0.4447807535,0.0415,0.0083815273,-0.5032184778,3.9211382835,0.2853249756,0.8635844077849999,0.782661456931,0.76570593047345
241,0.2945,0.0313408679,0.1063217653,1.4678575382,0.2009448404,0.226,0.0281780056,0.6572391834,2.3558965541,0.0488080981,0.4795,0.0482933743,0.4224974253,1.8892166115,-0.4644674409,0.0385,0.0107354553,-0.3082639045,1.7228273912,0.2703551962,0.87972009227,0.8338924915195,0.8232912049236999
281,0.2415,0.0282886903,-0.0797132012,2.2683571529,-0.4723026973,0.314,0.0323882695,0.0123162116,3.5323459357,-0.700567875,0.4445,0.0296184064,0.0939364964,3.3866143656,0.4831475277,0.037,0.0136381817,0.2841569767,2.7795698925,0.2270665007,0.9358165651349999,0.9172129470979999,0.91060357539324
84,0.2365,0.0191115149,-0.0166887787,2.9264350175,-0.9826687009,0.221,0.0264386081,-0.0335610336,2.3061700651,-0.5342362748,0.5425,0.0298538105,-0.4015525759,2.6209013532,-0.1508049966,0.0385,0.0114127122,0.0251874639,3.7347968804,0.8758795494,0.91782031626,0.8798340885719999,0.869079533852695
161,0.235,0.0196214169,-0.3466666667,1.93202901,0.6254760986,0.3,0.0268328157,-0.1541218638,1.5596064815,-0.1397542486,0.465,0.0281069386,0.1030927835,2.3365646531,-0.3512804381,0.034,0.0088881944,-0.4986737401,2.3517064573,-0.1239020853,0.9587878640294999,0.9554812128928498,0.953664767910985
103,0.2745,0.024129857,0.131448383,1.7931682976,0.4082675822,0.2945,0.0296184064,0.1160275644,1.7243821429,0.229132816,0.431,0.0321558704,0.0081521739,2.6240155786,-0.1151306936,0.0425,0.0060207973,0.1929824561,2.598097503,0.6872729367,0.8228956127789999,0.8102610822709998,0.8029256388532499
