Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
A,0.3656769047,0.2211159237,0.0363759803,0.0221665340,0.9243816613,0.0097534342,3.8539796055,0.6612551633,1.3673143199,0.2258173305,-0.0032200145,0.0019926322,0.0011637317,0.0007074982,0.9035638034,0.0280643341,3.4191941067,0.6221980725,1.2227524811,0.2256101464,0.1335619538,0.0246027334,0.1484278608,0.0230805968,0.9203147615,0.0340695337,3.2966198866,0.7433342264,1.2235269367,0.2527382817
