Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 304 | GridSize: 18
Generation 2 | Revalues: 478 | GridSize: 21
Generation 3 | Revalues: 684 | GridSize: 26
Generation 4 | Revalues: 894 | GridSize: 29
Generation 5 | Revalues: 1104 | GridSize: 39
Generation 6 | Revalues: 1306 | GridSize: 35
Generation 7 | Revalues: 1540 | GridSize: 40
Generation 8 | Revalues: 1754 | GridSize: 34
Generation 9 | Revalues: 1960 | GridSize: 32
Generation 10 | Revalues: 2148 | GridSize: 30
Generation 11 | Revalues: 2338 | GridSize: 41
Generation 12 | Revalues: 2524 | GridSize: 45
Generation 13 | Revalues: 2696 | GridSize: 50
Generation 14 | Revalues: 2894 | GridSize: 56
Generation 15 | Revalues: 3076 | GridSize: 60
Generation 16 | Revalues: 3288 | GridSize: 57
Generation 17 | Revalues: 3488 | GridSize: 65
Generation 18 | Revalues: 3674 | GridSize: 59
Generation 19 | Revalues: 3876 | GridSize: 42
Generation 20 | Revalues: 4066 | GridSize: 53
Generation 21 | Revalues: 4270 | GridSize: 51
Generation 22 | Revalues: 4468 | GridSize: 54
Generation 23 | Revalues: 4694 | GridSize: 62
Generation 24 | Revalues: 4898 | GridSize: 64
Generation 25 | Revalues: 5094 | GridSize: 67
Generation 26 | Revalues: 5282 | GridSize: 73
Generation 27 | Revalues: 5502 | GridSize: 71
Generation 28 | Revalues: 5696 | GridSize: 75
Generation 29 | Revalues: 5872 | GridSize: 75
Generation 30 | Revalues: 6056 | GridSize: 75
Generation 31 | Revalues: 6250 | GridSize: 77
Generation 32 | Revalues: 6440 | GridSize: 87
Generation 33 | Revalues: 6644 | GridSize: 88
Generation 34 | Revalues: 6856 | GridSize: 88
Generation 35 | Revalues: 7068 | GridSize: 84
Generation 36 | Revalues: 7288 | GridSize: 94
Generation 37 | Revalues: 7482 | GridSize: 101
Generation 38 | Revalues: 7686 | GridSize: 94
Generation 39 | Revalues: 7898 | GridSize: 93
Generation 40 | Revalues: 8120 | GridSize: 98
Generation 41 | Revalues: 8304 | GridSize: 100
Generation 42 | Revalues: 8522 | GridSize: 101
Generation 43 | Revalues: 8738 | GridSize: 97
Generation 44 | Revalues: 8928 | GridSize: 96
Generation 45 | Revalues: 9126 | GridSize: 100
Generation 46 | Revalues: 9314 | GridSize: 99
Generation 47 | Revalues: 9482 | GridSize: 100
Generation 48 | Revalues: 9696 | GridSize: 101
Generation 49 | Revalues: 9912 | GridSize: 101
Generation 50 | Revalues: 10126 | GridSize: 102
Generation 51 | Revalues: 10314 | GridSize: 103
Generation 52 | Revalues: 10504 | GridSize: 105
Generation 53 | Revalues: 10688 | GridSize: 107
Generation 54 | Revalues: 10882 | GridSize: 112
Generation 55 | Revalues: 11084 | GridSize: 112
Generation 56 | Revalues: 11304 | GridSize: 116
Generation 57 | Revalues: 11486 | GridSize: 115
Generation 58 | Revalues: 11674 | GridSize: 119
Generation 59 | Revalues: 11866 | GridSize: 117
Generation 60 | Revalues: 12098 | GridSize: 114
Generation 61 | Revalues: 12320 | GridSize: 118
Generation 62 | Revalues: 12528 | GridSize: 112
Generation 63 | Revalues: 12738 | GridSize: 119
Generation 64 | Revalues: 12946 | GridSize: 122
Generation 65 | Revalues: 13116 | GridSize: 128
Generation 66 | Revalues: 13322 | GridSize: 125
Generation 67 | Revalues: 13522 | GridSize: 124
Generation 68 | Revalues: 13722 | GridSize: 128
Generation 69 | Revalues: 13938 | GridSize: 129
Generation 70 | Revalues: 14132 | GridSize: 133
Generation 71 | Revalues: 14338 | GridSize: 133
Generation 72 | Revalues: 14550 | GridSize: 135
Generation 73 | Revalues: 14736 | GridSize: 133
Generation 74 | Revalues: 14948 | GridSize: 131
Generation 75 | Revalues: 15134 | GridSize: 134
Generation 76 | Revalues: 15312 | GridSize: 132
Generation 77 | Revalues: 15508 | GridSize: 136
Generation 78 | Revalues: 15708 | GridSize: 139
Generation 79 | Revalues: 15894 | GridSize: 142
Generation 80 | Revalues: 16108 | GridSize: 143
Generation 81 | Revalues: 16296 | GridSize: 143
Generation 82 | Revalues: 16480 | GridSize: 143
Generation 83 | Revalues: 16686 | GridSize: 145
Generation 84 | Revalues: 16884 | GridSize: 147
Generation 85 | Revalues: 17102 | GridSize: 146
Generation 86 | Revalues: 17312 | GridSize: 152
Generation 87 | Revalues: 17520 | GridSize: 149
Generation 88 | Revalues: 17730 | GridSize: 154
Generation 89 | Revalues: 17924 | GridSize: 157
Generation 90 | Revalues: 18112 | GridSize: 156
Generation 91 | Revalues: 18308 | GridSize: 156
Generation 92 | Revalues: 18512 | GridSize: 154
Generation 93 | Revalues: 18718 | GridSize: 153
Generation 94 | Revalues: 18934 | GridSize: 156
Generation 95 | Revalues: 19132 | GridSize: 160
Generation 96 | Revalues: 19326 | GridSize: 165
Generation 97 | Revalues: 19496 | GridSize: 165
Generation 98 | Revalues: 19726 | GridSize: 162
Generation 99 | Revalues: 19944 | GridSize: 160
Generation 100 | Revalues: 20154 | GridSize: 159
Generation 101 | Revalues: 20340 | GridSize: 160
Generation 102 | Revalues: 20520 | GridSize: 161
Generation 103 | Revalues: 20724 | GridSize: 169
Generation 104 | Revalues: 20918 | GridSize: 166
Generation 105 | Revalues: 21130 | GridSize: 166
Generation 106 | Revalues: 21318 | GridSize: 165
Generation 107 | Revalues: 21528 | GridSize: 159
Generation 108 | Revalues: 21718 | GridSize: 164
Generation 109 | Revalues: 21928 | GridSize: 167
Generation 110 | Revalues: 22110 | GridSize: 168
Generation 111 | Revalues: 22326 | GridSize: 171
Generation 112 | Revalues: 22506 | GridSize: 168
Generation 113 | Revalues: 22706 | GridSize: 169
Generation 114 | Revalues: 22894 | GridSize: 170
Generation 115 | Revalues: 23122 | GridSize: 173
Generation 116 | Revalues: 23320 | GridSize: 175
Generation 117 | Revalues: 23490 | GridSize: 175
Generation 118 | Revalues: 23704 | GridSize: 177
Generation 119 | Revalues: 23920 | GridSize: 180
Generation 120 | Revalues: 24138 | GridSize: 176
Generation 121 | Revalues: 24356 | GridSize: 172
Generation 122 | Revalues: 24536 | GridSize: 163
Generation 123 | Revalues: 24738 | GridSize: 164
Generation 124 | Revalues: 24958 | GridSize: 167
Generation 125 | Revalues: 25148 | GridSize: 170
Generation 126 | Revalues: 25358 | GridSize: 173
Generation 127 | Revalues: 25588 | GridSize: 168
Generation 128 | Revalues: 25786 | GridSize: 170
Generation 129 | Revalues: 25968 | GridSize: 175
Generation 130 | Revalues: 26186 | GridSize: 179
Generation 131 | Revalues: 26372 | GridSize: 176
Generation 132 | Revalues: 26570 | GridSize: 179
Generation 133 | Revalues: 26758 | GridSize: 175
Generation 134 | Revalues: 26958 | GridSize: 174
Generation 135 | Revalues: 27176 | GridSize: 174
Generation 136 | Revalues: 27384 | GridSize: 173
Generation 137 | Revalues: 27586 | GridSize: 173
Generation 138 | Revalues: 27774 | GridSize: 178
Generation 139 | Revalues: 27982 | GridSize: 180
Generation 140 | Revalues: 28180 | GridSize: 184
Generation 141 | Revalues: 28368 | GridSize: 180
Generation 142 | Revalues: 28552 | GridSize: 175
Generation 143 | Revalues: 28720 | GridSize: 173
Generation 144 | Revalues: 28928 | GridSize: 178
Generation 145 | Revalues: 29136 | GridSize: 176
Generation 146 | Revalues: 29314 | GridSize: 175
Generation 147 | Revalues: 29510 | GridSize: 176
Generation 148 | Revalues: 29718 | GridSize: 154
Generation 149 | Revalues: 29916 | GridSize: 154
Generation 150 | Revalues: 30092 | GridSize: 155
Generation 151 | Revalues: 30290 | GridSize: 151
Generation 152 | Revalues: 30488 | GridSize: 157
Generation 153 | Revalues: 30690 | GridSize: 156
Generation 154 | Revalues: 30840 | GridSize: 155
Generation 155 | Revalues: 31048 | GridSize: 155
Generation 156 | Revalues: 31242 | GridSize: 152
Generation 157 | Revalues: 31454 | GridSize: 152
Generation 158 | Revalues: 31630 | GridSize: 153
Generation 159 | Revalues: 31828 | GridSize: 158
Generation 160 | Revalues: 32010 | GridSize: 159
Generation 161 | Revalues: 32208 | GridSize: 159
Generation 162 | Revalues: 32426 | GridSize: 157
Generation 163 | Revalues: 32614 | GridSize: 154
Generation 164 | Revalues: 32800 | GridSize: 155
Generation 165 | Revalues: 32992 | GridSize: 160
Generation 166 | Revalues: 33202 | GridSize: 159
Generation 167 | Revalues: 33408 | GridSize: 161
Generation 168 | Revalues: 33620 | GridSize: 161
Generation 169 | Revalues: 33828 | GridSize: 161
Generation 170 | Revalues: 34034 | GridSize: 161
Generation 171 | Revalues: 34224 | GridSize: 161
Generation 172 | Revalues: 34410 | GridSize: 160
Generation 173 | Revalues: 34610 | GridSize: 164
Generation 174 | Revalues: 34806 | GridSize: 166
Generation 175 | Revalues: 34996 | GridSize: 169
Generation 176 | Revalues: 35186 | GridSize: 168
Generation 177 | Revalues: 35366 | GridSize: 169
Generation 178 | Revalues: 35566 | GridSize: 171
Generation 179 | Revalues: 35784 | GridSize: 169
Generation 180 | Revalues: 35998 | GridSize: 171
Generation 181 | Revalues: 36186 | GridSize: 173
Generation 182 | Revalues: 36406 | GridSize: 174
Generation 183 | Revalues: 36606 | GridSize: 179
Generation 184 | Revalues: 36806 | GridSize: 175
Generation 185 | Revalues: 37022 | GridSize: 178
Generation 186 | Revalues: 37224 | GridSize: 180
Generation 187 | Revalues: 37438 | GridSize: 181
Generation 188 | Revalues: 37634 | GridSize: 178
Generation 189 | Revalues: 37822 | GridSize: 182
Generation 190 | Revalues: 38048 | GridSize: 183
Generation 191 | Revalues: 38246 | GridSize: 185
Generation 192 | Revalues: 38456 | GridSize: 185
Generation 193 | Revalues: 38630 | GridSize: 185
Generation 194 | Revalues: 38832 | GridSize: 186
Generation 195 | Revalues: 38998 | GridSize: 191
Generation 196 | Revalues: 39204 | GridSize: 189
Generation 197 | Revalues: 39416 | GridSize: 194
Generation 198 | Revalues: 39632 | GridSize: 190
Generation 199 | Revalues: 39838 | GridSize: 194
Generation 200 | Revalues: 40008 | GridSize: 192
Generation 201 | Revalues: 40210 | GridSize: 197
Generation 202 | Revalues: 40420 | GridSize: 196
Generation 203 | Revalues: 40628 | GridSize: 197
Generation 204 | Revalues: 40806 | GridSize: 201
Generation 205 | Revalues: 40990 | GridSize: 199
Generation 206 | Revalues: 41204 | GridSize: 201
Generation 207 | Revalues: 41364 | GridSize: 192
Generation 208 | Revalues: 41554 | GridSize: 191
Generation 209 | Revalues: 41754 | GridSize: 195
Generation 210 | Revalues: 41948 | GridSize: 197
Generation 211 | Revalues: 42146 | GridSize: 198
Generation 212 | Revalues: 42330 | GridSize: 198
Generation 213 | Revalues: 42520 | GridSize: 199
Generation 214 | Revalues: 42716 | GridSize: 198
Generation 215 | Revalues: 42910 | GridSize: 198
Generation 216 | Revalues: 43114 | GridSize: 199
Generation 217 | Revalues: 43324 | GridSize: 196
Generation 218 | Revalues: 43514 | GridSize: 199
Generation 219 | Revalues: 43728 | GridSize: 195
Generation 220 | Revalues: 43898 | GridSize: 195
Generation 221 | Revalues: 44092 | GridSize: 195
Generation 222 | Revalues: 44296 | GridSize: 192
Generation 223 | Revalues: 44516 | GridSize: 192
Generation 224 | Revalues: 44722 | GridSize: 203
Generation 225 | Revalues: 44904 | GridSize: 201
Generation 226 | Revalues: 45088 | GridSize: 202
Generation 227 | Revalues: 45274 | GridSize: 206
Generation 228 | Revalues: 45472 | GridSize: 196
Generation 229 | Revalues: 45672 | GridSize: 197
Generation 230 | Revalues: 45854 | GridSize: 201
Generation 231 | Revalues: 46046 | GridSize: 202
Generation 232 | Revalues: 46232 | GridSize: 197
Generation 233 | Revalues: 46426 | GridSize: 199
Generation 234 | Revalues: 46602 | GridSize: 201
Generation 235 | Revalues: 46818 | GridSize: 200
Generation 236 | Revalues: 47016 | GridSize: 202
Generation 237 | Revalues: 47208 | GridSize: 202
Generation 238 | Revalues: 47386 | GridSize: 205
Generation 239 | Revalues: 47578 | GridSize: 205
Generation 240 | Revalues: 47760 | GridSize: 206
Generation 241 | Revalues: 47926 | GridSize: 203
Generation 242 | Revalues: 48112 | GridSize: 203
Generation 243 | Revalues: 48290 | GridSize: 203
Generation 244 | Revalues: 48490 | GridSize: 206
Generation 245 | Revalues: 48682 | GridSize: 204
Generation 246 | Revalues: 48888 | GridSize: 205
Generation 247 | Revalues: 49112 | GridSize: 206
Generation 248 | Revalues: 49310 | GridSize: 199
Generation 249 | Revalues: 49528 | GridSize: 198
Generation 250 | Revalues: 49744 | GridSize: 202
Generation 251 | Revalues: 49938 | GridSize: 202
Generation 252 | Revalues: 50148 | GridSize: 206
Generation 253 | Revalues: 50344 | GridSize: 209
Generation 254 | Revalues: 50534 | GridSize: 204
Generation 255 | Revalues: 50710 | GridSize: 206
Generation 256 | Revalues: 50910 | GridSize: 204
Generation 257 | Revalues: 51114 | GridSize: 205
Generation 258 | Revalues: 51310 | GridSize: 205
Generation 259 | Revalues: 51516 | GridSize: 206
Generation 260 | Revalues: 51734 | GridSize: 208
Generation 261 | Revalues: 51936 | GridSize: 199
Generation 262 | Revalues: 52132 | GridSize: 206
Generation 263 | Revalues: 52328 | GridSize: 209
Generation 264 | Revalues: 52528 | GridSize: 206
Generation 265 | Revalues: 52714 | GridSize: 204
Generation 266 | Revalues: 52932 | GridSize: 209
Generation 267 | Revalues: 53136 | GridSize: 210
Generation 268 | Revalues: 53338 | GridSize: 212
Generation 269 | Revalues: 53548 | GridSize: 212
Generation 270 | Revalues: 53778 | GridSize: 212
Generation 271 | Revalues: 53964 | GridSize: 213
Generation 272 | Revalues: 54172 | GridSize: 211
Generation 273 | Revalues: 54352 | GridSize: 211
Generation 274 | Revalues: 54554 | GridSize: 213
Generation 275 | Revalues: 54730 | GridSize: 213
Generation 276 | Revalues: 54922 | GridSize: 214
Generation 277 | Revalues: 55144 | GridSize: 214
Generation 278 | Revalues: 55374 | GridSize: 218
Generation 279 | Revalues: 55588 | GridSize: 216
Generation 280 | Revalues: 55772 | GridSize: 216
Generation 281 | Revalues: 55976 | GridSize: 217
Generation 282 | Revalues: 56190 | GridSize: 217
Generation 283 | Revalues: 56382 | GridSize: 219
Generation 284 | Revalues: 56578 | GridSize: 218
Generation 285 | Revalues: 56790 | GridSize: 217
Generation 286 | Revalues: 56984 | GridSize: 217
Generation 287 | Revalues: 57206 | GridSize: 219
Generation 288 | Revalues: 57422 | GridSize: 219
Generation 289 | Revalues: 57610 | GridSize: 221
Generation 290 | Revalues: 57790 | GridSize: 221
Generation 291 | Revalues: 57984 | GridSize: 222
Generation 292 | Revalues: 58186 | GridSize: 224
Generation 293 | Revalues: 58378 | GridSize: 223
Generation 294 | Revalues: 58560 | GridSize: 220
Generation 295 | Revalues: 58790 | GridSize: 220
Generation 296 | Revalues: 59000 | GridSize: 225
Generation 297 | Revalues: 59196 | GridSize: 225
Generation 298 | Revalues: 59390 | GridSize: 212
Generation 299 | Revalues: 59582 | GridSize: 208
Generation 300 | Revalues: 59788 | GridSize: 210
Generation 301 | Revalues: 59982 | GridSize: 209
Generation 302 | Revalues: 60186 | GridSize: 213
Generation 303 | Revalues: 60380 | GridSize: 215
Generation 304 | Revalues: 60572 | GridSize: 217
Generation 305 | Revalues: 60784 | GridSize: 217
Generation 306 | Revalues: 60986 | GridSize: 217
Generation 307 | Revalues: 61182 | GridSize: 215
Generation 308 | Revalues: 61402 | GridSize: 217
Generation 309 | Revalues: 61602 | GridSize: 217
Generation 310 | Revalues: 61794 | GridSize: 222
Generation 311 | Revalues: 62024 | GridSize: 226
Generation 312 | Revalues: 62208 | GridSize: 227
Generation 313 | Revalues: 62400 | GridSize: 222
Generation 314 | Revalues: 62612 | GridSize: 228
Generation 315 | Revalues: 62830 | GridSize: 230
Generation 316 | Revalues: 63046 | GridSize: 231
Generation 317 | Revalues: 63230 | GridSize: 231
Generation 318 | Revalues: 63438 | GridSize: 221
Generation 319 | Revalues: 63606 | GridSize: 224
Generation 320 | Revalues: 63784 | GridSize: 226
Generation 321 | Revalues: 63984 | GridSize: 225
Generation 322 | Revalues: 64198 | GridSize: 224
Generation 323 | Revalues: 64416 | GridSize: 222
Generation 324 | Revalues: 64582 | GridSize: 225
Generation 325 | Revalues: 64762 | GridSize: 227
Generation 326 | Revalues: 64962 | GridSize: 228
Generation 327 | Revalues: 65186 | GridSize: 228
Generation 328 | Revalues: 65380 | GridSize: 229
Generation 329 | Revalues: 65574 | GridSize: 230
Generation 330 | Revalues: 65766 | GridSize: 230
Generation 331 | Revalues: 65970 | GridSize: 231
Generation 332 | Revalues: 66188 | GridSize: 234
Generation 333 | Revalues: 66426 | GridSize: 231
Generation 334 | Revalues: 66632 | GridSize: 235
Generation 335 | Revalues: 66830 | GridSize: 236
Generation 336 | Revalues: 67034 | GridSize: 236
Generation 337 | Revalues: 67238 | GridSize: 237
Generation 338 | Revalues: 67448 | GridSize: 239
Generation 339 | Revalues: 67648 | GridSize: 237
Generation 340 | Revalues: 67836 | GridSize: 238
Generation 341 | Revalues: 68040 | GridSize: 235
Generation 342 | Revalues: 68220 | GridSize: 236
Generation 343 | Revalues: 68432 | GridSize: 237
Generation 344 | Revalues: 68660 | GridSize: 239
Generation 345 | Revalues: 68860 | GridSize: 239
Generation 346 | Revalues: 69038 | GridSize: 239
Generation 347 | Revalues: 69236 | GridSize: 240
Generation 348 | Revalues: 69434 | GridSize: 239
Generation 349 | Revalues: 69614 | GridSize: 240
Generation 350 | Revalues: 69812 | GridSize: 236
Generation 351 | Revalues: 70004 | GridSize: 228
Generation 352 | Revalues: 70188 | GridSize: 228
Generation 353 | Revalues: 70410 | GridSize: 226
Generation 354 | Revalues: 70602 | GridSize: 227
Generation 355 | Revalues: 70806 | GridSize: 220
Generation 356 | Revalues: 70988 | GridSize: 221
Generation 357 | Revalues: 71166 | GridSize: 222
Generation 358 | Revalues: 71378 | GridSize: 220
Generation 359 | Revalues: 71568 | GridSize: 221
Generation 360 | Revalues: 71768 | GridSize: 222
Generation 361 | Revalues: 71964 | GridSize: 222
Generation 362 | Revalues: 72156 | GridSize: 222
Generation 363 | Revalues: 72340 | GridSize: 222
Generation 364 | Revalues: 72530 | GridSize: 220
Generation 365 | Revalues: 72728 | GridSize: 220
Generation 366 | Revalues: 72922 | GridSize: 221
Generation 367 | Revalues: 73126 | GridSize: 220
Generation 368 | Revalues: 73326 | GridSize: 221
Generation 369 | Revalues: 73528 | GridSize: 222
Generation 370 | Revalues: 73728 | GridSize: 224
Generation 371 | Revalues: 73942 | GridSize: 227
Generation 372 | Revalues: 74156 | GridSize: 229
Generation 373 | Revalues: 74354 | GridSize: 230
Generation 374 | Revalues: 74548 | GridSize: 231
Generation 375 | Revalues: 74762 | GridSize: 232
Generation 376 | Revalues: 74984 | GridSize: 233
Generation 377 | Revalues: 75176 | GridSize: 235
Generation 378 | Revalues: 75372 | GridSize: 236
Generation 379 | Revalues: 75570 | GridSize: 236
Generation 380 | Revalues: 75770 | GridSize: 234
Generation 381 | Revalues: 75958 | GridSize: 233
Generation 382 | Revalues: 76186 | GridSize: 233
Generation 383 | Revalues: 76360 | GridSize: 239
