Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 36640 | GridSize: 299
Generation 2 | Revalues: 42740 | GridSize: 299
Generation 3 | Revalues: 50240 | GridSize: 300
Generation 4 | Revalues: 53700 | GridSize: 300
Generation 5 | Revalues: 56030 | GridSize: 300
Generation 6 | Revalues: 57960 | GridSize: 300
Generation 7 | Revalues: 60130 | GridSize: 300
Generation 8 | Revalues: 64480 | GridSize: 300
Generation 9 | Revalues: 67200 | GridSize: 300
Generation 10 | Revalues: 69540 | GridSize: 300
Generation 11 | Revalues: 72310 | GridSize: 300
Generation 12 | Revalues: 76070 | GridSize: 300
Generation 13 | Revalues: 78320 | GridSize: 300
Generation 14 | Revalues: 80220 | GridSize: 300
Generation 15 | Revalues: 82850 | GridSize: 300
Generation 16 | Revalues: 85230 | GridSize: 300
Generation 17 | Revalues: 86730 | GridSize: 300
Generation 18 | Revalues: 88580 | GridSize: 300
Generation 19 | Revalues: 90160 | GridSize: 300
Generation 20 | Revalues: 92470 | GridSize: 300
Generation 21 | Revalues: 94510 | GridSize: 300
Generation 22 | Revalues: 96600 | GridSize: 300
Generation 23 | Revalues: 99010 | GridSize: 300
Generation 24 | Revalues: 100970 | GridSize: 300
Generation 25 | Revalues: 102610 | GridSize: 300
Generation 26 | Revalues: 103750 | GridSize: 300
Generation 27 | Revalues: 105840 | GridSize: 300
Generation 28 | Revalues: 107300 | GridSize: 300
Generation 29 | Revalues: 108910 | GridSize: 300
Generation 30 | Revalues: 110340 | GridSize: 300
Generation 31 | Revalues: 112490 | GridSize: 300
Generation 32 | Revalues: 114460 | GridSize: 300
Generation 33 | Revalues: 116010 | GridSize: 300
Generation 34 | Revalues: 117460 | GridSize: 300
Generation 35 | Revalues: 118860 | GridSize: 300
Generation 36 | Revalues: 120140 | GridSize: 300
Generation 37 | Revalues: 121430 | GridSize: 300
Generation 38 | Revalues: 122760 | GridSize: 299
Generation 39 | Revalues: 124200 | GridSize: 300
Generation 40 | Revalues: 126350 | GridSize: 300
Generation 41 | Revalues: 128290 | GridSize: 300
Generation 42 | Revalues: 129630 | GridSize: 300
Generation 43 | Revalues: 131140 | GridSize: 300
Generation 44 | Revalues: 132550 | GridSize: 300
Generation 45 | Revalues: 133880 | GridSize: 300
Generation 46 | Revalues: 135530 | GridSize: 300
Generation 47 | Revalues: 137390 | GridSize: 300
Generation 48 | Revalues: 138680 | GridSize: 300
Generation 49 | Revalues: 140240 | GridSize: 300
Generation 50 | Revalues: 141620 | GridSize: 300
Generation 51 | Revalues: 143280 | GridSize: 300
Generation 52 | Revalues: 144620 | GridSize: 300
Generation 53 | Revalues: 146460 | GridSize: 300
Generation 54 | Revalues: 147740 | GridSize: 299
Generation 55 | Revalues: 149150 | GridSize: 300
Generation 56 | Revalues: 150650 | GridSize: 300
Generation 57 | Revalues: 151870 | GridSize: 300
Generation 58 | Revalues: 153900 | GridSize: 300
Generation 59 | Revalues: 155010 | GridSize: 297
Generation 60 | Revalues: 156300 | GridSize: 300
Generation 61 | Revalues: 157610 | GridSize: 300
Generation 62 | Revalues: 159230 | GridSize: 300
Generation 63 | Revalues: 160470 | GridSize: 300
Generation 64 | Revalues: 161800 | GridSize: 300
Generation 65 | Revalues: 162940 | GridSize: 300
Generation 66 | Revalues: 164110 | GridSize: 300
Generation 67 | Revalues: 165250 | GridSize: 300
Generation 68 | Revalues: 166790 | GridSize: 300
Generation 69 | Revalues: 168480 | GridSize: 300
Generation 70 | Revalues: 170010 | GridSize: 300
Generation 71 | Revalues: 171490 | GridSize: 300
Generation 72 | Revalues: 172660 | GridSize: 299
Generation 73 | Revalues: 173800 | GridSize: 300
Generation 74 | Revalues: 175130 | GridSize: 300
