Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
H,0.2578947368,0.1138595140,-0.2010290334,3.1313828622,-0.1949747485,0.3000000000,0.1654340384,0.0232558140,2.9792899408,0.3487329951,0.4421052632,0.1388516417,0.1844368711,1.7396452636,-0.3084674798,0.3894736842,0.1252144974,-0.2100720996,2.0055625617,0.3600293981
