Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
C,0.2320000000,0.1448309359,-0.3380183367,2.7251875086,0.4192057341,0.2620000000,0.1560640894,-0.2898371312,2.2994637679,0.4555148205,0.5060000000,0.1541557654,-0.2703633505,2.2911164463,-0.3297434018,0.3600000000,0.1019803903,-0.0108024691,3.1982248521,-0.0452575696
