Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
E,0.2325000000,0.0508453538,0.6395679087,2.3273862030,0.1745938210,0.2622500000,0.0405485820,0.4559112859,2.5276342960,0.5045651770,0.5052500000,0.0415774879,0.2465889710,2.8272118932,-0.0449781492,0.0384500000,0.0105046418,0.0594282037,3.1383199750,0.3153917025
