Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 36690 | GridSize: 300
Generation 2 | Revalues: 48100 | GridSize: 300
Generation 3 | Revalues: 53240 | GridSize: 300
Generation 4 | Revalues: 63190 | GridSize: 300
Generation 5 | Revalues: 68790 | GridSize: 300
Generation 6 | Revalues: 71150 | GridSize: 300
Generation 7 | Revalues: 73230 | GridSize: 300
Generation 8 | Revalues: 74770 | GridSize: 300
Generation 9 | Revalues: 76720 | GridSize: 300
Generation 10 | Revalues: 78170 | GridSize: 300
Generation 11 | Revalues: 79880 | GridSize: 300
Generation 12 | Revalues: 81370 | GridSize: 300
Generation 13 | Revalues: 84260 | GridSize: 300
Generation 14 | Revalues: 87390 | GridSize: 300
Generation 15 | Revalues: 90210 | GridSize: 300
Generation 16 | Revalues: 92150 | GridSize: 300
Generation 17 | Revalues: 94330 | GridSize: 300
Generation 18 | Revalues: 96070 | GridSize: 300
Generation 19 | Revalues: 97640 | GridSize: 299
Generation 20 | Revalues: 99300 | GridSize: 300
Generation 21 | Revalues: 100670 | GridSize: 300
Generation 22 | Revalues: 102330 | GridSize: 300
Generation 23 | Revalues: 104730 | GridSize: 300
Generation 24 | Revalues: 106390 | GridSize: 300
Generation 25 | Revalues: 108410 | GridSize: 300
Generation 26 | Revalues: 110780 | GridSize: 300
Generation 27 | Revalues: 113440 | GridSize: 300
Generation 28 | Revalues: 115560 | GridSize: 300
Generation 29 | Revalues: 116920 | GridSize: 300
Generation 30 | Revalues: 118770 | GridSize: 300
Generation 31 | Revalues: 120390 | GridSize: 299
Generation 32 | Revalues: 122780 | GridSize: 300
Generation 33 | Revalues: 124420 | GridSize: 300
Generation 34 | Revalues: 125730 | GridSize: 300
Generation 35 | Revalues: 127630 | GridSize: 300
Generation 36 | Revalues: 129660 | GridSize: 300
Generation 37 | Revalues: 131190 | GridSize: 299
Generation 38 | Revalues: 132540 | GridSize: 300
Generation 39 | Revalues: 134840 | GridSize: 300
Generation 40 | Revalues: 136350 | GridSize: 300
Generation 41 | Revalues: 137450 | GridSize: 300
Generation 42 | Revalues: 138950 | GridSize: 300
Generation 43 | Revalues: 140390 | GridSize: 300
Generation 44 | Revalues: 141960 | GridSize: 300
Generation 45 | Revalues: 143670 | GridSize: 300
Generation 46 | Revalues: 144890 | GridSize: 300
Generation 47 | Revalues: 146470 | GridSize: 300
Generation 48 | Revalues: 147870 | GridSize: 300
Generation 49 | Revalues: 149700 | GridSize: 300
Generation 50 | Revalues: 151050 | GridSize: 300
Generation 51 | Revalues: 152790 | GridSize: 300
Generation 52 | Revalues: 154100 | GridSize: 300
Generation 53 | Revalues: 155410 | GridSize: 300
Generation 54 | Revalues: 156730 | GridSize: 300
Generation 55 | Revalues: 158120 | GridSize: 300
Generation 56 | Revalues: 159610 | GridSize: 300
Generation 57 | Revalues: 160880 | GridSize: 298
Generation 58 | Revalues: 162190 | GridSize: 300
Generation 59 | Revalues: 163900 | GridSize: 300
Generation 60 | Revalues: 165270 | GridSize: 300
Generation 61 | Revalues: 166480 | GridSize: 300
Generation 62 | Revalues: 167850 | GridSize: 299
Generation 63 | Revalues: 169050 | GridSize: 300
Generation 64 | Revalues: 170910 | GridSize: 300
Generation 65 | Revalues: 172260 | GridSize: 300
Generation 66 | Revalues: 173690 | GridSize: 300
Generation 67 | Revalues: 175050 | GridSize: 300
Generation 68 | Revalues: 177110 | GridSize: 300
Generation 69 | Revalues: 178510 | GridSize: 300
Generation 70 | Revalues: 179940 | GridSize: 300
Generation 71 | Revalues: 181120 | GridSize: 300
