Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
J,0.3570402299,0.0841728080,0.8294794957,2.2483527932,-0.3015366337,0.0963505747,0.0732441051,0.8994322720,2.6692507389,0.7698790041,0.5466091954,0.0367501212,-0.0681753023,2.9410786740,0.0350608997,0.0453735632,0.0125717980,-0.0024199248,2.4966491786,0.4470095285
