Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 31350 | GridSize: 281
Generation 2 | Revalues: 38580 | GridSize: 300
Generation 3 | Revalues: 43930 | GridSize: 300
Generation 4 | Revalues: 47870 | GridSize: 298
Generation 5 | Revalues: 52110 | GridSize: 300
Generation 6 | Revalues: 54100 | GridSize: 299
Generation 7 | Revalues: 55550 | GridSize: 300
Generation 8 | Revalues: 57710 | GridSize: 300
Generation 9 | Revalues: 59690 | GridSize: 300
Generation 10 | Revalues: 61220 | GridSize: 299
Generation 11 | Revalues: 62650 | GridSize: 300
Generation 12 | Revalues: 64080 | GridSize: 299
Generation 13 | Revalues: 66190 | GridSize: 299
Generation 14 | Revalues: 67550 | GridSize: 300
Generation 15 | Revalues: 70800 | GridSize: 300
Generation 16 | Revalues: 72880 | GridSize: 298
Generation 17 | Revalues: 74990 | GridSize: 297
Generation 18 | Revalues: 77230 | GridSize: 299
Generation 19 | Revalues: 81250 | GridSize: 300
Generation 20 | Revalues: 83040 | GridSize: 300
Generation 21 | Revalues: 84570 | GridSize: 300
Generation 22 | Revalues: 86010 | GridSize: 300
Generation 23 | Revalues: 88030 | GridSize: 297
Generation 24 | Revalues: 89300 | GridSize: 300
Generation 25 | Revalues: 90450 | GridSize: 299
Generation 26 | Revalues: 91660 | GridSize: 300
Generation 27 | Revalues: 93580 | GridSize: 300
Generation 28 | Revalues: 94910 | GridSize: 298
Generation 29 | Revalues: 96390 | GridSize: 300
Generation 30 | Revalues: 98430 | GridSize: 300
Generation 31 | Revalues: 99630 | GridSize: 300
Generation 32 | Revalues: 100930 | GridSize: 297
Generation 33 | Revalues: 102690 | GridSize: 300
Generation 34 | Revalues: 104080 | GridSize: 300
Generation 35 | Revalues: 105410 | GridSize: 300
Generation 36 | Revalues: 106850 | GridSize: 299
Generation 37 | Revalues: 107950 | GridSize: 300
Generation 38 | Revalues: 110580 | GridSize: 300
Generation 39 | Revalues: 112010 | GridSize: 299
Generation 40 | Revalues: 113420 | GridSize: 300
Generation 41 | Revalues: 114810 | GridSize: 300
Generation 42 | Revalues: 115910 | GridSize: 300
Generation 43 | Revalues: 117290 | GridSize: 299
Generation 44 | Revalues: 119700 | GridSize: 300
Generation 45 | Revalues: 121050 | GridSize: 300
Generation 46 | Revalues: 122550 | GridSize: 300
Generation 47 | Revalues: 124280 | GridSize: 300
Generation 48 | Revalues: 125910 | GridSize: 300
