Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 17940 | GridSize: 181
Generation 2 | Revalues: 21320 | GridSize: 212
Generation 3 | Revalues: 23700 | GridSize: 213
Generation 4 | Revalues: 26520 | GridSize: 232
Generation 5 | Revalues: 30400 | GridSize: 234
Generation 6 | Revalues: 32420 | GridSize: 249
Generation 7 | Revalues: 34180 | GridSize: 243
Generation 8 | Revalues: 36780 | GridSize: 243
Generation 9 | Revalues: 38460 | GridSize: 241
Generation 10 | Revalues: 40700 | GridSize: 235
Generation 11 | Revalues: 42470 | GridSize: 238
Generation 12 | Revalues: 44130 | GridSize: 243
Generation 13 | Revalues: 46790 | GridSize: 234
Generation 14 | Revalues: 48880 | GridSize: 242
Generation 15 | Revalues: 50680 | GridSize: 254
Generation 16 | Revalues: 52740 | GridSize: 252
Generation 17 | Revalues: 54050 | GridSize: 253
Generation 18 | Revalues: 55630 | GridSize: 264
Generation 19 | Revalues: 57160 | GridSize: 250
Generation 20 | Revalues: 58960 | GridSize: 261
Generation 21 | Revalues: 60480 | GridSize: 268
Generation 22 | Revalues: 61870 | GridSize: 265
Generation 23 | Revalues: 63150 | GridSize: 262
Generation 24 | Revalues: 64690 | GridSize: 267
Generation 25 | Revalues: 66260 | GridSize: 291
Generation 26 | Revalues: 67600 | GridSize: 296
Generation 27 | Revalues: 69800 | GridSize: 293
Generation 28 | Revalues: 71260 | GridSize: 286
Generation 29 | Revalues: 72380 | GridSize: 292
Generation 30 | Revalues: 74420 | GridSize: 294
Generation 31 | Revalues: 75870 | GridSize: 300
Generation 32 | Revalues: 77190 | GridSize: 298
Generation 33 | Revalues: 78510 | GridSize: 297
Generation 34 | Revalues: 79640 | GridSize: 300
Generation 35 | Revalues: 80920 | GridSize: 294
Generation 36 | Revalues: 82250 | GridSize: 300
Generation 37 | Revalues: 83420 | GridSize: 299
Generation 38 | Revalues: 84660 | GridSize: 293
Generation 39 | Revalues: 85780 | GridSize: 300
Generation 40 | Revalues: 87140 | GridSize: 291
Generation 41 | Revalues: 88400 | GridSize: 289
Generation 42 | Revalues: 89660 | GridSize: 292
Generation 43 | Revalues: 90970 | GridSize: 300
Generation 44 | Revalues: 92290 | GridSize: 300
Generation 45 | Revalues: 93370 | GridSize: 294
Generation 46 | Revalues: 94570 | GridSize: 300
Generation 47 | Revalues: 95910 | GridSize: 300
Generation 48 | Revalues: 97080 | GridSize: 292
