Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 30550 | GridSize: 300
Generation 2 | Revalues: 32860 | GridSize: 300
Generation 3 | Revalues: 40060 | GridSize: 300
Generation 4 | Revalues: 42890 | GridSize: 300
Generation 5 | Revalues: 44470 | GridSize: 300
Generation 6 | Revalues: 47030 | GridSize: 299
Generation 7 | Revalues: 49390 | GridSize: 300
Generation 8 | Revalues: 51540 | GridSize: 300
Generation 9 | Revalues: 53490 | GridSize: 300
Generation 10 | Revalues: 55450 | GridSize: 300
Generation 11 | Revalues: 58100 | GridSize: 300
Generation 12 | Revalues: 59570 | GridSize: 300
Generation 13 | Revalues: 61580 | GridSize: 300
Generation 14 | Revalues: 63750 | GridSize: 300
Generation 15 | Revalues: 66400 | GridSize: 300
Generation 16 | Revalues: 68180 | GridSize: 300
Generation 17 | Revalues: 70380 | GridSize: 300
Generation 18 | Revalues: 72190 | GridSize: 300
Generation 19 | Revalues: 73680 | GridSize: 300
Generation 20 | Revalues: 75230 | GridSize: 300
Generation 21 | Revalues: 76560 | GridSize: 299
Generation 22 | Revalues: 78160 | GridSize: 300
Generation 23 | Revalues: 79840 | GridSize: 299
Generation 24 | Revalues: 81420 | GridSize: 300
Generation 25 | Revalues: 83580 | GridSize: 300
Generation 26 | Revalues: 85580 | GridSize: 300
Generation 27 | Revalues: 87940 | GridSize: 296
Generation 28 | Revalues: 89310 | GridSize: 300
Generation 29 | Revalues: 91610 | GridSize: 300
Generation 30 | Revalues: 93190 | GridSize: 300
Generation 31 | Revalues: 95050 | GridSize: 300
Generation 32 | Revalues: 96430 | GridSize: 300
Generation 33 | Revalues: 98630 | GridSize: 300
Generation 34 | Revalues: 100090 | GridSize: 300
Generation 35 | Revalues: 101750 | GridSize: 299
Generation 36 | Revalues: 103100 | GridSize: 300
Generation 37 | Revalues: 104360 | GridSize: 300
Generation 38 | Revalues: 105770 | GridSize: 300
Generation 39 | Revalues: 107140 | GridSize: 300
Generation 40 | Revalues: 108340 | GridSize: 300
Generation 41 | Revalues: 109480 | GridSize: 300
Generation 42 | Revalues: 111100 | GridSize: 300
Generation 43 | Revalues: 112430 | GridSize: 300
Generation 44 | Revalues: 114190 | GridSize: 300
Generation 45 | Revalues: 115340 | GridSize: 300
Generation 46 | Revalues: 116800 | GridSize: 300
Generation 47 | Revalues: 118300 | GridSize: 300
Generation 48 | Revalues: 119460 | GridSize: 300
Generation 49 | Revalues: 120730 | GridSize: 300
Generation 50 | Revalues: 122180 | GridSize: 300
Generation 51 | Revalues: 123440 | GridSize: 300
Generation 52 | Revalues: 124730 | GridSize: 300
Generation 53 | Revalues: 126070 | GridSize: 298
Generation 54 | Revalues: 127300 | GridSize: 300
Generation 55 | Revalues: 128580 | GridSize: 300
Generation 56 | Revalues: 129900 | GridSize: 300
Generation 57 | Revalues: 131190 | GridSize: 300
Generation 58 | Revalues: 132470 | GridSize: 300
Generation 59 | Revalues: 133530 | GridSize: 299
Generation 60 | Revalues: 135020 | GridSize: 299
Generation 61 | Revalues: 136600 | GridSize: 300
Generation 62 | Revalues: 137890 | GridSize: 300
Generation 63 | Revalues: 139240 | GridSize: 300
Generation 64 | Revalues: 140670 | GridSize: 300
Generation 65 | Revalues: 141910 | GridSize: 300
Generation 66 | Revalues: 143280 | GridSize: 300
Generation 67 | Revalues: 144440 | GridSize: 300
Generation 68 | Revalues: 145790 | GridSize: 300
Generation 69 | Revalues: 146980 | GridSize: 300
Generation 70 | Revalues: 148890 | GridSize: 300
Generation 71 | Revalues: 150120 | GridSize: 300
Generation 72 | Revalues: 151220 | GridSize: 300
Generation 73 | Revalues: 152670 | GridSize: 300
Generation 74 | Revalues: 153710 | GridSize: 300
Generation 75 | Revalues: 155000 | GridSize: 298
Generation 76 | Revalues: 156260 | GridSize: 300
Generation 77 | Revalues: 157370 | GridSize: 300
Generation 78 | Revalues: 158780 | GridSize: 298
Generation 79 | Revalues: 159830 | GridSize: 300
Generation 80 | Revalues: 161070 | GridSize: 300
Generation 81 | Revalues: 162150 | GridSize: 299
Generation 82 | Revalues: 163250 | GridSize: 300
Generation 83 | Revalues: 164580 | GridSize: 300
Generation 84 | Revalues: 165810 | GridSize: 300
Generation 85 | Revalues: 167050 | GridSize: 300
Generation 86 | Revalues: 168430 | GridSize: 300
Generation 87 | Revalues: 169820 | GridSize: 300
Generation 88 | Revalues: 170990 | GridSize: 300
Generation 89 | Revalues: 172340 | GridSize: 300
Generation 90 | Revalues: 173580 | GridSize: 300
Generation 91 | Revalues: 174910 | GridSize: 300
Generation 92 | Revalues: 176360 | GridSize: 300
Generation 93 | Revalues: 177580 | GridSize: 300
Generation 94 | Revalues: 178940 | GridSize: 300
Generation 95 | Revalues: 180030 | GridSize: 300
