,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,2.0333750890411517,1.1664095156966126,0.4187475284765076,0.0119876115994403,0.2919516401985921,2.44283481390376,1.4262881206585696,0.549162539425718,0.12625333797870306,0.18313476527025638,2.5957350345087513,1.5526086347020318,0.6633527465250167,0.20605501552119815,0.1029692449402945,2.6772854591030657,1.6223100893097429,0.7046366213959397,0.2592888852785717,0.05028944738577869,2.6997826602638395,1.66350564125247,0.7408353371662076,0.29460791982047335,0.0
spearman,0.006937233063114413,-0.030166915315922194,-0.1099567624847977,-0.04115188325518568,-0.13332378348008891,-0.059810484147098934,-0.10604242447964703,-0.0684013274603931,-0.18801458156527112,-0.15670359884350255,-0.12765818574934443,-0.07265123511941253,-0.1155289267662731,-0.1920414084844029,-0.2963777441019896,-0.11097105949718371,-0.14920069477767262,-0.2970370421496683,-0.3501520975111063,-0.5096851822617142,-0.2035088822694708,-0.2752420861834292,-0.38715544975454314,-0.44001914259740377,-0.586528965311825
