,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,2.1057842255076618,2.0480525217981453,2.064642548626603,1.9788530020497543,2.0729799045884802,1.4785418135249595,1.4706472513035875,1.4101120368263629,1.2956002578446333,1.2523105011770441,1.1609996990213232,1.0315261632186978,0.9681610741977443,0.8381739355119918,0.6233877128422591,1.0388712976549712,0.9972229847103148,0.8615948963013629,0.583953941339231,0.38805405082439376,0.981841509035203,0.8662541539506673,0.6448813586251944,0.41796441204155577,0.0
spearman,0.02771557527030099,0.0569920462634154,0.013389178790055528,0.06539900479275468,-0.06988832352281824,0.01866535724558436,-0.06730140261953542,-0.036887391319748414,-0.07888080451723474,-0.11030058681635886,-0.08386904305476854,-0.027677017856382363,-0.13773594003684836,-0.23820318425407758,-0.2938779077296585,-0.0652681920146417,-0.15919791288078586,-0.24073160833527701,-0.3611766127286907,-0.4055742896648614,-0.11140997714852861,-0.2588039774718441,-0.38073245209913265,-0.46146099984896893,-0.5560410491198655
