,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,0.26548545013741953,0.06705454720256651,0.6396583308548046,0.4430254449875053,0.7786958066225333,1.1950813312762136,0.6575966005210975,0.005339808307910251,0.15769625028596093,0.4724582582169511,1.3054678637778956,0.8158490218819481,0.15092409467252108,0.02539201270591623,0.17425029971577818,2.1440468390641922,1.3844792562842048,0.5719349273284978,0.0014805236014127385,0.3803736665604258,2.030891778497905,1.4630919899520003,0.5713893025554828,0.31238825993368335,0.0
spearman,0.06184224512331667,-0.05373509940215981,-0.04290373067488028,0.0024794987913363807,0.0255213906271022,-0.03199328180699943,-0.021067429408856714,0.06924637950217126,-0.02208111902580409,-0.06511365800834036,-0.032409206276216865,0.017759260505526158,0.013150381904520411,-0.05278870830055891,-0.003563376907458442,-0.040128513579731455,-0.040900401159473514,-0.08152535399150629,-0.028260832920161166,-0.06284187442799004,-0.022578332840379738,-0.08148425809271695,-0.0363021779279009,-0.01088705039043178,-0.08066723144601035
