Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 31460 | GridSize: 300
Generation 2 | Revalues: 38270 | GridSize: 297
Generation 3 | Revalues: 43980 | GridSize: 293
Generation 4 | Revalues: 47090 | GridSize: 297
Generation 5 | Revalues: 50610 | GridSize: 300
Generation 6 | Revalues: 52890 | GridSize: 300
Generation 7 | Revalues: 55070 | GridSize: 300
Generation 8 | Revalues: 57500 | GridSize: 300
Generation 9 | Revalues: 61020 | GridSize: 300
Generation 10 | Revalues: 62820 | GridSize: 299
Generation 11 | Revalues: 66990 | GridSize: 300
Generation 12 | Revalues: 68330 | GridSize: 300
Generation 13 | Revalues: 69790 | GridSize: 299
Generation 14 | Revalues: 72210 | GridSize: 300
Generation 15 | Revalues: 74530 | GridSize: 300
Generation 16 | Revalues: 75940 | GridSize: 300
Generation 17 | Revalues: 77730 | GridSize: 300
Generation 18 | Revalues: 79670 | GridSize: 300
Generation 19 | Revalues: 82200 | GridSize: 298
Generation 20 | Revalues: 83470 | GridSize: 300
Generation 21 | Revalues: 85720 | GridSize: 299
Generation 22 | Revalues: 87460 | GridSize: 300
Generation 23 | Revalues: 88650 | GridSize: 300
Generation 24 | Revalues: 90120 | GridSize: 300
Generation 25 | Revalues: 91790 | GridSize: 298
Generation 26 | Revalues: 93060 | GridSize: 300
Generation 27 | Revalues: 94760 | GridSize: 300
Generation 28 | Revalues: 96600 | GridSize: 300
Generation 29 | Revalues: 98080 | GridSize: 300
Generation 30 | Revalues: 99410 | GridSize: 300
Generation 31 | Revalues: 100850 | GridSize: 300
Generation 32 | Revalues: 103900 | GridSize: 299
Generation 33 | Revalues: 105550 | GridSize: 300
Generation 34 | Revalues: 107050 | GridSize: 297
Generation 35 | Revalues: 109440 | GridSize: 300
Generation 36 | Revalues: 110950 | GridSize: 300
Generation 37 | Revalues: 113130 | GridSize: 294
Generation 38 | Revalues: 114400 | GridSize: 300
Generation 39 | Revalues: 116170 | GridSize: 299
Generation 40 | Revalues: 117440 | GridSize: 300
Generation 41 | Revalues: 118640 | GridSize: 300
Generation 42 | Revalues: 119900 | GridSize: 300
Generation 43 | Revalues: 121470 | GridSize: 300
Generation 44 | Revalues: 122950 | GridSize: 300
Generation 45 | Revalues: 124290 | GridSize: 299
Generation 46 | Revalues: 125700 | GridSize: 299
Generation 47 | Revalues: 127050 | GridSize: 300
Generation 48 | Revalues: 128250 | GridSize: 300
Generation 49 | Revalues: 129710 | GridSize: 300
Generation 50 | Revalues: 131070 | GridSize: 300
Generation 51 | Revalues: 132220 | GridSize: 300
Generation 52 | Revalues: 133510 | GridSize: 300
Generation 53 | Revalues: 134840 | GridSize: 300
Generation 54 | Revalues: 136170 | GridSize: 300
Generation 55 | Revalues: 137320 | GridSize: 300
Generation 56 | Revalues: 138360 | GridSize: 300
Generation 57 | Revalues: 139600 | GridSize: 300
Generation 58 | Revalues: 140880 | GridSize: 300
Generation 59 | Revalues: 142150 | GridSize: 300
Generation 60 | Revalues: 143990 | GridSize: 298
Generation 61 | Revalues: 145360 | GridSize: 300
Generation 62 | Revalues: 146910 | GridSize: 299
Generation 63 | Revalues: 148170 | GridSize: 300
Generation 64 | Revalues: 149290 | GridSize: 300
Generation 65 | Revalues: 150910 | GridSize: 300
Generation 66 | Revalues: 152280 | GridSize: 300
Generation 67 | Revalues: 153570 | GridSize: 300
Generation 68 | Revalues: 154800 | GridSize: 298
Generation 69 | Revalues: 156070 | GridSize: 300
Generation 70 | Revalues: 157500 | GridSize: 298
Generation 71 | Revalues: 158950 | GridSize: 300
Generation 72 | Revalues: 160270 | GridSize: 300
Generation 73 | Revalues: 161950 | GridSize: 300
Generation 74 | Revalues: 163250 | GridSize: 300
Generation 75 | Revalues: 164340 | GridSize: 300
Generation 76 | Revalues: 166320 | GridSize: 300
Generation 77 | Revalues: 167890 | GridSize: 300
Generation 78 | Revalues: 169240 | GridSize: 300
Generation 79 | Revalues: 170810 | GridSize: 299
Generation 80 | Revalues: 172480 | GridSize: 299
Generation 81 | Revalues: 173890 | GridSize: 300
Generation 82 | Revalues: 175090 | GridSize: 299
Generation 83 | Revalues: 176690 | GridSize: 300
Generation 84 | Revalues: 177960 | GridSize: 300
Generation 85 | Revalues: 179350 | GridSize: 300
Generation 86 | Revalues: 180720 | GridSize: 300
Generation 87 | Revalues: 181990 | GridSize: 300
Generation 88 | Revalues: 183530 | GridSize: 300
Generation 89 | Revalues: 184870 | GridSize: 300
Generation 90 | Revalues: 186620 | GridSize: 300
Generation 91 | Revalues: 187830 | GridSize: 300
Generation 92 | Revalues: 189150 | GridSize: 300
Generation 93 | Revalues: 190370 | GridSize: 300
Generation 94 | Revalues: 191460 | GridSize: 300
Generation 95 | Revalues: 192760 | GridSize: 300
Generation 96 | Revalues: 194090 | GridSize: 300
Generation 97 | Revalues: 195410 | GridSize: 300
Generation 98 | Revalues: 196600 | GridSize: 300
Generation 99 | Revalues: 198280 | GridSize: 300
Generation 100 | Revalues: 199720 | GridSize: 300
Generation 101 | Revalues: 201010 | GridSize: 300
Generation 102 | Revalues: 202250 | GridSize: 300
Generation 103 | Revalues: 203350 | GridSize: 300
Generation 104 | Revalues: 204500 | GridSize: 300
Generation 105 | Revalues: 205720 | GridSize: 300
Generation 106 | Revalues: 207060 | GridSize: 300
Generation 107 | Revalues: 208470 | GridSize: 300
Generation 108 | Revalues: 209670 | GridSize: 300
Generation 109 | Revalues: 210960 | GridSize: 300
Generation 110 | Revalues: 212170 | GridSize: 300
Generation 111 | Revalues: 213290 | GridSize: 300
Generation 112 | Revalues: 214490 | GridSize: 300
Generation 113 | Revalues: 215530 | GridSize: 300
Generation 114 | Revalues: 216660 | GridSize: 300
Generation 115 | Revalues: 218000 | GridSize: 299
Generation 116 | Revalues: 219390 | GridSize: 299
Generation 117 | Revalues: 220780 | GridSize: 300
Generation 118 | Revalues: 222120 | GridSize: 300
Generation 119 | Revalues: 223550 | GridSize: 300
Generation 120 | Revalues: 225380 | GridSize: 300
Generation 121 | Revalues: 226520 | GridSize: 299
Generation 122 | Revalues: 228150 | GridSize: 300
Generation 123 | Revalues: 229390 | GridSize: 300
Generation 124 | Revalues: 230440 | GridSize: 300
Generation 125 | Revalues: 231870 | GridSize: 300
Generation 126 | Revalues: 233050 | GridSize: 300
Generation 127 | Revalues: 234290 | GridSize: 300
Generation 128 | Revalues: 235520 | GridSize: 299
Generation 129 | Revalues: 236620 | GridSize: 300
Generation 130 | Revalues: 237650 | GridSize: 300
Generation 131 | Revalues: 238700 | GridSize: 300
Generation 132 | Revalues: 239950 | GridSize: 300
Generation 133 | Revalues: 241190 | GridSize: 300
Generation 134 | Revalues: 242540 | GridSize: 300
Generation 135 | Revalues: 243660 | GridSize: 300
Generation 136 | Revalues: 244830 | GridSize: 300
Generation 137 | Revalues: 245910 | GridSize: 299
Generation 138 | Revalues: 247320 | GridSize: 298
Generation 139 | Revalues: 248500 | GridSize: 300
Generation 140 | Revalues: 249990 | GridSize: 300
Generation 141 | Revalues: 251020 | GridSize: 300
Generation 142 | Revalues: 252090 | GridSize: 300
Generation 143 | Revalues: 253240 | GridSize: 300
Generation 144 | Revalues: 254480 | GridSize: 300
Generation 145 | Revalues: 256080 | GridSize: 299
Generation 146 | Revalues: 257180 | GridSize: 300
Generation 147 | Revalues: 258480 | GridSize: 300
Generation 148 | Revalues: 259640 | GridSize: 300
Generation 149 | Revalues: 260730 | GridSize: 300
Generation 150 | Revalues: 261810 | GridSize: 299
Generation 151 | Revalues: 262860 | GridSize: 300
Generation 152 | Revalues: 264070 | GridSize: 300
Generation 153 | Revalues: 265490 | GridSize: 300
Generation 154 | Revalues: 266700 | GridSize: 300
Generation 155 | Revalues: 267770 | GridSize: 300
Generation 156 | Revalues: 269170 | GridSize: 300
Generation 157 | Revalues: 270230 | GridSize: 300
Generation 158 | Revalues: 271350 | GridSize: 300
Generation 159 | Revalues: 272530 | GridSize: 300
Generation 160 | Revalues: 273990 | GridSize: 300
Generation 161 | Revalues: 275110 | GridSize: 300
Generation 162 | Revalues: 276310 | GridSize: 300
Generation 163 | Revalues: 277730 | GridSize: 300
Generation 164 | Revalues: 279040 | GridSize: 300
Generation 165 | Revalues: 280150 | GridSize: 300
Generation 166 | Revalues: 281210 | GridSize: 299
Generation 167 | Revalues: 282530 | GridSize: 300
Generation 168 | Revalues: 283860 | GridSize: 300
Generation 169 | Revalues: 285120 | GridSize: 298
Generation 170 | Revalues: 286150 | GridSize: 299
Generation 171 | Revalues: 287410 | GridSize: 297
Generation 172 | Revalues: 288520 | GridSize: 300
Generation 173 | Revalues: 289580 | GridSize: 300
Generation 174 | Revalues: 290640 | GridSize: 300
Generation 175 | Revalues: 291910 | GridSize: 300
Generation 176 | Revalues: 293030 | GridSize: 300
Generation 177 | Revalues: 294230 | GridSize: 300
Generation 178 | Revalues: 295490 | GridSize: 300
Generation 179 | Revalues: 296880 | GridSize: 300
Generation 180 | Revalues: 298120 | GridSize: 300
Generation 181 | Revalues: 299340 | GridSize: 299
Generation 182 | Revalues: 300500 | GridSize: 300
Generation 183 | Revalues: 301810 | GridSize: 300
Generation 184 | Revalues: 303080 | GridSize: 300
Generation 185 | Revalues: 304510 | GridSize: 300
Generation 186 | Revalues: 305560 | GridSize: 300
