Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 310 | GridSize: 18
Generation 2 | Revalues: 530 | GridSize: 26
Generation 3 | Revalues: 718 | GridSize: 16
Generation 4 | Revalues: 894 | GridSize: 20
Generation 5 | Revalues: 1088 | GridSize: 22
Generation 6 | Revalues: 1274 | GridSize: 26
Generation 7 | Revalues: 1482 | GridSize: 23
Generation 8 | Revalues: 1696 | GridSize: 26
Generation 9 | Revalues: 1902 | GridSize: 24
Generation 10 | Revalues: 2090 | GridSize: 20
Generation 11 | Revalues: 2292 | GridSize: 30
Generation 12 | Revalues: 2484 | GridSize: 31
Generation 13 | Revalues: 2688 | GridSize: 33
Generation 14 | Revalues: 2880 | GridSize: 35
Generation 15 | Revalues: 3080 | GridSize: 36
Generation 16 | Revalues: 3292 | GridSize: 41
Generation 17 | Revalues: 3482 | GridSize: 47
Generation 18 | Revalues: 3702 | GridSize: 50
Generation 19 | Revalues: 3884 | GridSize: 46
Generation 20 | Revalues: 4062 | GridSize: 50
Generation 21 | Revalues: 4234 | GridSize: 46
Generation 22 | Revalues: 4434 | GridSize: 53
Generation 23 | Revalues: 4648 | GridSize: 55
Generation 24 | Revalues: 4858 | GridSize: 52
Generation 25 | Revalues: 5060 | GridSize: 56
Generation 26 | Revalues: 5224 | GridSize: 62
Generation 27 | Revalues: 5414 | GridSize: 59
Generation 28 | Revalues: 5586 | GridSize: 59
Generation 29 | Revalues: 5800 | GridSize: 57
Generation 30 | Revalues: 5996 | GridSize: 61
Generation 31 | Revalues: 6218 | GridSize: 66
Generation 32 | Revalues: 6434 | GridSize: 68
Generation 33 | Revalues: 6628 | GridSize: 66
Generation 34 | Revalues: 6826 | GridSize: 74
Generation 35 | Revalues: 7038 | GridSize: 76
Generation 36 | Revalues: 7230 | GridSize: 76
Generation 37 | Revalues: 7434 | GridSize: 79
Generation 38 | Revalues: 7618 | GridSize: 75
Generation 39 | Revalues: 7812 | GridSize: 73
Generation 40 | Revalues: 7998 | GridSize: 79
Generation 41 | Revalues: 8196 | GridSize: 84
Generation 42 | Revalues: 8408 | GridSize: 82
Generation 43 | Revalues: 8622 | GridSize: 82
Generation 44 | Revalues: 8830 | GridSize: 91
Generation 45 | Revalues: 9030 | GridSize: 93
Generation 46 | Revalues: 9238 | GridSize: 94
Generation 47 | Revalues: 9428 | GridSize: 101
Generation 48 | Revalues: 9626 | GridSize: 101
Generation 49 | Revalues: 9832 | GridSize: 100
Generation 50 | Revalues: 10052 | GridSize: 102
Generation 51 | Revalues: 10258 | GridSize: 106
Generation 52 | Revalues: 10460 | GridSize: 106
Generation 53 | Revalues: 10670 | GridSize: 98
Generation 54 | Revalues: 10882 | GridSize: 102
Generation 55 | Revalues: 11072 | GridSize: 107
Generation 56 | Revalues: 11276 | GridSize: 110
Generation 57 | Revalues: 11456 | GridSize: 113
Generation 58 | Revalues: 11674 | GridSize: 113
Generation 59 | Revalues: 11864 | GridSize: 114
Generation 60 | Revalues: 12066 | GridSize: 118
Generation 61 | Revalues: 12256 | GridSize: 125
Generation 62 | Revalues: 12444 | GridSize: 128
Generation 63 | Revalues: 12650 | GridSize: 124
Generation 64 | Revalues: 12848 | GridSize: 126
Generation 65 | Revalues: 13072 | GridSize: 130
Generation 66 | Revalues: 13262 | GridSize: 131
Generation 67 | Revalues: 13462 | GridSize: 129
Generation 68 | Revalues: 13666 | GridSize: 133
Generation 69 | Revalues: 13910 | GridSize: 131
