Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 43330 | GridSize: 300
Generation 2 | Revalues: 51680 | GridSize: 300
Generation 3 | Revalues: 59770 | GridSize: 300
Generation 4 | Revalues: 61970 | GridSize: 300
Generation 5 | Revalues: 65760 | GridSize: 300
Generation 6 | Revalues: 69600 | GridSize: 300
Generation 7 | Revalues: 74610 | GridSize: 300
Generation 8 | Revalues: 77500 | GridSize: 300
Generation 9 | Revalues: 79340 | GridSize: 300
Generation 10 | Revalues: 81620 | GridSize: 300
Generation 11 | Revalues: 84930 | GridSize: 300
Generation 12 | Revalues: 86390 | GridSize: 300
Generation 13 | Revalues: 88750 | GridSize: 300
Generation 14 | Revalues: 90430 | GridSize: 300
Generation 15 | Revalues: 92340 | GridSize: 298
Generation 16 | Revalues: 93680 | GridSize: 300
Generation 17 | Revalues: 95050 | GridSize: 299
Generation 18 | Revalues: 97120 | GridSize: 300
Generation 19 | Revalues: 99360 | GridSize: 300
Generation 20 | Revalues: 100840 | GridSize: 300
Generation 21 | Revalues: 102620 | GridSize: 300
Generation 22 | Revalues: 104270 | GridSize: 299
Generation 23 | Revalues: 107010 | GridSize: 300
Generation 24 | Revalues: 109350 | GridSize: 300
Generation 25 | Revalues: 111380 | GridSize: 300
Generation 26 | Revalues: 113160 | GridSize: 300
Generation 27 | Revalues: 114960 | GridSize: 300
Generation 28 | Revalues: 116600 | GridSize: 299
Generation 29 | Revalues: 119040 | GridSize: 300
Generation 30 | Revalues: 120520 | GridSize: 300
Generation 31 | Revalues: 121960 | GridSize: 300
Generation 32 | Revalues: 123370 | GridSize: 300
Generation 33 | Revalues: 125190 | GridSize: 300
Generation 34 | Revalues: 126800 | GridSize: 300
Generation 35 | Revalues: 128620 | GridSize: 300
Generation 36 | Revalues: 130230 | GridSize: 300
Generation 37 | Revalues: 131820 | GridSize: 300
Generation 38 | Revalues: 133080 | GridSize: 300
Generation 39 | Revalues: 134840 | GridSize: 297
Generation 40 | Revalues: 136560 | GridSize: 300
Generation 41 | Revalues: 138080 | GridSize: 300
Generation 42 | Revalues: 139350 | GridSize: 300
Generation 43 | Revalues: 140960 | GridSize: 300
Generation 44 | Revalues: 142560 | GridSize: 300
Generation 45 | Revalues: 143750 | GridSize: 300
Generation 46 | Revalues: 145260 | GridSize: 299
