Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 326 | GridSize: 7
Generation 2 | Revalues: 572 | GridSize: 12
Generation 3 | Revalues: 812 | GridSize: 5
Generation 4 | Revalues: 994 | GridSize: 9
Generation 5 | Revalues: 1228 | GridSize: 8
Generation 6 | Revalues: 1466 | GridSize: 17
Generation 7 | Revalues: 1668 | GridSize: 8
Generation 8 | Revalues: 1850 | GridSize: 7
Generation 9 | Revalues: 2084 | GridSize: 13
Generation 10 | Revalues: 2310 | GridSize: 11
Generation 11 | Revalues: 2538 | GridSize: 8
Generation 12 | Revalues: 2740 | GridSize: 10
Generation 13 | Revalues: 2938 | GridSize: 17
Generation 14 | Revalues: 3174 | GridSize: 14
Generation 15 | Revalues: 3408 | GridSize: 19
Generation 16 | Revalues: 3618 | GridSize: 25
Generation 17 | Revalues: 3870 | GridSize: 16
Generation 18 | Revalues: 4096 | GridSize: 18
Generation 19 | Revalues: 4338 | GridSize: 20
Generation 20 | Revalues: 4556 | GridSize: 11
Generation 21 | Revalues: 4770 | GridSize: 16
Generation 22 | Revalues: 4986 | GridSize: 19
Generation 23 | Revalues: 5222 | GridSize: 21
Generation 24 | Revalues: 5436 | GridSize: 22
Generation 25 | Revalues: 5648 | GridSize: 28
Generation 26 | Revalues: 5864 | GridSize: 22
Generation 27 | Revalues: 6066 | GridSize: 26
Generation 28 | Revalues: 6288 | GridSize: 20
Generation 29 | Revalues: 6522 | GridSize: 22
Generation 30 | Revalues: 6760 | GridSize: 22
Generation 31 | Revalues: 6992 | GridSize: 25
Generation 32 | Revalues: 7206 | GridSize: 18
Generation 33 | Revalues: 7412 | GridSize: 25
Generation 34 | Revalues: 7616 | GridSize: 27
Generation 35 | Revalues: 7824 | GridSize: 28
Generation 36 | Revalues: 8042 | GridSize: 29
Generation 37 | Revalues: 8284 | GridSize: 30
Generation 38 | Revalues: 8474 | GridSize: 28
Generation 39 | Revalues: 8700 | GridSize: 39
Generation 40 | Revalues: 8902 | GridSize: 32
Generation 41 | Revalues: 9138 | GridSize: 25
Generation 42 | Revalues: 9364 | GridSize: 29
Generation 43 | Revalues: 9576 | GridSize: 20
Generation 44 | Revalues: 9778 | GridSize: 21
Generation 45 | Revalues: 10010 | GridSize: 22
Generation 46 | Revalues: 10226 | GridSize: 23
Generation 47 | Revalues: 10454 | GridSize: 26
Generation 48 | Revalues: 10686 | GridSize: 24
Generation 49 | Revalues: 10902 | GridSize: 25
Generation 50 | Revalues: 11118 | GridSize: 22
Generation 51 | Revalues: 11372 | GridSize: 21
Generation 52 | Revalues: 11556 | GridSize: 22
Generation 53 | Revalues: 11798 | GridSize: 26
Generation 54 | Revalues: 12024 | GridSize: 31
