Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
F,0.4939073684,0.3015392291,0.0008943309,0.0007046352,0.5403630667,0.2832062649,2.4190122287,0.8320633353,-0.0527731225,0.5812599688,-0.0000071854,0.0000884925,0.0001548499,0.0000901665,-0.0249999917,0.2600914658,2.4126934988,0.7612793820,-0.0396107300,0.5279064013,0.4965000000,0.0463168436,0.1051262622,0.0170578132,-0.0860233211,0.2362822108,2.3416674370,0.6758294294,0.1398901406,0.4679490911
