Feature,Importance
INF_avg,0.2551440201141817
SUP_sd,0.16306882396120248
INC_avg,0.11619013577183472
INC_r1,0.06914662977171876
IND_avg,0.0653793237269951
SUP_r1,0.05640613275923781
SUP_kr,0.05043282789140644
INC_sk,0.04608443629742097
INF_sd,0.03096462121717341
SUP_avg,0.0304168855311334
IND_sd,0.03000011800257529
SUP_sk,0.02970133465234724
INC_kr,0.013990702037468892
IND_sk,0.009600637231441335
INF_sk,0.0075492040747532066
INF_r1,0.007197729567043314
INF_kr,0.006355014508970702
INC_sd,0.005104882981793962
IND_r1,0.0036378198469835333
IND_kr,0.0036287200543178035
