Feature,Importance
INF_sd,0.2186932906254261
INC_sd,0.1303054002191723
INC_avg,0.10363301452840805
IND_avg,0.0903140430397014
SUP_r1,0.06638960890176585
INF_avg,0.056905094328973
IND_sd,0.04727148426058588
IND_r1,0.045658776297419316
INC_r1,0.04473893109408609
SUP_sd,0.04108803819820905
SUP_kr,0.039480994854014496
INC_kr,0.0261767087726408
INC_sk,0.023302822330816073
IND_kr,0.01481112024626887
INF_r1,0.013883606848058396
INF_sk,0.011924433728632413
SUP_avg,0.01167154658846278
INF_kr,0.005220762122045242
IND_sk,0.004295986909277757
SUP_sk,0.00423433610603613
