Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
C,0.5102109572,0.3087339545,0.0016712186,0.0013049394,0.4447037810,0.3374945819,2.2889670369,0.4777849106,-0.1399652228,0.5020284781,-0.0000188876,0.0001561609,0.0001463910,0.0000958840,-0.1568350806,0.3512712206,2.3776368483,0.5288019486,0.0460390955,0.5454581570,0.4988500000,0.0324734892,0.0481035464,0.0091487061,-0.1137022318,0.3500457689,2.3909628915,0.6489943140,-0.1795880779,0.4933577791
