Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 8420 | GridSize: 84
Generation 2 | Revalues: 10820 | GridSize: 100
Generation 3 | Revalues: 13150 | GridSize: 110
Generation 4 | Revalues: 14610 | GridSize: 124
Generation 5 | Revalues: 16810 | GridSize: 117
Generation 6 | Revalues: 18510 | GridSize: 122
Generation 7 | Revalues: 20260 | GridSize: 120
Generation 8 | Revalues: 21520 | GridSize: 121
Generation 9 | Revalues: 23050 | GridSize: 137
Generation 10 | Revalues: 24340 | GridSize: 141
Generation 11 | Revalues: 25520 | GridSize: 141
Generation 12 | Revalues: 26680 | GridSize: 152
Generation 13 | Revalues: 27960 | GridSize: 151
Generation 14 | Revalues: 29480 | GridSize: 151
Generation 15 | Revalues: 30950 | GridSize: 134
Generation 16 | Revalues: 33500 | GridSize: 116
Generation 17 | Revalues: 34870 | GridSize: 114
Generation 18 | Revalues: 35930 | GridSize: 124
Generation 19 | Revalues: 37040 | GridSize: 137
Generation 20 | Revalues: 38590 | GridSize: 134
Generation 21 | Revalues: 39980 | GridSize: 141
Generation 22 | Revalues: 41350 | GridSize: 150
Generation 23 | Revalues: 42540 | GridSize: 154
Generation 24 | Revalues: 43780 | GridSize: 155
Generation 25 | Revalues: 45050 | GridSize: 151
Generation 26 | Revalues: 46320 | GridSize: 152
Generation 27 | Revalues: 47660 | GridSize: 148
Generation 28 | Revalues: 49050 | GridSize: 152
Generation 29 | Revalues: 50170 | GridSize: 150
Generation 30 | Revalues: 51790 | GridSize: 145
Generation 31 | Revalues: 52840 | GridSize: 142
Generation 32 | Revalues: 54200 | GridSize: 141
Generation 33 | Revalues: 55300 | GridSize: 148
Generation 34 | Revalues: 56560 | GridSize: 153
Generation 35 | Revalues: 57650 | GridSize: 155
Generation 36 | Revalues: 58900 | GridSize: 155
Generation 37 | Revalues: 59950 | GridSize: 160
Generation 38 | Revalues: 61100 | GridSize: 160
Generation 39 | Revalues: 62160 | GridSize: 164
Generation 40 | Revalues: 63730 | GridSize: 160
Generation 41 | Revalues: 64790 | GridSize: 163
Generation 42 | Revalues: 65950 | GridSize: 149
Generation 43 | Revalues: 67170 | GridSize: 155
Generation 44 | Revalues: 68350 | GridSize: 158
Generation 45 | Revalues: 69420 | GridSize: 169
Generation 46 | Revalues: 70590 | GridSize: 171
Generation 47 | Revalues: 71680 | GridSize: 176
Generation 48 | Revalues: 72850 | GridSize: 176
Generation 49 | Revalues: 73880 | GridSize: 171
Generation 50 | Revalues: 74980 | GridSize: 173
Generation 51 | Revalues: 76100 | GridSize: 171
Generation 52 | Revalues: 77280 | GridSize: 168
Generation 53 | Revalues: 78350 | GridSize: 167
Generation 54 | Revalues: 79740 | GridSize: 166
Generation 55 | Revalues: 81300 | GridSize: 164
Generation 56 | Revalues: 82690 | GridSize: 169
Generation 57 | Revalues: 83740 | GridSize: 172
Generation 58 | Revalues: 84850 | GridSize: 175
Generation 59 | Revalues: 85880 | GridSize: 178
Generation 60 | Revalues: 86930 | GridSize: 169
Generation 61 | Revalues: 87970 | GridSize: 168
Generation 62 | Revalues: 89090 | GridSize: 171
Generation 63 | Revalues: 90240 | GridSize: 170
Generation 64 | Revalues: 91410 | GridSize: 167
Generation 65 | Revalues: 92690 | GridSize: 171
Generation 66 | Revalues: 94220 | GridSize: 170
Generation 67 | Revalues: 95530 | GridSize: 170
Generation 68 | Revalues: 96730 | GridSize: 165
Generation 69 | Revalues: 97810 | GridSize: 161
Generation 70 | Revalues: 98920 | GridSize: 164
Generation 71 | Revalues: 99950 | GridSize: 161
Generation 72 | Revalues: 101030 | GridSize: 164
Generation 73 | Revalues: 102130 | GridSize: 166
Generation 74 | Revalues: 103260 | GridSize: 167
Generation 75 | Revalues: 104400 | GridSize: 167
Generation 76 | Revalues: 105440 | GridSize: 167
Generation 77 | Revalues: 106600 | GridSize: 171
Generation 78 | Revalues: 107750 | GridSize: 169
Generation 79 | Revalues: 108770 | GridSize: 171
Generation 80 | Revalues: 109790 | GridSize: 174
Generation 81 | Revalues: 110850 | GridSize: 173
Generation 82 | Revalues: 112160 | GridSize: 176
Generation 83 | Revalues: 113210 | GridSize: 177
Generation 84 | Revalues: 114220 | GridSize: 176
Generation 85 | Revalues: 115270 | GridSize: 179
Generation 86 | Revalues: 116290 | GridSize: 187
Generation 87 | Revalues: 117960 | GridSize: 184
Generation 88 | Revalues: 119280 | GridSize: 177
Generation 89 | Revalues: 120320 | GridSize: 179
Generation 90 | Revalues: 121430 | GridSize: 182
Generation 91 | Revalues: 122550 | GridSize: 181
Generation 92 | Revalues: 124130 | GridSize: 177
Generation 93 | Revalues: 125200 | GridSize: 176
Generation 94 | Revalues: 126320 | GridSize: 175
Generation 95 | Revalues: 127330 | GridSize: 166
Generation 96 | Revalues: 128540 | GridSize: 172
Generation 97 | Revalues: 129720 | GridSize: 168
Generation 98 | Revalues: 130820 | GridSize: 174
Generation 99 | Revalues: 131910 | GridSize: 167
Generation 100 | Revalues: 132950 | GridSize: 170
Generation 101 | Revalues: 134050 | GridSize: 163
Generation 102 | Revalues: 135130 | GridSize: 160
Generation 103 | Revalues: 136220 | GridSize: 165
Generation 104 | Revalues: 137260 | GridSize: 170
Generation 105 | Revalues: 138410 | GridSize: 168
Generation 106 | Revalues: 139480 | GridSize: 170
Generation 107 | Revalues: 140550 | GridSize: 166
Generation 108 | Revalues: 141590 | GridSize: 168
Generation 109 | Revalues: 143510 | GridSize: 144
Generation 110 | Revalues: 144650 | GridSize: 145
Generation 111 | Revalues: 145910 | GridSize: 147
Generation 112 | Revalues: 147030 | GridSize: 144
Generation 113 | Revalues: 148040 | GridSize: 147
Generation 114 | Revalues: 149070 | GridSize: 145
Generation 115 | Revalues: 150090 | GridSize: 146
Generation 116 | Revalues: 151230 | GridSize: 149
Generation 117 | Revalues: 152290 | GridSize: 151
Generation 118 | Revalues: 153520 | GridSize: 151
Generation 119 | Revalues: 154790 | GridSize: 152
Generation 120 | Revalues: 155840 | GridSize: 154
Generation 121 | Revalues: 156920 | GridSize: 153
Generation 122 | Revalues: 158130 | GridSize: 156
Generation 123 | Revalues: 159290 | GridSize: 159
Generation 124 | Revalues: 160400 | GridSize: 157
Generation 125 | Revalues: 161430 | GridSize: 160
Generation 126 | Revalues: 162450 | GridSize: 163
Generation 127 | Revalues: 163510 | GridSize: 166
Generation 128 | Revalues: 164630 | GridSize: 160
Generation 129 | Revalues: 165860 | GridSize: 165
Generation 130 | Revalues: 166880 | GridSize: 168
Generation 131 | Revalues: 167930 | GridSize: 168
Generation 132 | Revalues: 169010 | GridSize: 171
Generation 133 | Revalues: 170020 | GridSize: 173
Generation 134 | Revalues: 171080 | GridSize: 179
Generation 135 | Revalues: 172390 | GridSize: 179
Generation 136 | Revalues: 173400 | GridSize: 179
Generation 137 | Revalues: 174880 | GridSize: 175
Generation 138 | Revalues: 175960 | GridSize: 178
Generation 139 | Revalues: 176990 | GridSize: 180
Generation 140 | Revalues: 178050 | GridSize: 184
Generation 141 | Revalues: 179140 | GridSize: 188
Generation 142 | Revalues: 180220 | GridSize: 187
Generation 143 | Revalues: 181230 | GridSize: 191
Generation 144 | Revalues: 182270 | GridSize: 190
Generation 145 | Revalues: 183540 | GridSize: 189
Generation 146 | Revalues: 184640 | GridSize: 192
Generation 147 | Revalues: 185710 | GridSize: 196
Generation 148 | Revalues: 186760 | GridSize: 198
Generation 149 | Revalues: 187810 | GridSize: 195
Generation 150 | Revalues: 188840 | GridSize: 196
Generation 151 | Revalues: 189880 | GridSize: 200
Generation 152 | Revalues: 190910 | GridSize: 202
Generation 153 | Revalues: 192130 | GridSize: 197
Generation 154 | Revalues: 193160 | GridSize: 194
