Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
E,0.4998511208,0.3040144363,0.0006303670,0.0004485811,0.0721645944,0.5501914183,1.8723445593,0.5031473527,0.1183054422,0.5299596643,0.0000080944,0.0000777677,0.0000679284,0.0000555996,-0.3013575885,0.4447054703,2.0531141603,0.4965895942,0.1757075865,0.6018911308,0.5016000000,0.0374411538,0.0392659795,0.0127977676,-0.3298099543,0.4796325950,1.9048701289,0.5007240918,0.1353718295,0.4977723636
