Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.26,0.0316227766,0.34375,2.932,-0.1138419958,0.2,0.0194935887,-0.2972972973,1.9252077562,0.3239931638,0.54,0.0433589668,-0.1870503597,2.7354006338,-0.4269160378,0.072,0.0218174242,0.0364826941,1.7489584069,0.1479042953,0.8034276004529923,0.7987600660205901,0.7962444549811327
129,0.24,0.0264575131,-0.0491803279,3.0816326531,1.0367025545,0.259,0.0308058436,0.0336178733,1.934149529,-0.029143404,0.501,0.042296572,0.0855768667,2.0808290275,-0.236135038,0.072,0.020880613,-0.5059687787,2.879134753,-0.1344471758,0.736868985622724,0.6385387793803322,0.6329460293896265
22,0.255,0.0403112887,-0.081530782,1.9876449704,0.3663795237,0.235,0.0467439836,0.4043528064,1.9581450392,-0.1762362906,0.51,0.055136195,0.2440677966,1.5949619114,-0.0680133984,0.077,0.011,-0.0594315245,1.7606037839,-0.2885048835,0.5779379086008509,0.5449194609950325,0.5335747421009929
183,0.242,0.0513419906,-0.2217049286,2.1258286685,-0.6784816377,0.245,0.0422492603,0.2601503759,1.6899701057,-0.0636478747,0.513,0.0458366665,0.1352792724,2.1920834597,-0.1062897042,0.082,0.0146969385,-0.121031746,2.195473251,0.4082482905,0.6216308287561291,0.5946087793419452,0.5848873825842597
429,0.226,0.0390384426,0.0705679862,1.7574761816,0.2210621297,0.39,0.0519615242,-0.2030075188,2.1423868313,-0.4490502094,0.384,0.0434050688,-0.2935858803,2.8339080693,-0.5731814639,0.064,0.0149666295,0.0827338129,1.9904336735,0.1932871482,0.6814755224410123,0.6773190997446827,0.6724345942903164
64,0.234,0.0338230691,-0.0484749455,1.9580664091,-0.5631940443,0.269,0.0280891438,-0.3287163794,2.8788378223,1.1040353189,0.497,0.0363455637,-0.0961280656,3.6305032375,-1.1077117726,0.069,0.0202237484,-0.4414908194,1.7207991344,-0.081242693,0.5869789877324587,0.5251617175074361,0.5089300588649139
481,0.242,0.0541848687,-0.1544289847,2.2159975945,0.4411177496,0.262,0.0481248377,0.0114408295,4.4288347786,-1.3987800364,0.496,0.0632771681,-0.0120240481,3.8509412665,1.1853090029,0.074,0.0149666295,-0.2769784173,3.712372449,1.267104638,0.6450676029463988,0.5743966940219732,0.5659375743017526
241,0.263,0.029,0.3012736579,3.2268037739,-0.4467587847,0.251,0.034190642,0.3494944573,1.6675560037,0.2449907223,0.486,0.0452106182,0.4036061026,2.6443181514,0.8591231177,0.074,0.0174355958,-0.5277777778,2.4449445983,-0.5116574591,0.6022640273891229,0.5373589741056274,0.5318904677198112
281,0.26,0.0407430976,-0.28,3.1129336624,0.0443566892,0.266,0.0385227206,-0.0886755154,1.6210794749,0.4315722431,0.474,0.0366606056,-0.0329205678,1.5413477891,0.0691672777,0.058,0.012489996,-0.1497326203,3.607495069,-0.5419722129,0.7180805939596329,0.7049655168140226,0.7008500817014928
84,0.251,0.0492848861,0.1718196938,2.4028946579,-0.7617218585,0.232,0.0378945906,-0.1087866109,2.2249749769,-0.0886493671,0.517,0.0545985348,0.2461961631,1.8328106409,0.0046449263,0.067,0.0214709106,-0.5581610614,2.6488535251,0.2097374392,0.6853741421303221,0.6553376561384323,0.647980782096418
161,0.262,0.0448998886,0.2742927429,3.639148715,-0.6419042328,0.266,0.0400499688,-0.0025854639,3.4144501589,1.032251638,0.472,0.0622575297,-0.0263407689,4.0173841086,0.9387751289,0.065,0.015,-0.2808988764,2.4222222222,0.3555555556,0.8107356507164599,0.811141942516544,0.8095555121530282
103,0.225,0.0287228132,0.1601423488,1.6699724518,-0.4557669538,0.266,0.0346987031,-0.2208713273,2.5672674695,-0.1505125808,0.509,0.0504876222,-0.0728052319,2.2851440137,0.4502810791,0.072,0.0183303028,0.1044776119,3.4413265306,-0.783246356,0.5880589197382871,0.5778662696258344,0.5693930597125387
209,0.235,0.0332415403,-0.2465373961,3.1503245224,-0.8167287388,0.267,0.0426731766,0.2079207921,2.2927270803,-0.4952395123,0.498,0.0543691089,0.0053643272,2.2135881975,-0.5591012165,0.056,0.012,-0.0533707865,3.8287037037,-0.2361111111,0.6325515829353746,0.6070256113713283,0.5995815498663335
206,0.309,0.042296572,-0.3611729135,1.7868768866,0.1013366617,0.338,0.0428485706,-0.3598787545,1.6556167856,0.3130037835,0.353,0.0384837628,-0.191266106,2.5954765312,0.2867647502,0.06,0.0089442719,-0.25,3.125,0.8385254916,0.7056498507010011,0.6021700177898593,0.6000137376067526
244,0.288,0.0451220567,0.4013726487,1.7847970326,0.2223177515,0.255,0.0557225269,0.0383480826,1.9071234646,0.2080703003,0.457,0.0322645316,0.0155390406,2.9095804024,-0.0685971986,0.066,0.0174355958,-0.1118508655,2.5228531856,0.1720618004,0.6851275243665766,0.6513910208195537,0.6454436481927293
336,0.246,0.0363868108,-0.5865943433,2.139146229,-0.2500823152,0.215,0.0372155881,-0.0105708245,1.941703919,-0.4307034141,0.539,0.0522398315,-0.154397442,4.3293497726,1.3151284498,0.081,0.015132746,0.2258940697,2.1963158597,0.1766030496,0.7394253445083528,0.7415322215375619,0.7381084604321382
331,0.229,0.0323882695,-0.0020174849,1.6972876251,-0.1398663365,0.279,0.0378021163,0.1686409649,1.4867365543,-0.0668650846,0.492,0.0470744092,-0.1751497006,1.9016669056,-0.0163348427,0.064,0.022,0.1049125729,2.6724267468,-0.3448534936,0.7226013977864081,0.5880729655283325,0.5805762832992636
