Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.2211,0.0442243146,0.2347783609,2.7419214148,-0.0185613776,0.2823,0.0518624141,0.3189509452,2.3268232144,0.0930416688,0.4966,0.0441637861,0.0031507434,3.3989980488,0.3173225918,0.0631,0.0201342991,0.0829124248,4.2329766958,0.6677186234,0.8034276004529923,0.7987600660205901,0.7962444549811327
129,0.2364,0.0430237144,-0.0418525087,3.1384755316,0.1935981402,0.2845,0.0421989336,-0.0246268583,3.7418502927,0.4146442022,0.4791,0.0498215817,-0.1536615304,2.7637368856,-0.2230784295,0.0596,0.0191269443,0.0553335066,3.9857415212,0.785873462,0.736868985622724,0.6385387793803322,0.6329460293896265
22,0.296,0.047833043,0.0237511249,2.6724748154,-0.0652400344,0.2179,0.0468464513,0.0778616106,2.7321843276,0.0525750757,0.4861,0.0534957008,-0.053332454,2.4405302297,0.0323479654,0.0602,0.0176056809,0.1126833037,4.6019200359,0.6402748028,0.5779379086008509,0.5449194609950325,0.5335747421009929
183,0.2193,0.0412857118,0.093379249,3.3987358593,0.3585210986,0.29,0.0481040539,-0.0564444444,3.0206947452,-0.1627845418,0.4907,0.0525976235,0.1301621418,3.2808842658,-0.1313983281,0.0622,0.0197271387,0.1136733009,2.6551826785,0.396104043,0.6216308287561291,0.5946087793419452,0.5848873825842597
429,0.2615,0.0502269848,0.1892791288,2.4039832019,0.0763494625,0.2409,0.0469700969,0.2626440397,2.6404141655,0.0910259283,0.4976,0.0557336523,-0.0039719496,2.9108299332,-0.034664829,0.069,0.0185202592,0.0868662044,2.5994356093,0.2786327019,0.6814755224410123,0.6773190997446827,0.6724345942903164
64,0.2784,0.0445358283,-0.0806952484,3.836956265,-0.4822075637,0.2284,0.0371677279,0.0366105927,2.5883061584,0.2978870805,0.4932,0.0517084132,-0.0021490876,2.5993299461,0.1540559065,0.0681,0.0185307852,0.0944772781,2.5645641708,0.1562371939,0.5869789877324587,0.5251617175074361,0.5089300588649139
481,0.2534,0.0508767137,0.2217667924,2.9383712734,-0.0911327483,0.2517,0.049901002,0.0230079412,2.8896947717,0.2714131799,0.4949,0.0494063761,0.0888098873,2.0990895057,0.1244588682,0.0639,0.0183790642,-0.0047198983,2.4409085066,-0.2547349754,0.6450676029463988,0.5743966940219732,0.5659375743017526
241,0.2231,0.0528714479,0.2220551383,2.7845589592,0.2015143724,0.3018,0.0648132702,0.3585714738,2.8934814405,0.2844657446,0.4751,0.0547812924,0.1418447944,3.1793399627,-0.0076509273,0.0612,0.0196102014,0.095840297,3.7678166709,0.7311546665,0.6022640273891229,0.5373589741056274,0.5318904677198112
281,0.24,0.0500799361,0.2282084976,3.0615904703,0.0606685581,0.2635,0.0417462573,-0.002450912,2.8209158458,-0.2407004551,0.4965,0.0483192508,-0.0246125152,2.9633321841,0.1220400551,0.0598,0.0219535874,0.0560204631,2.3582522926,0.0594649662,0.7180805939596329,0.7049655168140226,0.7008500817014928
84,0.2664,0.0497296692,-0.1222306053,2.83380752,-0.0907805968,0.2578,0.0494485591,-0.0441222054,2.8735465955,0.1590336733,0.4758,0.0539292129,0.039250115,3.2371204038,0.2348770517,0.0615,0.0181865335,-0.0068712157,4.1336257355,0.6048431392,0.6853741421303221,0.6553376561384323,0.647980782096418
161,0.2756,0.0488532496,0.2134942481,2.5687378576,-0.0889502753,0.2182,0.0587091134,0.4067707146,3.4652926875,0.3419629735,0.5062,0.0457772869,0.1280761176,2.5979784002,-0.0264335356,0.069,0.016643317,-0.0704721376,3.6630869684,-0.4919527546,0.8107356507164599,0.811141942516544,0.8095555121530282
103,0.2176,0.0551383714,0.3432809125,3.233671601,0.4610258437,0.2715,0.0599729106,0.3111046309,2.698457308,-0.0874273923,0.5109,0.0563576969,0.2202443851,2.7371785862,0.2680045816,0.0686,0.0209294052,0.0786054778,3.7178155011,0.8205257859,0.5880589197382871,0.5778662696258344,0.5693930597125387
209,0.2652,0.0499295504,0.1366139879,3.1314333714,0.5105487671,0.2323,0.0405673514,-0.052063734,2.3760192336,0.028196149,0.5025,0.0528464758,0.0575684289,2.6285749094,-0.1517156032,0.06,0.0155563492,0.112033195,2.4007922956,0.4303204303,0.6325515829353746,0.6070256113713283,0.5995815498663335
206,0.3164,0.0790761658,0.4562064776,2.5613271596,0.0309818567,0.302,0.0639531078,0.4183402992,3.1272462503,0.3436656146,0.3816,0.0644471877,0.2769000552,2.8894983509,0.2473102344,0.0618,0.0169929397,0.0703722855,2.7602606718,0.0967751151,0.7056498507010011,0.6021700177898593,0.6000137376067526
244,0.2377,0.0425406864,-0.0863943647,2.769228977,0.2396421787,0.2919,0.0485117512,0.0693810328,2.5806606068,0.2935068579,0.4704,0.054275593,-0.0679864725,3.0438226937,0.0670780846,0.0625,0.0183507493,0.2055775391,2.3240212102,0.2603317593,0.6851275243665766,0.6513910208195537,0.6454436481927293
336,0.2304,0.0441116765,0.3326179614,2.659378783,0.2325985795,0.2969,0.0588675632,0.3065771861,2.6924151633,-0.2219229878,0.4727,0.0572512882,-0.0510045999,3.1580070226,0.0545733852,0.0653,0.0193108778,0.016782565,3.4047679797,0.5959898936,0.7394253445083528,0.7415322215375619,0.7381084604321382
331,0.2292,0.0499535785,0.083171405,2.4725165701,0.3727923803,0.2602,0.0495172697,0.2892927189,2.2726639034,-0.0791601886,0.5106,0.0509474239,0.0949692343,2.9020667844,-0.1129176931,0.0622,0.0196254936,-0.089704275,2.7233175292,0.2073429428,0.7226013977864081,0.5880729655283325,0.5805762832992636
0,0.2446,0.0399604805,-0.0425844862,3.1428669258,-0.3810302446,0.254,0.0501597448,-0.0839619023,3.1244967028,0.2930541833,0.5014,0.0551546916,-0.1154679319,3.3938518404,0.7299955904,0.065,0.0162788206,0.0599429115,3.0847276611,-0.2364456676,0.7485690887874789,0.6697917840212874,0.6643215708122195
261,0.2669,0.0427947427,0.0949149396,2.9810622556,0.0453176331,0.2337,0.0461010846,0.0600745038,3.2016929381,0.3087230563,0.4994,0.0531567493,-0.0864132512,2.492832412,-0.1806478037,0.0688,0.0188827964,-0.1221364777,3.4225570001,0.2354640348,0.6460235855982368,0.4990864511568879,0.4880473021201202
504,0.2209,0.0769167732,0.6324526873,2.5961991116,0.3983603278,0.3249,0.0856912481,0.7176962753,2.072736508,-0.0316412166,0.4542,0.0457860241,0.2061376439,2.8911578152,0.2528731734,0.0615,0.0182961745,0.2393475748,2.9300504596,0.3167939023,0.6691462432970403,0.6739422230563684,0.669176919135631
407,0.2053,0.0458356848,0.0549336002,2.7180299217,-0.1385650093,0.2765,0.0523139561,0.2449659289,2.37236241,0.2375406713,0.5182,0.0568221788,0.1116579522,2.3662687947,-0.0102409843,0.0603,0.0208544959,0.0809901234,2.5041877834,0.2578388244,0.6549078037582318,0.6517521298770179,0.6491015008882759
440,0.2701,0.0425792203,0.1124207174,3.0673644936,-0.0333425046,0.2331,0.0448485228,0.0560472976,3.430225925,0.5739441781,0.4968,0.0498373354,0.0529407759,3.2004228886,-0.3094353239,0.0639,0.0192818568,0.0021882573,3.7362062652,0.6696709323,0.5900117551368178,0.5687109456100841,0.5529235104532101
230,0.2578,0.0425342215,-0.0137572497,3.068641752,0.1851966147,0.2572,0.0456963894,-0.0277839737,2.4670941611,-0.0854892756,0.485,0.0522398315,0.034056299,3.0324275144,-0.1477246819,0.0675,0.0201183995,-0.085848319,3.2113727467,0.4692725658,0.706558459690721,0.7115264860559714,0.7040585884074486
430,0.2456,0.047271979,0.1031653704,3.668579336,0.684828384,0.2476,0.0613696994,0.1474647329,2.4944054284,-0.1313064159,0.5068,0.0522471052,-0.0959420603,2.7048487576,0.0517343818,0.0737,0.0200327232,0.039264965,2.7975824026,0.0453776499,0.7917085386332782,0.7931025265599725,0.7903123192861373
A,0.2627,0.056050959,0.3577938478,3.3169957781,0.0988238234,0.2408,0.0650027692,0.373389426,2.4859750263,0.1108228822,0.4965,0.0561315419,0.2310159459,2.2720376575,-0.0216234685,0.0669,0.0233535864,0.2774784683,2.5439556308,0.1642418775,0.6936653894906516,0.6828878090162781,0.6943188007688585
357,0.2378,0.0498513791,0.3765994252,2.8461680307,0.2740582215,0.3103,0.0501488784,0.321365068,2.9684847392,0.5203504431,0.4519,0.0512775779,0.082305097,2.7035720278,0.1634341184,0.0544,0.0172232401,0.1910441105,3.5223491236,0.7475223708,0.7947667537915637,0.79702069364174,0.7939959931185896
202,0.2293,0.0531649321,0.321412056,2.3963122009,0.0003062064,0.3254,0.0568580689,0.0962313145,2.8026967193,0.0102850592,0.4453,0.0549264053,0.274471628,3.711062619,0.34320761,0.065,0.0191572441,0.0294722413,2.5104128771,-0.106674881,0.7192898884479605,0.7219960928584055,0.7177445659837665
345,0.2523,0.0458880159,0.1752704325,2.463233923,0.003398993,0.2613,0.0482214682,0.1621013088,2.7995784669,-0.2044139315,0.4864,0.0536380462,0.2499418473,3.4555202881,0.2852451337,0.0813,0.018636255,0.0102308396,2.5352309087,0.1534623626,0.7625653236782491,0.7548220756912898,0.7541917851481397
232,0.2489,0.0415426287,0.1329958538,2.7044352033,0.2427884292,0.2546,0.0406305304,0.0991683861,3.2592253483,-0.0676699443,0.4965,0.0444381593,0.132718883,2.6424697545,0.1452664602,0.0629,0.0175097116,-0.0125573303,2.6783149368,0.4914547963,0.734530866649687,0.6715736400705696,0.6699569896823725
127,0.2799,0.0498296097,-0.1677290745,2.9816608838,0.0020601743,0.2855,0.0471248342,-0.1425907468,4.9846703912,0.8563700906,0.4346,0.0486707304,-0.1439327142,2.9830092983,-0.3636583753,0.0561,0.0174295726,-0.0696197202,2.8150234348,0.4388466071,0.6602995003014678,0.6469418312347145,0.639982299430459
20,0.2688,0.0497851383,0.5674278932,2.7952503869,0.269738822,0.2271,0.048729765,0.2550406398,2.4074470638,0.1829810226,0.5041,0.0530677868,0.18638986,2.4704444809,-0.1680711342,0.0631,0.0205764428,0.1053025214,2.6874269977,0.2689072097,0.7545935621223533,0.7355834489460957,0.731167033153222
387,0.2846,0.051018036,0.2593873308,2.2607920402,0.203954424,0.2729,0.0497854396,0.1529752863,2.9297680862,-0.1307813917,0.4425,0.0633304824,0.3094904087,2.9138992649,0.2826495186,0.0598,0.0187072179,-0.0890761081,2.2749689036,0.0198546523,0.6766474939279545,0.6577073736798702,0.652810289809373
67,0.269,0.0508035432,0.122008743,3.5743948003,0.6961657539,0.2872,0.0476042015,0.1364471576,2.998179942,0.3042091225,0.4438,0.0534374401,0.0272992074,2.7689494754,0.1336341438,0.0529,0.0158300347,0.0377697579,3.3765710696,0.424890953,0.5942999058807291,0.550397376173483,0.5388402300115022
502,0.2845,0.1013940334,0.5484706558,3.034543927,0.4183288025,0.2865,0.0929341164,0.5724862774,3.2117786415,0.7106206346,0.429,0.0963690822,0.5754803845,2.7909439656,-0.1760688046,0.0522,0.0153349275,0.2948223062,2.5669935639,0.2266387656,0.8337566571362865,0.8341522609980376,0.8338416224853568
94,0.2495,0.0512908374,0.1138481566,2.4196214409,0.0484405746,0.2886,0.0592793387,0.3950297498,3.1511079668,-0.0343636365,0.4619,0.0628918914,0.3236180459,2.3190847954,-0.0544399236,0.0574,0.0174137876,-0.0969551928,2.6792001874,0.3224750744,0.7818809562394955,0.783357893832985,0.7802016143186975
74,0.251,0.0522398315,0.0858900429,2.3524881902,-0.0003366944,0.27,0.0458257569,0.0873320537,2.963537415,-0.3454077463,0.479,0.0578532627,-0.0022011509,2.6914286918,-0.1206290994,0.0658,0.0181758081,-0.1328491482,3.094464329,0.4857348445,0.6480005472984337,0.5920180909488695,0.5858538360626043
