Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.2536,0.0630479183,0.0211153115,2.4194395861,0.3394126239,0.2408,0.0695079852,0.1033362322,2.2905224613,0.1079281435,0.5056,0.0685320363,-0.0573539616,2.5640594132,0.0043521629,0.1178,0.0342806068,-0.0934110428,2.915187497,0.4807399501,0.8034276004529923,0.7987600660205901,0.7962444549811327
129,0.2356,0.0603708539,-0.0736594021,2.4500742298,0.1477727025,0.2486,0.0519426607,0.0255107902,2.5774884377,0.2185940771,0.5158,0.0703872147,-0.0969960823,3.3206532872,0.4028950822,0.1142,0.0331415148,0.04496663,2.6130087925,0.4139019801,0.736868985622724,0.6385387793803322,0.6329460293896265
22,0.2362,0.0528162854,0.0123235849,3.2267780193,0.3427300452,0.286,0.0591607978,0.1107656788,3.1520039184,0.2788719273,0.4778,0.0611813697,-0.0799143686,2.5032395889,-0.1683953415,0.1066,0.030073909,-0.1238973836,3.4303235669,0.5398737885,0.5779379086008509,0.5449194609950325,0.5335747421009929
183,0.2654,0.0608509655,0.0204547735,3.0812577967,0.4520499738,0.2328,0.0524991429,-0.0131821363,3.0728664919,-0.2992044339,0.5018,0.0682990483,0.048838931,3.1182414764,0.0964362599,0.111,0.0343365694,0.1407636336,3.0314192171,0.3478513013,0.6216308287561291,0.5946087793419452,0.5848873825842597
429,0.29,0.0691953756,-0.0734463277,2.5147978551,-0.0927235389,0.238,0.0628331123,0.0714770987,3.0058080271,0.2587062547,0.472,0.0687604538,-0.0717308148,2.4331984849,-0.037207079,0.115,0.0325422802,0.0998819362,2.5658259034,0.2672487546,0.6814755224410123,0.6773190997446827,0.6724345942903164
64,0.2572,0.0615155265,0.1345982452,2.8737350392,0.0926560283,0.2652,0.0594387079,0.1401308089,3.1506225762,-0.0612148378,0.4776,0.0677808232,-0.0229989618,2.0686403224,0.029198176,0.1084,0.0313917187,0.1300801516,2.9370029184,0.2487245435,0.5869789877324587,0.5251617175074361,0.5089300588649139
481,0.2816,0.0627171428,0.0387231194,2.3168319933,-0.2082117255,0.2308,0.0587482766,-0.0512521962,2.6254561911,0.1051295688,0.4876,0.0755131777,0.019236647,3.4074832366,-0.3794988981,0.1188,0.0360909961,-0.0825883551,2.4220705116,0.0385219634,0.6450676029463988,0.5743966940219732,0.5659375743017526
241,0.2316,0.0676567809,0.3644390823,2.1301055139,0.422429336,0.2702,0.0799247146,0.2188485421,2.9645498064,0.3450889961,0.4982,0.0662175203,-0.0076916784,2.3355505232,-0.2135247289,0.1174,0.0343691722,0.1071219417,3.3050525707,0.4973429266,0.6022640273891229,0.5373589741056274,0.5318904677198112
281,0.2456,0.0739232034,0.2600654225,2.8522053758,0.4705829626,0.2776,0.0666501313,0.1989222807,3.1119971175,-0.1432134496,0.4768,0.0689765177,0.0617369058,2.6833196428,-0.2127310396,0.1086,0.0324043207,0.0611976043,3.4826770474,0.4570912942,0.7180805939596329,0.7049655168140226,0.7008500817014928
84,0.259,0.0616684684,-0.0668973623,2.7938874806,0.3375756844,0.246,0.0561070406,-0.0077430675,2.7840285839,-0.0910403584,0.495,0.0668954408,-0.0228606562,2.6258119285,0.2115533606,0.1136,0.0352,-0.0920155212,3.8221304897,0.6688580015,0.6853741421303221,0.6553376561384323,0.647980782096418
