Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.322,0.045607017,-0.1048336472,1.8737721893,-0.0055659451,0.1876,0.0441162102,-0.0547391017,2.8988437209,0.2500182712,0.4904,0.047115178,-0.1481046752,3.0748046802,0.0345749281,0.0664,0.0249607692,-0.0047404204,5.6258797265,1.2613198264,0.8034276004529923,0.7987600660205901,0.7962444549811327
129,0.2488,0.0385040258,-0.1000475411,1.7532280808,-0.0599296533,0.2824,0.0688929605,-0.2573965613,3.1114379241,0.3189566419,0.4688,0.064703632,-0.132899841,3.6799129727,-0.5516964916,0.0528,0.0118389189,-0.0583039678,2.9423281416,0.1691657615,0.736868985622724,0.6385387793803322,0.6329460293896265
22,0.316,0.0407921561,-0.517995356,3.753651997,0.3210458847,0.2084,0.0457541255,-0.0658887549,2.6543111692,0.2385860202,0.4756,0.040207462,0.1749608689,3.134905416,-0.4488418929,0.0588,0.0147837749,-0.1171551879,1.7502459865,-0.2387564639,0.5779379086008509,0.5449194609950325,0.5335747421009929
183,0.2648,0.0376425291,0.5332236298,1.9925578298,0.1013384125,0.2296,0.0453854602,-0.2575698297,2.5524130475,-0.3950090641,0.5056,0.0477560467,0.0788654216,2.7310695789,0.2422971068,0.0688,0.0184,-0.2024730105,2.1362872131,0.4078244432,0.6216308287561291,0.5946087793419452,0.5848873825842597
429,0.2244,0.0353361005,-0.2620535518,2.6306058531,-0.3111194114,0.294,0.0416653333,-0.0822956652,3.4849646414,-1.0797027538,0.4816,0.0545292582,0.0611685342,2.2258544072,0.3495964886,0.0556,0.0116893114,0.0414056244,2.5754295806,-0.144730791,0.6814755224410123,0.6773190997446827,0.6724345942903164
64,0.2672,0.0461753181,0.2108741137,2.5228273457,0.3426207333,0.276,0.0458693798,0.0235856837,1.8767872891,-0.1124038206,0.4568,0.0420209472,0.1631802955,3.3999006973,-0.7425437617,0.0588,0.0170458206,0.2101958538,3.3526121213,0.2842300194,0.5869789877324587,0.5251617175074361,0.5089300588649139
481,0.2532,0.0556934467,0.5067171143,2.5119812889,0.4280828852,0.228,0.0517687164,0.4931040659,4.0472220985,0.8670020273,0.5188,0.0536149233,0.4087542459,1.958672633,-0.0254987899,0.0688,0.0217843981,-0.2063915553,3.2663717683,0.5020450778,0.6450676029463988,0.5743966940219732,0.5659375743017526
241,0.252,0.0458693798,-0.2867240998,4.0304688517,0.3312431175,0.2804,0.0452088487,-0.0876632304,4.1739126998,1.0959708654,0.4676,0.0400279902,0.0043925312,2.8013074685,-0.4111682445,0.0532,0.0156767344,-0.157528172,2.6870778402,0.5211743923,0.6022640273891229,0.5373589741056274,0.5318904677198112
281,0.2648,0.0515457079,0.4104754125,3.1396175684,0.5434576835,0.188,0.0394968353,0.1189172109,1.7287179487,-0.0225918782,0.5472,0.0540014815,0.4417186807,2.741602813,-0.0411635073,0.0704,0.0145547243,-0.5984116528,2.8628868849,-0.3808524501,0.7180805939596329,0.7049655168140226,0.7008500817014928
84,0.2404,0.0464310241,0.0304282426,2.5389208677,-0.085387161,0.2324,0.0411125285,0.0672797735,2.1150290234,0.0526183031,0.5272,0.0590267736,0.0596170679,2.1434573081,0.0068506503,0.0692,0.0268208874,-0.1849613808,1.8529446103,0.2595111856,0.6853741421303221,0.6553376561384323,0.647980782096418
161,0.2756,0.0453501929,0.6085976078,1.7817959688,-0.1090090569,0.292,0.0589915248,0.3593356073,2.1270947285,-0.1533826408,0.4324,0.0377655928,-0.1585747829,1.7636436854,-0.0171315271,0.0552,0.016277592,-0.0228953942,2.3521887909,0.2981782072,0.8107356507164599,0.811141942516544,0.8095555121530282
103,0.2908,0.0550577878,0.137894172,2.9134373403,-0.2314906029,0.2368,0.0480599625,-0.0193379128,2.5046328254,0.3852592364,0.4724,0.0612718532,-0.0931548396,3.6431309517,-0.6653256362,0.0508,0.0174172328,-0.0275128703,3.7367843027,0.6948596113,0.5880589197382871,0.5778662696258344,0.5693930597125387
209,0.2644,0.0500463785,0.3200864995,2.6501189752,0.4360141176,0.2096,0.0464310241,-0.0830662635,2.5584197706,0.0518200094,0.526,0.054405882,0.0360956046,4.410606282,-0.9648201615,0.0696,0.0219963633,-0.0594068656,2.6533512325,0.1184539242,0.6325515829353746,0.6070256113713283,0.5995815498663335
206,0.2868,0.0666165145,0.6463995336,3.1746858478,-0.9000657687,0.3576,0.0545732535,0.0465075815,2.8139588412,0.55433401,0.3556,0.0835741587,0.5982182095,3.4333765606,1.0281412091,0.0588,0.0130598622,0.050294275,2.9785401758,-0.1006765421,0.7056498507010011,0.6021700177898593,0.6000137376067526
244,0.2792,0.0460365073,0.1095038109,2.5732113705,-0.1774458436,0.2148,0.0465720946,0.0534484998,2.5547941368,0.0128338319,0.506,0.0504380809,-0.2182031098,1.9540168506,0.070701297,0.0628,0.0148377896,0.0554590125,2.0056090285,0.1740919373,0.6851275243665766,0.6513910208195537,0.6454436481927293
336,0.204,0.0428952212,0.1710160056,2.9351984877,-0.7924263686,0.33,0.0650538239,0.2887323944,2.554977648,-0.2205531548,0.466,0.0547722558,0.1812088293,3.1452053333,0.6435374902,0.0568,0.0216739475,0.1365868337,3.6112952802,0.8861578868,0.7394253445083528,0.7415322215375619,0.7381084604321382
331,0.2616,0.0522057468,-0.3275440795,2.4033692348,-0.3590448725,0.2576,0.0404257344,-0.0353235827,3.5134058503,0.7377596639,0.4808,0.0416576524,-0.4814480421,2.2867128381,-0.3918242486,0.0652,0.0160299719,-0.0705084915,2.3528447959,-0.2401479024,0.7226013977864081,0.5880729655283325,0.5805762832992636
0,0.2612,0.0349078788,0.1449824909,2.2221026278,-0.1454849624,0.2396,0.0363846121,0.1115211315,2.4272752673,0.4307616745,0.4992,0.0441742006,0.2607304789,3.17977726,0.6158227239,0.0656,0.0169894085,-0.2858414757,2.2044667922,0.6067168585,0.7485690887874789,0.6697917840212874,0.6643215708122195
261,0.2496,0.0433109686,-0.1108874476,3.0278965682,0.2576308005,0.2616,0.045666618,-0.3127759231,2.0078757322,-0.2395569901,0.4888,0.0397310961,-0.0167687869,2.5047770882,0.3068428333,0.0592,0.018312837,0.071253687,2.6945754545,0.5870615974,0.6460235855982368,0.4990864511568879,0.4880473021201202
504,0.186,0.0593295879,0.5792700946,4.5160743802,1.1510430379,0.3356,0.0702042734,0.3605898265,6.7172826426,1.2773653972,0.4784,0.0688,0.3990407883,2.6191432089,-0.743581933,0.052,0.016,0.3126598465,3.5576171875,0.66796875,0.6691462432970403,0.6739422230563684,0.669176919135631
