Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 20020 | GridSize: 157
Generation 2 | Revalues: 24760 | GridSize: 165
Generation 3 | Revalues: 28450 | GridSize: 155
Generation 4 | Revalues: 30280 | GridSize: 177
Generation 5 | Revalues: 33210 | GridSize: 201
Generation 6 | Revalues: 34710 | GridSize: 201
Generation 7 | Revalues: 37350 | GridSize: 172
Generation 8 | Revalues: 39220 | GridSize: 180
Generation 9 | Revalues: 40860 | GridSize: 184
Generation 10 | Revalues: 42620 | GridSize: 178
Generation 11 | Revalues: 43970 | GridSize: 187
Generation 12 | Revalues: 45360 | GridSize: 199
Generation 13 | Revalues: 46980 | GridSize: 187
Generation 14 | Revalues: 48520 | GridSize: 200
Generation 15 | Revalues: 49880 | GridSize: 192
Generation 16 | Revalues: 51210 | GridSize: 204
Generation 17 | Revalues: 52900 | GridSize: 215
Generation 18 | Revalues: 55160 | GridSize: 220
Generation 19 | Revalues: 56770 | GridSize: 229
Generation 20 | Revalues: 58460 | GridSize: 229
Generation 21 | Revalues: 59580 | GridSize: 232
Generation 22 | Revalues: 60800 | GridSize: 236
Generation 23 | Revalues: 62160 | GridSize: 248
Generation 24 | Revalues: 63410 | GridSize: 237
Generation 25 | Revalues: 64890 | GridSize: 240
Generation 26 | Revalues: 66150 | GridSize: 253
Generation 27 | Revalues: 67690 | GridSize: 251
Generation 28 | Revalues: 69050 | GridSize: 242
Generation 29 | Revalues: 70350 | GridSize: 248
Generation 30 | Revalues: 71870 | GridSize: 245
Generation 31 | Revalues: 73030 | GridSize: 247
Generation 32 | Revalues: 74170 | GridSize: 247
Generation 33 | Revalues: 75360 | GridSize: 246
Generation 34 | Revalues: 76440 | GridSize: 253
Generation 35 | Revalues: 78160 | GridSize: 257
Generation 36 | Revalues: 79310 | GridSize: 270
Generation 37 | Revalues: 80690 | GridSize: 272
Generation 38 | Revalues: 82430 | GridSize: 273
Generation 39 | Revalues: 84680 | GridSize: 284
Generation 40 | Revalues: 85910 | GridSize: 279
Generation 41 | Revalues: 87200 | GridSize: 265
Generation 42 | Revalues: 88470 | GridSize: 273
