,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,2.7435022133138394,3.53655448140655,1.5680398550878192,1.4976422890078056,1.3743330141966796,2.6752380106345877,2.9635429744546244,1.5759460926466653,1.881792651805935,2.0598986004700843,1.8008142907021258,1.7217769364595117,3.113074890965783,1.3940459619517034,4.391189209705131,0.6221251453195544,2.5188171524116054,0.25908141488932396,1.1594928243196236,0.24652059846454763,1.5911851661363283,1.942743779794379,1.531293275645556,1.7642870625098226,0.0
spearman,-0.048877152310772956,-0.017641315008914586,0.02184514607510073,0.060738894051873674,0.049868598822980975,-0.07156683150514584,0.058287323147749114,0.011337185168902423,-0.022713631993333046,0.002889683671832176,-0.09648325802010238,0.01818148666842338,-0.018502893440780956,-0.041512054814378266,-0.044156036545095874,-0.030240994059948654,0.05295313672458389,-0.030874724242519736,-0.023494407421895208,-0.007915087575858782,-0.01735299438113882,-0.08908678100583897,-0.0390174769835101,-0.07237979144392638,-0.0059942364425416535
