,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,2.3357218052245616,1.334835379822253,0.4869434745843586,0.05636223918287626,0.2483854085628917,2.704883425764164,1.592025434872806,0.6612787255545328,0.1936955999678011,0.15359469057548425,2.861053443053775,1.7340457043276813,0.7636960862768345,0.2715550547893976,0.06684984907839177,2.945043527461247,1.7727984231002483,0.8009738650982222,0.2983561447792392,0.02907880768927469,2.940190124971041,1.840029478993936,0.8259290535090432,0.3385473304868401,0.0
spearman,-0.031973230664323296,-0.018457460756088843,-0.06914253551778914,0.07514305861233707,-0.12230391665731306,-0.03657537730025137,0.008736356855892885,0.027049642545541763,-0.11656958918206335,-0.1396348687049092,0.02607680167081731,0.00943880604233125,-0.08582432342472808,-0.16482814771093843,-0.2120911911937294,-0.08122936544286956,-0.09999728356486125,-0.257196384185091,-0.1937033600050493,-0.36907936982460227,-0.07567158791753735,-0.10406573515768389,-0.22538089385537194,-0.3331448279219241,-0.4828089639179708
