,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,0.004245305141325151,0.0018310636494979742,0.005949917945472521,0.004944643619367522,0.0055383095599808125,0.005055461261615264,0.005312716502547837,0.0013589013380636205,0.001572621076684573,0.004869445933556644,0.00024003892865455571,0.002514571035790717,0.004164170796107977,0.004905065889993393,0.0002831786536725294,0.003298210077400233,0.0016676076271825724,0.0031335667232035495,0.0034786845233466587,0.009543179995357535,0.0049129814358682645,0.003068659247029765,0.004896358789531115,0.010927213191573816,0.0
spearman,0.16837853097055894,0.198049468164318,0.19467370124227984,0.0968169361651676,0.15739967930446677,0.08780066187971378,0.1362200925457687,0.13081092110232956,0.11052497773436305,0.18848955821003627,0.13081158227008566,0.15175280083620196,0.1879019036218788,0.28288763230997294,0.16503466653486545,0.11508493543709797,0.164513688229234,0.15990595618847425,0.19807074565898142,0.2209262464149068,0.21338057143319505,0.17647860620936642,0.1893182120182812,0.30106250769722614,0.12488576874708736
