,l5_r0.05,l5_r0.1,l5_r0.25,l5_r0.5,l5_r1.0,l10_r0.05,l10_r0.1,l10_r0.25,l10_r0.5,l10_r1.0,l25_r0.05,l25_r0.1,l25_r0.25,l25_r0.5,l25_r1.0,l50_r0.05,l50_r0.1,l50_r0.25,l50_r0.5,l50_r1.0,l100_r0.05,l100_r0.1,l100_r0.25,l100_r0.5,l100_r1.0
GAP,0.32300122000724163,0.3246391049301113,0.31637630849804804,0.3150194330036447,0.31253724805956745,0.16634137024303872,0.16765301262685264,0.1686088231416352,0.1640068927858654,0.15793223682869323,0.09028762601322766,0.06807543854142138,0.05603961054636798,0.04828301000437958,0.06110816214508897,0.0634127953522563,0.04319860199363112,0.02425055024593213,0.007576384266985853,0.026547495625334448,0.045668772617579886,0.028321724918123913,0.00521132564080304,0.001417203434273734,0.0
spearman,-0.07578331273223005,0.03319082215365987,-0.07843766667995626,-0.04314201952859664,-0.010091805984377847,-0.04524720899978,0.0482856854020618,-0.013587963781187058,0.054374459719305795,-0.011882785238887559,0.03747383902540044,0.029359809750272626,0.0021949402521289066,0.01758467742372908,-0.004280961087062694,0.03934698660770303,0.14689263909260175,0.00711085699540645,0.016219559884561065,0.03113715278218512,0.0012461097557451219,-0.01862670520812184,0.055427580339291,0.062971145267965,0.0492412282126109
