Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
G,0.3324590164,0.0766652450,0.4811738671,2.1818933208,-0.3794832144,0.1275409836,0.0628465667,0.5155470896,3.3191322870,0.5000277528,0.5400000000,0.0619888938,0.0515463918,3.0457722280,0.3105257343,0.1232786885,0.0393688448,-0.0615385843,3.0752481913,0.3127016956
