Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
F,0.4258823529,0.0900365170,0.3862514856,2.6468330974,-0.2181989527,0.1223529412,0.0630153494,0.2295958237,2.8891156424,0.3740717711,0.4517647059,0.0674959950,0.3909841391,2.3325691553,0.1390552512,0.1161764706,0.0312969371,-0.1209737657,2.6451173446,0.1112031683
