Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 24420 | GridSize: 299
Generation 2 | Revalues: 27770 | GridSize: 300
Generation 3 | Revalues: 31120 | GridSize: 300
Generation 4 | Revalues: 36990 | GridSize: 300
Generation 5 | Revalues: 39680 | GridSize: 299
Generation 6 | Revalues: 42370 | GridSize: 299
Generation 7 | Revalues: 45250 | GridSize: 300
Generation 8 | Revalues: 47800 | GridSize: 299
Generation 9 | Revalues: 50550 | GridSize: 300
Generation 10 | Revalues: 52570 | GridSize: 300
Generation 11 | Revalues: 54380 | GridSize: 294
Generation 12 | Revalues: 56460 | GridSize: 300
Generation 13 | Revalues: 58360 | GridSize: 300
Generation 14 | Revalues: 60390 | GridSize: 300
Generation 15 | Revalues: 62080 | GridSize: 300
Generation 16 | Revalues: 63250 | GridSize: 298
Generation 17 | Revalues: 65250 | GridSize: 298
Generation 18 | Revalues: 67230 | GridSize: 299
Generation 19 | Revalues: 68500 | GridSize: 300
Generation 20 | Revalues: 70940 | GridSize: 298
Generation 21 | Revalues: 72460 | GridSize: 299
Generation 22 | Revalues: 74290 | GridSize: 300
Generation 23 | Revalues: 75900 | GridSize: 296
Generation 24 | Revalues: 77310 | GridSize: 300
Generation 25 | Revalues: 78510 | GridSize: 300
Generation 26 | Revalues: 79800 | GridSize: 300
Generation 27 | Revalues: 81230 | GridSize: 294
Generation 28 | Revalues: 82400 | GridSize: 300
Generation 29 | Revalues: 83740 | GridSize: 300
Generation 30 | Revalues: 85120 | GridSize: 299
Generation 31 | Revalues: 86540 | GridSize: 300
Generation 32 | Revalues: 87620 | GridSize: 300
Generation 33 | Revalues: 89390 | GridSize: 298
Generation 34 | Revalues: 90940 | GridSize: 298
Generation 35 | Revalues: 92440 | GridSize: 300
Generation 36 | Revalues: 93850 | GridSize: 300
Generation 37 | Revalues: 95110 | GridSize: 300
Generation 38 | Revalues: 96290 | GridSize: 300
Generation 39 | Revalues: 97720 | GridSize: 299
Generation 40 | Revalues: 98800 | GridSize: 300
Generation 41 | Revalues: 100150 | GridSize: 300
Generation 42 | Revalues: 101350 | GridSize: 300
Generation 43 | Revalues: 102800 | GridSize: 300
Generation 44 | Revalues: 104140 | GridSize: 300
Generation 45 | Revalues: 105360 | GridSize: 300
Generation 46 | Revalues: 106760 | GridSize: 300
Generation 47 | Revalues: 107980 | GridSize: 300
Generation 48 | Revalues: 109200 | GridSize: 300
Generation 49 | Revalues: 110720 | GridSize: 300
Generation 50 | Revalues: 112120 | GridSize: 300
Generation 51 | Revalues: 113230 | GridSize: 300
Generation 52 | Revalues: 114300 | GridSize: 300
