Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 46660 | GridSize: 298
Generation 2 | Revalues: 57260 | GridSize: 300
Generation 3 | Revalues: 58910 | GridSize: 300
Generation 4 | Revalues: 62500 | GridSize: 300
Generation 5 | Revalues: 66770 | GridSize: 300
Generation 6 | Revalues: 69710 | GridSize: 300
Generation 7 | Revalues: 74330 | GridSize: 300
Generation 8 | Revalues: 77260 | GridSize: 300
Generation 9 | Revalues: 79510 | GridSize: 300
Generation 10 | Revalues: 81950 | GridSize: 300
Generation 11 | Revalues: 84720 | GridSize: 300
Generation 12 | Revalues: 86500 | GridSize: 300
Generation 13 | Revalues: 88640 | GridSize: 300
Generation 14 | Revalues: 91030 | GridSize: 300
Generation 15 | Revalues: 93920 | GridSize: 300
Generation 16 | Revalues: 96220 | GridSize: 300
Generation 17 | Revalues: 99750 | GridSize: 300
Generation 18 | Revalues: 102480 | GridSize: 298
Generation 19 | Revalues: 104860 | GridSize: 299
Generation 20 | Revalues: 106110 | GridSize: 298
Generation 21 | Revalues: 108050 | GridSize: 300
Generation 22 | Revalues: 109450 | GridSize: 300
Generation 23 | Revalues: 111530 | GridSize: 298
Generation 24 | Revalues: 113360 | GridSize: 300
Generation 25 | Revalues: 114640 | GridSize: 300
Generation 26 | Revalues: 116210 | GridSize: 300
Generation 27 | Revalues: 118290 | GridSize: 300
Generation 28 | Revalues: 120110 | GridSize: 300
Generation 29 | Revalues: 121470 | GridSize: 300
Generation 30 | Revalues: 122810 | GridSize: 300
Generation 31 | Revalues: 124260 | GridSize: 300
Generation 32 | Revalues: 125460 | GridSize: 298
Generation 33 | Revalues: 127130 | GridSize: 300
Generation 34 | Revalues: 129340 | GridSize: 300
Generation 35 | Revalues: 131040 | GridSize: 297
Generation 36 | Revalues: 132830 | GridSize: 300
Generation 37 | Revalues: 134280 | GridSize: 300
Generation 38 | Revalues: 135480 | GridSize: 300
Generation 39 | Revalues: 137010 | GridSize: 300
Generation 40 | Revalues: 138340 | GridSize: 300
Generation 41 | Revalues: 140120 | GridSize: 300
Generation 42 | Revalues: 141600 | GridSize: 300
Generation 43 | Revalues: 143020 | GridSize: 300
Generation 44 | Revalues: 145050 | GridSize: 300
Generation 45 | Revalues: 146500 | GridSize: 300
Generation 46 | Revalues: 147740 | GridSize: 300
Generation 47 | Revalues: 149050 | GridSize: 300
Generation 48 | Revalues: 150430 | GridSize: 300
Generation 49 | Revalues: 152290 | GridSize: 300
Generation 50 | Revalues: 153750 | GridSize: 300
Generation 51 | Revalues: 155030 | GridSize: 300
Generation 52 | Revalues: 156540 | GridSize: 300
Generation 53 | Revalues: 158050 | GridSize: 300
Generation 54 | Revalues: 159480 | GridSize: 300
Generation 55 | Revalues: 161410 | GridSize: 300
Generation 56 | Revalues: 162910 | GridSize: 300
Generation 57 | Revalues: 164210 | GridSize: 300
Generation 58 | Revalues: 165730 | GridSize: 300
Generation 59 | Revalues: 167110 | GridSize: 300
Generation 60 | Revalues: 168400 | GridSize: 298
Generation 61 | Revalues: 170220 | GridSize: 300
Generation 62 | Revalues: 171690 | GridSize: 300
Generation 63 | Revalues: 172980 | GridSize: 300
Generation 64 | Revalues: 174360 | GridSize: 300
Generation 65 | Revalues: 175760 | GridSize: 300
Generation 66 | Revalues: 177000 | GridSize: 300
Generation 67 | Revalues: 178660 | GridSize: 300
Generation 68 | Revalues: 179850 | GridSize: 300
Generation 69 | Revalues: 181350 | GridSize: 300
Generation 70 | Revalues: 183210 | GridSize: 300
Generation 71 | Revalues: 185170 | GridSize: 300
Generation 72 | Revalues: 186650 | GridSize: 300
Generation 73 | Revalues: 188280 | GridSize: 300
Generation 74 | Revalues: 189690 | GridSize: 300
Generation 75 | Revalues: 191070 | GridSize: 300
Generation 76 | Revalues: 192390 | GridSize: 300
Generation 77 | Revalues: 193840 | GridSize: 300
Generation 78 | Revalues: 195190 | GridSize: 300
Generation 79 | Revalues: 196790 | GridSize: 300
Generation 80 | Revalues: 198170 | GridSize: 300
Generation 81 | Revalues: 199790 | GridSize: 300
Generation 82 | Revalues: 201300 | GridSize: 300
Generation 83 | Revalues: 202870 | GridSize: 300
Generation 84 | Revalues: 204110 | GridSize: 300
Generation 85 | Revalues: 205480 | GridSize: 299
Generation 86 | Revalues: 206840 | GridSize: 299
Generation 87 | Revalues: 208140 | GridSize: 300
Generation 88 | Revalues: 209360 | GridSize: 300
Generation 89 | Revalues: 210830 | GridSize: 300
Generation 90 | Revalues: 212160 | GridSize: 300
Generation 91 | Revalues: 213640 | GridSize: 300
Generation 92 | Revalues: 214830 | GridSize: 300
Generation 93 | Revalues: 216320 | GridSize: 300
Generation 94 | Revalues: 217510 | GridSize: 300
Generation 95 | Revalues: 218830 | GridSize: 299
Generation 96 | Revalues: 220340 | GridSize: 300
Generation 97 | Revalues: 221820 | GridSize: 300
Generation 98 | Revalues: 223270 | GridSize: 300
Generation 99 | Revalues: 224910 | GridSize: 300
Generation 100 | Revalues: 226190 | GridSize: 300
Generation 101 | Revalues: 227620 | GridSize: 300
Generation 102 | Revalues: 229140 | GridSize: 300
Generation 103 | Revalues: 230400 | GridSize: 300
Generation 104 | Revalues: 231750 | GridSize: 300
Generation 105 | Revalues: 233190 | GridSize: 300
Generation 106 | Revalues: 234400 | GridSize: 300
Generation 107 | Revalues: 235690 | GridSize: 300
Generation 108 | Revalues: 237070 | GridSize: 300
Generation 109 | Revalues: 238520 | GridSize: 300
Generation 110 | Revalues: 239810 | GridSize: 300
Generation 111 | Revalues: 241040 | GridSize: 300
Generation 112 | Revalues: 242640 | GridSize: 300
Generation 113 | Revalues: 243780 | GridSize: 300
Generation 114 | Revalues: 245300 | GridSize: 300
Generation 115 | Revalues: 246580 | GridSize: 300
