Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.26,0.0316227766,0.34375,2.932,-0.1138419958,0.2,0.0194935887,-0.2972972973,1.9252077562,0.3239931638,0.54,0.0433589668,-0.1870503597,2.7354006338,-0.4269160378,0.072,0.0218174242,0.0364826941,1.7489584069,0.1479042953,0.8778196736949999,0.8737374727,0.87187058555
129,0.24,0.0264575131,-0.0491803279,3.0816326531,1.0367025545,0.259,0.0308058436,0.0336178733,1.934149529,-0.029143404,0.501,0.042296572,0.0855768667,2.0808290275,-0.236135038,0.072,0.020880613,-0.5059687787,2.879134753,-0.1344471758,0.88212195135,0.8713151483499999,0.8601232140499999
22,0.255,0.0403112887,-0.081530782,1.9876449704,0.3663795237,0.235,0.0467439836,0.4043528064,1.9581450392,-0.1762362906,0.51,0.055136195,0.2440677966,1.5949619114,-0.0680133984,0.077,0.011,-0.0594315245,1.7606037839,-0.2885048835,0.74901920087,0.7472773671,0.73762834155
183,0.242,0.0513419906,-0.2217049286,2.1258286685,-0.6784816377,0.245,0.0422492603,0.2601503759,1.6899701057,-0.0636478747,0.513,0.0458366665,0.1352792724,2.1920834597,-0.1062897042,0.082,0.0146969385,-0.121031746,2.195473251,0.4082482905,0.8038236298599999,0.7912348318550001,0.7844906953499999
429,0.226,0.0390384426,0.0705679862,1.7574761816,0.2210621297,0.39,0.0519615242,-0.2030075188,2.1423868313,-0.4490502094,0.384,0.0434050688,-0.2935858803,2.8339080693,-0.5731814639,0.064,0.0149666295,0.0827338129,1.9904336735,0.1932871482,0.81216108937,0.8065373806000002,0.8052607797499997
64,0.234,0.0338230691,-0.0484749455,1.9580664091,-0.5631940443,0.269,0.0280891438,-0.3287163794,2.8788378223,1.1040353189,0.497,0.0363455637,-0.0961280656,3.6305032375,-1.1077117726,0.069,0.0202237484,-0.4414908194,1.7207991344,-0.081242693,0.7590314451500001,0.7387688963000001,0.7268554897499999
481,0.242,0.0541848687,-0.1544289847,2.2159975945,0.4411177496,0.262,0.0481248377,0.0114408295,4.4288347786,-1.3987800364,0.496,0.0632771681,-0.0120240481,3.8509412665,1.1853090029,0.074,0.0149666295,-0.2769784173,3.712372449,1.267104638,0.7541445870500001,0.7199155125,0.7089140523999999
241,0.263,0.029,0.3012736579,3.2268037739,-0.4467587847,0.251,0.034190642,0.3494944573,1.6675560037,0.2449907223,0.486,0.0452106182,0.4036061026,2.6443181514,0.8591231177,0.074,0.0174355958,-0.5277777778,2.4449445983,-0.5116574591,0.8024932447000002,0.794979302,0.7853894772499999
281,0.26,0.0407430976,-0.28,3.1129336624,0.0443566892,0.266,0.0385227206,-0.0886755154,1.6210794749,0.4315722431,0.474,0.0366606056,-0.0329205678,1.5413477891,0.0691672777,0.058,0.012489996,-0.1497326203,3.607495069,-0.5419722129,0.851162199925,0.84795675195,0.8438366221999999
84,0.251,0.0492848861,0.1718196938,2.4028946579,-0.7617218585,0.232,0.0378945906,-0.1087866109,2.2249749769,-0.0886493671,0.517,0.0545985348,0.2461961631,1.8328106409,0.0046449263,0.067,0.0214709106,-0.5581610614,2.6488535251,0.2097374392,0.8201216482,0.8147515735,0.8082095256
161,0.262,0.0448998886,0.2742927429,3.639148715,-0.6419042328,0.266,0.0400499688,-0.0025854639,3.4144501589,1.032251638,0.472,0.0622575297,-0.0263407689,4.0173841086,0.9387751289,0.065,0.015,-0.2808988764,2.4222222222,0.3555555556,0.876538476955,0.8755670562499999,0.8747922004500002
103,0.225,0.0287228132,0.1601423488,1.6699724518,-0.4557669538,0.266,0.0346987031,-0.2208713273,2.5672674695,-0.1505125808,0.509,0.0504876222,-0.0728052319,2.2851440137,0.4502810791,0.072,0.0183303028,0.1044776119,3.4413265306,-0.783246356,0.7468631870600001,0.7466324675999999,0.7410779065000002
209,0.235,0.0332415403,-0.2465373961,3.1503245224,-0.8167287388,0.267,0.0426731766,0.2079207921,2.2927270803,-0.4952395123,0.498,0.0543691089,0.0053643272,2.2135881975,-0.5591012165,0.056,0.012,-0.0533707865,3.8287037037,-0.2361111111,0.7869977449200001,0.7803603920100002,0.7748401763
206,0.309,0.042296572,-0.3611729135,1.7868768866,0.1013366617,0.338,0.0428485706,-0.3598787545,1.6556167856,0.3130037835,0.353,0.0384837628,-0.191266106,2.5954765312,0.2867647502,0.06,0.0089442719,-0.25,3.125,0.8385254916,0.8522765944700001,0.8387304954099999,0.83120996516
244,0.288,0.0451220567,0.4013726487,1.7847970326,0.2223177515,0.255,0.0557225269,0.0383480826,1.9071234646,0.2080703003,0.457,0.0322645316,0.0155390406,2.9095804024,-0.0685971986,0.066,0.0174355958,-0.1118508655,2.5228531856,0.1720618004,0.806964965275,0.799404433375,0.7950804617499999
336,0.246,0.0363868108,-0.5865943433,2.139146229,-0.2500823152,0.215,0.0372155881,-0.0105708245,1.941703919,-0.4307034141,0.539,0.0522398315,-0.154397442,4.3293497726,1.3151284498,0.081,0.015132746,0.2258940697,2.1963158597,0.1766030496,0.78920580835,0.78829583085,0.7873322019500002
331,0.229,0.0323882695,-0.0020174849,1.6972876251,-0.1398663365,0.279,0.0378021163,0.1686409649,1.4867365543,-0.0668650846,0.492,0.0470744092,-0.1751497006,1.9016669056,-0.0163348427,0.064,0.022,0.1049125729,2.6724267468,-0.3448534936,0.8669219391,0.8354222631000001,0.8218784917999999
0,0.255,0.0390512484,0.3196581197,2.3905939264,-0.1259379147,0.266,0.042,-0.1271536035,1.9231030281,0.0301263362,0.479,0.0578705452,0.1104193481,2.4731802035,0.6704970609,0.055,0.016881943,-0.5384615385,2.8762696214,-0.3117625672,0.8686656940999999,0.8563766704499999,0.8482288023000001
261,0.242,0.0331058907,-0.5546383648,1.2670094304,0.0886339714,0.242,0.0368239053,-0.0817226178,2.4128488266,-0.363365343,0.516,0.0215406592,0.4689468947,2.6666171225,-0.8572401172,0.066,0.0174355958,-0.0196905767,2.652700831,-0.3939309641,0.8341118325499999,0.79440295415,0.7801412512
504,0.274,0.0548087584,0.4871270944,1.8525623182,0.3005730306,0.419,0.0550363516,0.2995464928,1.6803317899,0.341849151,0.307,0.0392555729,0.4087692613,2.6053423597,0.9190509497,0.049,0.0113578167,-0.2567882079,2.2460789616,0.1965657837,0.7862381218500001,0.7888774733000002,0.7860605365000001
407,0.285,0.0424852916,0.1638065523,2.250941905,0.739379235,0.222,0.0289136646,-0.4862724393,2.042238044,-0.1002820491,0.493,0.0483838816,0.1168202067,1.4956271403,0.1766097702,0.057,0.0167630546,-0.3209568011,2.4621901952,0.2241839094,0.7318779241999998,0.73032706915,0.7292659903000002
440,0.283,0.0436004587,-0.3819598507,5.3507918671,1.7731186123,0.278,0.0453431362,-0.5119673088,2.2277475813,0.542169326,0.439,0.059573484,-0.7743730206,2.1262282162,-0.2849787442,0.064,0.0174355958,0.025974026,1.8216759003,0.1675338583,0.73711355295,0.7334915454,0.7273522276000001
230,0.259,0.0508822169,-0.0699524895,4.7865306782,1.3972696242,0.279,0.0420594817,-1.0683669382,3.7073437676,1.2070444834,0.462,0.059464275,-0.2413848373,2.5128503716,-0.8333457131,0.068,0.0274954542,0.1476971943,2.0348534476,0.4398995565,0.7738029554500001,0.7755918002000002,0.7694919952500001
430,0.249,0.0526212885,-0.4250065179,1.6026918519,0.1304523748,0.227,0.0627773845,-0.2866999194,2.1194409599,-0.3476233962,0.524,0.0458693798,-0.5891472868,3.4747213347,0.8547166627,0.084,0.0245764115,-0.2828492393,2.9843866497,-0.6273177258,0.8758703352000001,0.8764993562000001,0.8741174859
A,0.231,0.064101482,0.5659727514,2.0201076399,0.2155410441,0.308,0.0519230199,-0.2000554939,3.2480738582,0.4742240615,0.461,0.0675943785,-0.0002430993,1.7442246537,0.2182109842,0.057,0.011,0.467110741,1.7606037839,-0.2885048835,0.73282145,0.7337837797500001,0.7326209731000002
357,0.18,0.0412310563,0.3311688312,2.0892733564,-0.5564052574,0.319,0.053563047,-0.6449858903,2.9275842132,-0.7294218957,0.501,0.0448218697,-0.2780706188,2.8605612722,-0.1791061958,0.055,0.0162788206,0.1428571429,3.2556069776,0.2781713737,0.8464890127999999,0.8458588736499998,0.8444913241500001
202,0.169,0.033,0.1345422956,1.8456010139,-0.3459387261,0.311,0.0463573079,0.1419283087,2.604021999,0.713216996,0.52,0.0738918128,0.0971428571,2.3272149096,-0.2319994123,0.063,0.0173493516,-0.3862045985,1.9149567886,0.3377915936,0.7785913043600001,0.7778676336,0.77681553105
