Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.2544,0.0337289193,-0.0606585886,2.667599765,0.42708845,0.2587,0.0425418617,0.5312578552,2.6051739221,0.4526787862,0.4869,0.0429987209,0.1314520471,2.5256518024,0.4530441634,0.0343,0.0117477657,-0.0806873707,3.854722237,0.6307643423,0.8778196736949999,0.8737374727,0.87187058555
129,0.2551,0.0323340378,-0.0426497095,2.0230259958,0.1780466635,0.2702,0.0326183997,-0.003611746,2.6662335179,-0.1120420887,0.4747,0.0377943117,-0.0766860225,3.0036451897,-0.2622339786,0.0369,0.0109036691,-0.0063371014,3.0044752849,0.1681414347,0.88212195135,0.8713151483499999,0.8601232140499999
22,0.2571,0.030530149,-0.1236710703,2.4432608867,-0.3587512046,0.2332,0.0293387116,0.2481480858,2.6478932014,0.3832697142,0.5097,0.0351483997,0.0393857256,2.7266481409,0.094867373,0.0383,0.01107294,-0.0104576177,2.9276254075,0.2229759457,0.74901920087,0.7472773671,0.73762834155
183,0.2214,0.0332421419,-0.0991320631,3.0071734455,-0.2565453952,0.2589,0.0296359579,-0.0004716519,2.1778141257,-0.0083680621,0.5197,0.0384110661,-0.1691447497,2.7705159855,0.0921158501,0.0467,0.0115589792,-0.1641733013,2.2555558772,0.068749242,0.8038236298599999,0.7912348318550001,0.7844906953499999
429,0.2546,0.0264544892,-0.0486308326,2.7949018565,0.2716807023,0.2527,0.0399901238,0.4987720314,2.4143298034,-0.1830384211,0.4927,0.0369893228,0.3088482251,3.1436131548,0.4346113515,0.0308,0.0080845532,0.095906175,2.4738729777,0.1658269104,0.81216108937,0.8065373806000002,0.8052607797499997
64,0.2509,0.0341861083,-0.2091200457,2.5045243426,-0.2410006994,0.251,0.0338969025,-0.0643261159,3.2178940934,0.3966104049,0.4981,0.035084042,-0.0094479418,2.6609489618,-0.2695305495,0.038,0.012083046,-0.0149499383,2.194220304,0.3112024882,0.7590314451500001,0.7387688963000001,0.7268554897499999
481,0.2375,0.0393223855,0.188616703,5.1475366446,1.1321129228,0.2526,0.0336041664,0.2132069131,3.0615191198,0.0699486175,0.5099,0.0378482496,0.1184730845,2.9464834924,0.2646252047,0.0353,0.0105550936,-0.0951786187,7.7957798351,1.6048431285,0.7541445870500001,0.7199155125,0.7089140523999999
241,0.2672,0.0367717283,0.3213361935,2.7256566567,0.1623067473,0.2704,0.0331185748,0.0325094625,2.501314217,0.2382255402,0.4624,0.0390799181,0.412917432,2.6681463193,-0.0025124147,0.0328,0.0075604233,0.2071015195,2.7656775745,-0.2709590928,0.8024932447000002,0.794979302,0.7853894772499999
281,0.2747,0.0395020253,-0.04766352,2.4836031817,0.3562966535,0.2222,0.0287255983,-0.0894351942,2.4850671102,0.4947976945,0.5031,0.033628708,-0.0463577775,2.1908960529,-0.0181320352,0.0338,0.0106094298,0.0474834972,2.8566253412,0.4914966259,0.851162199925,0.84795675195,0.8438366221999999
84,0.2467,0.0325209163,0.0347671658,4.4485207085,0.7479049306,0.2292,0.040821073,0.3199667472,2.7477012795,0.1264252704,0.5241,0.0527037949,0.3603712188,2.6411125643,-0.0133680154,0.0389,0.0105966976,-0.0389454377,2.9509070953,-0.4417266982,0.8201216482,0.8147515735,0.8082095256
161,0.2345,0.045970099,0.4090411193,2.349295201,0.0814493094,0.2805,0.030939457,0.2191364259,2.2325952489,0.3125422562,0.485,0.0438178046,0.3267379679,2.7170817057,0.0932483391,0.0356,0.0109836242,0.2839097163,3.4677709159,0.7528932063,0.876538476955,0.8755670562499999,0.8747922004500002
103,0.2255,0.0513249452,0.5252962565,2.4347865995,0.1254116624,0.2611,0.0403148856,0.4376079518,2.0851851495,0.2259912708,0.5134,0.0411392756,0.1080477137,2.1044934811,-0.0038375454,0.0382,0.0077304592,-0.0813497394,3.288541045,0.6137511587,0.7468631870600001,0.7466324675999999,0.7410779065000002
209,0.2034,0.0298067107,-0.1594368797,3.0056531781,-0.1241015511,0.2603,0.0315817986,0.1135632875,3.1199917538,0.1679302767,0.5363,0.0381026246,0.0732370298,2.9592103837,-0.5635938545,0.0417,0.0109822584,-0.2500832819,1.8235615103,0.0622662361,0.7869977449200001,0.7803603920100002,0.7748401763
206,0.3555,0.0528322818,0.3414907613,6.5916217291,-1.236297829,0.2941,0.0516593651,0.2256397943,2.9857321001,0.1031365155,0.3504,0.0529796187,0.4142588804,6.367959616,1.5450472034,0.0341,0.0095754895,-0.0335869037,3.094909965,0.0009020741,0.8522765944700001,0.8387304954099999,0.83120996516
244,0.2884,0.041694604,0.069639965,2.6638214991,0.0815165177,0.2384,0.0368705845,0.1363740611,3.4254504926,0.200393799,0.4732,0.0476210038,0.0053001632,2.9489729717,0.0908089906,0.0348,0.0100975244,-0.175820391,2.7630735736,0.3022543214,0.806964965275,0.799404433375,0.7950804617499999
336,0.2145,0.0300873728,0.1704684513,2.7371226073,-0.0288031607,0.3417,0.034534186,0.375847625,1.9811084449,0.096520512,0.4438,0.0412014563,0.2237956456,2.8992425587,-0.0683003033,0.0309,0.0104732994,-0.0634549855,3.9146416582,0.4662260121,0.78920580835,0.78829583085,0.7873322019500002
