Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.26,0.2059126028,0.5386266094,1.3209327163,0.1319482681,0.2,0.0632455532,0.0,2.5,-0.0,0.54,0.1624807681,0.5676691729,1.4421487603,-0.3804646085,0.48,0.0748331477,-0.3235294118,1.8469387755,0.3436215967,0.8778196736949999,0.8737374727,0.87187058555
129,0.22,0.1166190379,0.1791044776,1.6280276817,0.3631734744,0.18,0.1469693846,-0.7735042735,1.5781893004,0.3477670622,0.6,0.1095445115,-0.3333333333,2.5,0.9128709292,0.46,0.08,-0.7605633803,2.078125,0.84375,0.88212195135,0.8713151483499999,0.8601232140499999
22,0.28,0.1469693846,-0.4765100671,1.5781893004,0.3477670622,0.32,0.1720465053,0.0119760479,1.9945215486,0.3958703373,0.4,0.1414213562,-0.6666666667,1.7,0.0,0.3,0.0894427191,0.0,1.25,0.0,0.74901920087,0.7472773671,0.73762834155
183,0.2,0.0632455532,0.0,2.5,-0.0,0.18,0.1166190379,-0.4935064935,2.6660899654,1.1500493357,0.62,0.1166190379,-0.1363636364,2.6660899654,-1.1500493357,0.4,0.0632455532,0.0,2.5,-0.0,0.8038236298599999,0.7912348318550001,0.7844906953499999
429,0.14,0.1019803903,-0.7857142857,1.9556213018,0.2715454179,0.5,0.0632455532,0.0,2.5,0.0,0.36,0.1019803903,-1.037037037,1.9556213018,-0.2715454179,0.38,0.0979795897,-0.4705882353,2.7291666667,-0.8675276172,0.81216108937,0.8065373806000002,0.8052607797499997
64,0.36,0.1854723699,-0.1971830986,1.509194159,-0.1579875514,0.14,0.08,0.8387096774,2.078125,-0.84375,0.5,0.1673320053,-0.4615384615,1.2755102041,-0.2561204163,0.38,0.1469693846,-0.3758389262,1.5781893004,0.3477670622,0.7590314451500001,0.7387688963000001,0.7268554897499999
481,0.2,0.0632455532,0.0,2.5,-0.0,0.24,0.1356465997,-0.4253393665,2.3638941399,-0.7500308204,0.56,0.1959591794,-0.2845010616,2.4361979167,0.5677202789,0.38,0.0748331477,0.5588235294,1.8469387755,0.3436215967,0.7541445870500001,0.7199155125,0.7089140523999999
241,0.28,0.2227105745,-0.2003311258,2.7036940687,1.1210847078,0.26,0.08,-0.0526315789,3.25,-1.5,0.46,0.1496662955,-0.25,2.1339285714,-0.7301958931,0.44,0.1356465997,-0.0840707965,2.3638941399,-0.7500308204,0.8024932447000002,0.794979302,0.7853894772499999
281,0.2,0.1264911064,-0.4285714286,1.5625,0.5929270613,0.36,0.1624807681,-0.1654135338,1.4421487603,0.3804646085,0.44,0.2154065923,-0.6180048662,1.2285969084,0.3169627324,0.38,0.1166190379,-0.3805970149,1.6280276817,-0.3631734744,0.851162199925,0.84795675195,0.8438366221999999
84,0.38,0.1720465053,-0.3596491228,2.6519357195,1.017952296,0.18,0.1166190379,0.1011235955,1.6280276817,-0.3631734744,0.44,0.12,-0.2977099237,1.3981481481,-0.1111111111,0.38,0.04,-0.0526315789,3.25,-1.5,0.8201216482,0.8147515735,0.8082095256
161,0.36,0.12,-0.5648854962,1.3981481481,0.1111111111,0.2,0.1095445115,0.2,2.5,0.9128709292,0.44,0.1019803903,-0.5079365079,1.9556213018,0.2715454179,0.36,0.08,-0.338028169,2.078125,0.84375,0.876538476955,0.8755670562499999,0.8747922004500002
103,0.32,0.0748331477,0.5588235294,1.8469387755,-0.3436215967,0.22,0.0748331477,-0.0869565217,1.8469387755,-0.3436215967,0.46,0.12,0.5801526718,1.3981481481,0.1111111111,0.36,0.08,-0.5131578947,2.078125,0.84375,0.7468631870600001,0.7466324675999999,0.7410779065000002
209,0.32,0.0748331477,-0.3888888889,1.8469387755,-0.3436215967,0.2,0.0632455532,0.0,2.5,-0.0,0.48,0.0748331477,-0.4814814815,1.8469387755,0.3436215967,0.38,0.0748331477,-0.3888888889,1.8469387755,0.3436215967,0.7869977449200001,0.7803603920100002,0.7748401763
206,0.26,0.1019803903,-0.1728395062,1.9556213018,-0.2715454179,0.22,0.1720465053,-0.5060240964,1.9945215486,0.3958703373,0.52,0.0979795897,-0.5384615385,1.1666666667,-0.4082482905,0.4,0.0632455532,0.0,2.5,-0.0,0.8522765944700001,0.8387304954099999,0.83120996516
244,0.32,0.0979795897,-0.6666666667,1.1666666667,-0.4082482905,0.28,0.1166190379,-0.449704142,2.6660899654,1.1500493357,0.4,0.0632455532,0.0,2.5,0.0,0.32,0.0748331477,-1.0588235294,1.8469387755,-0.3436215967,0.806964965275,0.799404433375,0.7950804617499999
336,0.34,0.08,-0.3157894737,3.25,1.5,0.22,0.1166190379,0.3195266272,1.6280276817,0.3631734744,0.44,0.1019803903,-0.1983471074,1.9556213018,0.2715454179,0.3,0.0894427191,0.3333333333,1.25,0.0,0.78920580835,0.78829583085,0.7873322019500002
331,0.28,0.1166190379,-0.7455621302,1.6280276817,-0.3631734744,0.24,0.1624807681,-1.0112781955,1.4421487603,-0.3804646085,0.48,0.0979795897,-1.1794871795,2.7291666667,-0.8675276172,0.42,0.0748331477,0.3518518519,1.8469387755,-0.3436215967,0.8669219391,0.8354222631000001,0.8218784917999999
0,0.22,0.0748331477,-0.0869565217,1.8469387755,-0.3436215967,0.18,0.1166190379,-0.6233766234,2.6660899654,1.1500493357,0.6,0.0894427191,-0.6666666667,1.25,0.0,0.42,0.1469693846,0.1338582677,1.5781893004,-0.3477670622,0.8686656940999999,0.8563766704499999,0.8482288023000001
261,0.24,0.1019803903,-0.2301587302,1.9556213018,0.2715454179,0.32,0.1166190379,-0.4935064935,2.6660899654,-1.1500493357,0.44,0.1854723699,-0.3145539906,2.9694429421,1.2864700617,0.36,0.1743559577,-0.1859838275,3.0422437673,1.3040473294,0.8341118325499999,0.79440295415,0.7801412512
504,0.28,0.1326649916,-0.5296803653,2.2169421488,0.3700366502,0.38,0.1833030278,-0.8436578171,1.2091836735,0.296152851,0.34,0.1019803903,-1.196969697,1.9556213018,0.2715454179,0.4,0.1264911064,0.0,2.5,-0.0,0.7862381218500001,0.7888774733000002,0.7860605365000001
407,0.34,0.0489897949,0.0384615385,1.1666666667,0.4082482905,0.2,0.1673320053,0.4,2.5,0.7683612489,0.46,0.1496662955,0.7297297297,2.1339285714,-0.7301958931,0.2,0.0894427191,-0.6666666667,1.25,0.0,0.7318779241999998,0.73032706915,0.7292659903000002
440,0.22,0.1326649916,-0.2100456621,2.2169421488,-0.3700366502,0.2,0.1095445115,-0.1666666667,2.5,0.9128709292,0.58,0.1833030278,-0.1097852029,2.2295918367,0.685827655,0.48,0.1326649916,0.3434343434,2.2169421488,0.3700366502,0.73711355295,0.7334915454,0.7273522276000001
