Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.288,0.142323575,-0.0609284023,1.9508471658,-0.2459517992,0.22,0.1216552506,-0.2439156301,4.0284879474,0.6798120286,0.492,0.1597998748,-0.2135585523,2.5266220061,0.0718944356,0.356,0.1185917366,0.1096077939,2.4019266386,0.2527960466,0.8778196736949999,0.8737374727,0.87187058555
129,0.256,0.1298614646,0.006732726,4.3644181918,0.6352704702,0.244,0.1329059818,-0.1183935801,4.6272792612,0.9469754028,0.5,0.1469693846,0.0462962963,2.9835390947,-0.4914099793,0.384,0.1083697375,-0.0569789569,2.3270868445,0.0375644048,0.88212195135,0.8713151483499999,0.8601232140499999
22,0.242,0.1297536127,-0.0475741516,2.4032639219,-0.2084767066,0.228,0.1456571316,-0.0299199709,4.0616046627,0.7494200236,0.53,0.1688194302,-0.3011726705,3.6657802401,-0.3017861651,0.382,0.1107971119,-0.1695405518,2.4903718228,0.0946487083,0.74901920087,0.7472773671,0.73762834155
183,0.17,0.1220655562,-0.0794581762,2.5660555831,0.3892726173,0.306,0.1391545903,-0.1361711446,2.2400694491,0.3381709921,0.524,0.1530490118,-0.1071508756,2.4606316626,0.0947408927,0.36,0.1,0.0652699436,2.7568,0.264,0.8038236298599999,0.7912348318550001,0.7844906953499999
429,0.322,0.108240473,-0.23590861,2.7351981416,0.2177163628,0.228,0.1249639948,-0.2143340649,2.4667554085,0.0749724148,0.45,0.1360147051,-0.2243767313,2.7297297297,0.1430687913,0.328,0.1020588066,-0.2235932246,3.123156859,0.096989352,0.81216108937,0.8065373806000002,0.8052607797499997
64,0.28,0.1483239697,0.1560567479,3.2968595041,0.4927788086,0.244,0.1313925416,0.105933739,2.0547953559,-0.001777495,0.476,0.1449965517,-0.2373753215,3.0921894873,0.7372872551,0.322,0.1204823639,-0.1060006949,2.9828889793,0.6697245527,0.7590314451500001,0.7387688963000001,0.7268554897499999
481,0.256,0.1219180052,0.2984955427,2.550141882,-0.2388094979,0.244,0.148539557,0.1807579744,2.1514718078,0.3546641341,0.5,0.1428285686,0.1287128713,1.8166089965,0.1235541251,0.366,0.099216934,0.0775739786,3.4447064577,-0.1398681162,0.7541445870500001,0.7199155125,0.7089140523999999
241,0.238,0.1481755715,0.1265610805,2.6252055943,0.4371331477,0.288,0.1607980099,0.0447379471,2.9612338864,0.3108875479,0.474,0.1610093165,-0.2067874364,2.4481949671,-0.062374618,0.358,0.1097087052,0.1003215047,3.1720786461,0.5230201223,0.8024932447000002,0.794979302,0.7853894772499999
281,0.276,0.1379275172,-0.0939128527,2.1716357046,-0.1587113643,0.272,0.1400571312,0.0479554591,2.8263853591,0.2874380507,0.452,0.1539350512,-0.0425812116,3.4974484364,0.4065132464,0.33,0.11,-0.0638752403,4.4489447442,0.8294515402,0.851162199925,0.84795675195,0.8438366221999999
84,0.224,0.1141227409,-0.2486474523,2.5105222489,0.0056837808,0.286,0.158757677,0.3431496448,2.8251221375,0.2602415679,0.49,0.1972308292,0.2283303778,2.5163526543,0.1079209935,0.388,0.1336263447,-0.0337901701,3.4855763672,0.7227664977,0.8201216482,0.8147515735,0.8082095256
161,0.29,0.1577973384,-0.0542485245,2.4492669473,0.2260028652,0.184,0.1346996659,-0.0016291018,3.1850872036,0.488957663,0.526,0.1729855485,-0.0849708865,2.2454320807,0.1291147275,0.394,0.1271377206,0.008711926,3.1411181272,0.2876654174,0.876538476955,0.8755670562499999,0.8747922004500002
103,0.198,0.1318938968,-0.1743835126,2.8979419314,0.4028824238,0.306,0.1793432463,0.0238619851,2.9167371004,0.2428460109,0.496,0.1821647606,-0.0007328904,2.5338562856,0.1386729831,0.33,0.1204159458,-0.0440546886,3.9131034483,0.7834911479,0.7468631870600001,0.7466324675999999,0.7410779065000002
209,0.268,0.147566934,0.138527294,3.1956054053,0.5985104543,0.302,0.1542595216,-0.0612743647,2.2452485902,-0.0661399896,0.43,0.1723368794,-0.1779903638,3.1026425875,0.5861200537,0.354,0.1152562363,-0.0364684462,2.5782275177,0.4902003294,0.7869977449200001,0.7803603920100002,0.7748401763
206,0.268,0.1617899873,0.0582582411,2.9135152827,0.4688682653,0.256,0.1444437607,0.2093154729,2.3707445707,0.0793821596,0.476,0.1631686244,0.0001784826,2.3365131807,0.0300980517,0.358,0.1040961094,0.0556185143,2.8528910032,0.5846032897,0.8522765944700001,0.8387304954099999,0.83120996516
244,0.212,0.1210619676,0.1277915085,2.7952031807,0.1750880724,0.294,0.1701881312,0.0531459144,2.4638781169,0.2640456727,0.494,0.1793432463,-0.1754672482,3.0819146916,-0.2220430014,0.356,0.113419575,0.0869663034,2.4763495953,-0.066323543,0.806964965275,0.799404433375,0.7950804617499999
336,0.226,0.1293213053,-0.2025986088,3.3127972518,0.6186290282,0.304,0.1326046756,-0.060914575,2.4230788019,0.0295610029,0.47,0.1459451952,-0.0703600039,2.298155128,-0.1273871968,0.344,0.1003194896,0.0648006898,2.8607424407,-0.013502172,0.78920580835,0.78829583085,0.7873322019500002
331,0.262,0.1426744546,0.0494656573,2.0043592302,-0.056655671,0.294,0.1302459212,-0.1325639853,2.8001795944,-0.1604133578,0.444,0.1251559028,0.0144398408,2.6093697995,0.4117275466,0.36,0.0894427191,-0.0410094637,2.195,0.0335410197,0.8669219391,0.8354222631000001,0.8218784917999999
0,0.23,0.1315294644,-0.0632699438,3.0854689432,0.5431869357,0.278,0.1616044554,0.0853386432,2.5964011877,0.4440992524,0.492,0.1647300823,-0.0080573388,2.266536551,-0.0600038185,0.372,0.1077775487,-0.2605625973,2.3289278965,0.3815633909,0.8686656940999999,0.8563766704499999,0.8482288023000001
261,0.258,0.1721510964,-0.0849736088,4.1229573616,1.0639675478,0.26,0.1216552506,0.0453527436,2.4989043097,0.0,0.482,0.1558075736,-0.0721107848,3.0824248283,-0.4926162114,0.39,0.1153256259,0.022821259,2.2455198146,0.117353229,0.8341118325499999,0.79440295415,0.7801412512
504,0.236,0.1493452376,0.009993664,2.6780288138,0.4516702868,0.312,0.1692808318,-0.0604495543,2.7471425619,0.3064694121,0.452,0.1711607432,0.2822342574,2.676257643,0.2650837281,0.386,0.1183384975,-0.1857075102,2.6581948553,0.127269148,0.7862381218500001,0.7888774733000002,0.7860605365000001
407,0.204,0.1355876101,0.1083066192,3.0899817528,0.6496430675,0.252,0.1431642413,0.0822577815,3.3506993768,0.3483004426,0.544,0.1663249831,-0.0940703587,2.6482131609,0.0398086215,0.362,0.0997797575,-0.0573235636,4.0381998996,0.5736378421,0.7318779241999998,0.73032706915,0.7292659903000002
440,0.242,0.123434193,-0.0835518351,2.4783474576,0.2478811288,0.308,0.1481080687,0.1772469095,4.1363361408,0.8966189358,0.45,0.1711724277,0.3162393162,2.185523419,0.0598163383,0.35,0.1024695077,-0.0248756219,2.7414965986,-0.1115314369,0.73711355295,0.7334915454,0.7273522276000001
230,0.31,0.1652271164,0.0400484518,2.2262609186,0.3458443044,0.218,0.1423938201,0.1567634557,2.3735662301,0.2629779798,0.472,0.1510496607,-0.0341508574,3.6364196086,0.6553300207,0.406,0.1102905254,0.1647813349,2.5973492165,-0.0291955579,0.7738029554500001,0.7755918002000002,0.7694919952500001
430,0.172,0.1200666482,-0.0477544943,2.6340778097,0.4118689167,0.284,0.1447204201,-0.0544196629,2.5121708382,-0.1948489707,0.544,0.1856448222,0.0183639713,2.1848539868,0.1321599959,0.398,0.1104355015,-0.0662582241,2.9380506499,0.3067731686,0.8758703352000001,0.8764993562000001,0.8741174859
