Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.299,0.0362491379,-0.4925373134,2.8430287108,-1.1427763503,0.259,0.0152970585,-0.191507799,1.9775367083,-0.1877351037,0.442,0.0406939799,0.5086411386,2.4657416159,0.7880487644,0.033,0.009797959,-0.1518324607,2.4361979167,0.5677202789,0.8778196736949999,0.8737374727,0.87187058555
129,0.249,0.0251793566,0.0402897239,1.4167769607,0.0142823924,0.247,0.0252190404,0.1200382592,1.662839682,-0.0576084642,0.504,0.0435201103,0.1114625977,2.3551397232,0.2287840108,0.039,0.002,-0.3157894737,3.25,-1.5,0.88212195135,0.8713151483499999,0.8601232140499999
22,0.275,0.0181659021,0.0243902439,2.2245179063,0.3503066525,0.263,0.0585320425,-0.6989817694,1.4494531874,-0.1602547019,0.462,0.0562672196,-0.6251737647,1.9476403384,0.2203073739,0.034,0.0037416574,-0.4814814815,1.8469387755,0.3436215967,0.74901920087,0.7472773671,0.73762834155
183,0.238,0.0271293199,0.3725659887,1.5968587547,-0.1114829465,0.191,0.022,-0.2832778702,2.6352878902,-1.035687453,0.571,0.0278208555,0.6733668342,1.3609658875,-0.4828790593,0.044,0.0073484692,-0.0826771654,1.5781893004,0.3477670622,0.8038236298599999,0.7912348318550001,0.7844906953499999
429,0.262,0.0347275107,-0.0169653069,1.5585711575,0.0431217904,0.323,0.0415451562,-0.1760373189,1.8246335441,-0.2075949706,0.415,0.0344963766,-0.2173913043,2.1850504908,0.2082790905,0.032,0.00678233,-0.6515837104,2.3638941399,-0.7500308204,0.81216108937,0.8065373806000002,0.8052607797499997
64,0.249,0.029563491,0.1222983658,2.7503442967,1.1396950329,0.261,0.0287054002,-0.7425174252,1.4916167876,-0.1225201623,0.49,0.0543139025,-0.2090261283,2.0160011491,-0.4634079009,0.047,0.0081240384,-0.5601503759,1.4421487603,-0.3804646085,0.7590314451500001,0.7387688963000001,0.7268554897499999
481,0.219,0.0245764115,-0.1503966885,2.0165014692,0.5246510362,0.228,0.0213541565,-0.5072202166,2.2746999077,-0.8478566294,0.553,0.0389358447,-0.2765816933,2.2971035429,-0.2049240716,0.028,0.0092736185,-0.7375886525,2.4826933478,0.9704949588,0.7541445870500001,0.7199155125,0.7089140523999999
241,0.19,0.0412310563,-0.8187134503,1.7233564014,0.3852036398,0.262,0.0229346899,0.0166534496,1.8900157585,-0.4073395093,0.548,0.0267581763,-0.6577253219,1.298593989,0.3551360594,0.04,0.0109544512,-0.9333333333,1.5625,-0.1141088661,0.8024932447000002,0.794979302,0.7853894772499999
281,0.293,0.0218174242,-0.1692969871,1.4934150131,0.2565215122,0.22,0.0130384048,-0.5,2.223183391,-0.0,0.487,0.0321869539,-0.3133035949,1.388444567,-0.0546997323,0.032,0.00678233,0.5930232558,2.3638941399,-0.7500308204,0.851162199925,0.84795675195,0.8438366221999999
84,0.247,0.0196468827,-0.4321295143,1.3957555908,0.3133036679,0.296,0.0298998328,0.1125541126,1.6005810549,0.091356485,0.457,0.026,-0.1448509996,1.9632803473,0.4629039599,0.036,0.0139283883,-0.7405582923,1.3296312042,0.2931045678,0.8201216482,0.8147515735,0.8082095256
